SA1_CODE_2021,zone_tier,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
11101121220,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121222,core,12,15,16,33,28,31,8,0,0,132,0,4,0,4,6,16,23,26,3,88,0,0,0,0,0,0,4,0,0,6,12,13,22,40,34,46,30,21,3,224,8,10,12,44,24,34,4,0,0,139,15,12,10,26,18,20,0,0,0,95,0,0,6,6,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,5,16,27,25,70,47,57,6,3,0,256,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,20,27,25,72,49,54,6,3,0,260,11,4,3,5,11,28,42,37,9,152,3,0,0,3,0,0,3,0,0,12,33,29,35,83,67,86,53,37,9,422
11101121223,core,11,10,11,3,17,22,3,0,0,78,0,0,0,4,7,23,17,19,16,86,0,0,0,0,0,6,4,0,0,13,8,8,16,10,24,50,22,20,16,172,0,7,15,9,25,28,0,0,0,83,6,7,6,10,8,13,0,0,0,61,0,0,4,3,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,15,26,18,38,49,4,0,0,161,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,4,12,17,26,18,38,49,4,0,0,167,3,0,0,5,14,39,43,37,32,174,0,0,0,0,3,6,7,3,0,20,12,22,28,28,54,91,49,45,32,369
11101121224,core,8,10,17,27,37,26,3,0,0,133,10,0,5,3,3,24,38,33,6,128,0,0,0,0,0,0,4,0,0,6,18,13,20,31,39,53,47,33,6,267,6,10,19,31,40,30,3,0,0,131,12,11,11,13,19,21,10,0,0,96,0,0,3,6,7,11,3,0,0,23,0,0,0,0,0,0,0,0,0,5,13,27,31,52,60,57,11,0,0,254,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,11,3,0,0,0,0,3,3,0,0,12,14,27,29,50,64,58,11,0,0,263,17,0,6,8,8,33,82,50,19,225,0,0,0,0,0,0,5,0,0,10,37,30,38,58,77,99,101,56,19,496
11101121225,core,19,9,19,27,23,19,5,0,0,114,4,3,9,7,13,22,43,17,7,128,0,3,4,0,3,0,4,0,0,14,22,18,31,38,44,42,52,16,7,260,3,6,24,25,28,25,0,0,0,124,17,10,15,26,17,9,5,0,0,88,0,0,6,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,23,19,45,57,50,39,5,0,0,232,0,0,0,0,6,4,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,0,3,0,6,4,0,0,0,12,22,19,47,57,55,41,5,0,0,249,19,9,8,16,25,38,70,34,10,234,0,9,4,0,0,3,4,3,0,21,38,32,64,74,83,84,75,43,10,502
11101121226,core,0,13,15,15,33,11,0,0,0,87,5,0,4,0,8,13,13,19,0,68,0,0,0,0,0,0,0,0,0,4,4,16,20,15,39,34,17,19,0,160,3,7,13,8,32,10,5,0,0,80,4,9,10,7,14,13,0,0,0,60,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,18,24,18,44,26,5,0,0,142,0,0,3,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,10,5,18,25,20,55,26,5,0,0,155,8,11,10,5,17,24,39,26,5,129,0,0,0,0,4,0,4,0,0,7,14,25,37,26,72,46,40,26,5,291
11101121227,core,4,11,21,33,26,37,7,0,0,141,7,5,0,7,4,24,30,15,8,111,0,0,0,5,0,0,0,0,0,12,13,10,24,46,37,66,40,15,8,260,9,10,13,34,30,35,5,0,0,137,9,8,16,30,17,30,8,7,0,118,4,4,6,8,3,8,4,0,0,34,0,0,5,0,0,0,0,0,0,5,17,20,36,71,59,72,13,7,0,289,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,14,16,24,40,75,58,78,13,3,0,306,13,0,3,12,12,40,67,37,15,209,0,0,0,7,0,0,0,0,0,13,38,29,45,87,73,120,84,46,10,524
11101121228,core,6,3,12,37,20,21,0,0,0,100,3,0,0,5,3,8,15,5,0,48,0,0,0,0,0,0,0,0,0,0,6,3,20,44,24,23,17,5,0,149,3,4,21,52,32,13,0,0,0,126,13,0,3,18,10,18,5,0,0,60,0,0,6,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,3,23,73,45,36,5,0,0,196,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,10,6,23,76,47,36,5,0,0,200,5,0,0,6,9,15,29,14,0,84,0,0,0,0,0,0,0,0,0,5,18,7,30,84,53,50,42,14,0,290
11101121229,core,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,9,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,12,0,0,0,0,0,8,5,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,12,4,0,0,34
11101121230,core,3,0,0,4,11,12,4,0,0,32,3,0,0,0,3,7,14,6,0,34,0,0,0,0,0,0,0,0,0,5,4,0,0,4,11,21,20,8,0,71,0,0,0,7,7,12,0,0,0,34,5,4,0,4,8,4,4,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,3,13,18,12,9,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,13,18,15,9,0,0,59,0,0,0,0,3,9,24,15,0,61,0,0,0,0,0,4,0,0,0,9,7,4,3,9,25,32,31,18,0,125
11101121231,core,5,3,15,25,24,9,9,0,0,103,0,0,4,6,0,15,8,0,0,30,0,0,0,0,0,0,0,0,0,0,5,7,21,33,24,24,11,0,0,130,0,4,16,31,27,16,4,0,0,106,8,9,6,20,12,4,3,0,0,65,0,0,4,5,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,12,30,53,37,26,7,0,0,178,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,12,30,55,40,27,7,0,0,184,4,0,4,7,5,22,19,4,0,61,0,0,0,3,0,0,0,0,0,4,10,16,34,60,42,54,25,4,0,245
11101121232,core,0,9,16,21,10,7,0,0,0,69,0,0,5,3,3,0,3,4,0,13,0,0,0,0,0,0,0,0,0,0,6,9,21,25,12,13,5,4,0,87,0,8,24,36,15,7,4,0,0,88,5,0,8,11,9,8,3,0,0,39,0,0,4,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,3,5,11,37,48,26,19,9,0,0,141,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,11,37,48,25,14,9,0,0,143,0,0,5,5,3,11,9,7,0,33,0,0,0,0,0,0,0,0,0,0,10,11,38,54,25,26,12,7,0,178
11101121233,core,6,4,11,23,34,21,6,0,0,108,3,0,0,8,3,17,45,13,0,85,0,0,0,0,0,0,0,0,0,0,9,4,11,35,39,42,56,13,0,200,0,3,7,36,44,19,3,0,0,114,12,5,10,12,23,16,14,0,0,94,0,0,0,0,0,3,0,0,0,10,0,0,0,0,4,0,0,0,0,4,12,8,18,51,66,45,17,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,14,8,19,51,66,42,17,0,0,214,7,0,0,5,5,23,91,26,3,162,0,0,0,7,0,6,0,0,0,11,21,8,19,63,71,71,108,27,3,390
11101121234,core,3,0,4,10,5,10,0,0,0,44,0,0,0,0,0,4,13,3,0,26,0,0,0,0,0,0,5,0,0,5,3,0,7,11,9,16,17,3,0,76,0,3,5,10,10,8,0,0,0,43,6,4,0,5,8,9,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,15,20,15,19,0,0,0,81,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,15,20,16,18,0,0,0,84,5,0,0,0,0,12,27,12,0,53,0,0,0,3,3,0,5,0,0,16,9,9,13,26,23,31,37,12,0,148
11101121235,core,5,0,7,6,7,10,0,0,0,48,4,0,3,0,5,7,22,13,4,52,0,0,0,0,0,0,0,0,0,4,11,0,10,6,13,17,21,14,4,102,4,4,9,8,20,15,0,0,0,52,3,3,5,3,8,7,0,0,0,33,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,5,16,13,25,20,3,0,0,96,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,7,9,12,13,31,21,3,0,0,105,9,0,8,0,5,11,41,29,11,108,0,0,3,0,0,0,0,7,0,8,17,13,24,18,38,37,40,29,7,225
11101121236,core,11,5,5,10,18,10,0,0,0,61,5,0,0,0,4,8,6,8,0,33,0,0,0,0,0,3,0,0,0,8,14,11,4,10,20,21,16,6,0,96,0,4,5,9,20,13,0,0,0,54,5,0,6,3,9,9,0,0,0,37,0,0,6,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,6,9,20,30,21,3,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,10,8,9,20,30,21,3,0,0,103,8,3,0,3,4,14,20,13,0,60,5,0,0,0,0,3,3,0,0,12,20,13,9,18,37,39,25,14,0,179
11101121237,core,3,11,12,15,21,19,6,0,0,88,3,0,5,5,0,11,32,28,43,121,0,0,0,0,5,0,0,0,3,8,8,16,16,20,25,24,32,30,47,223,0,9,17,19,7,17,7,0,0,80,9,7,5,11,16,15,8,0,0,65,3,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,21,20,29,33,33,17,0,0,161,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,0,0,0,0,6,9,21,20,34,30,38,15,0,0,172,4,4,7,3,9,17,54,47,58,203,3,0,5,0,5,7,0,3,7,18,15,24,28,38,42,52,76,57,62,390
11101121238,core,0,0,10,5,5,6,0,0,0,40,0,0,0,0,0,11,11,5,3,28,0,0,0,0,0,0,0,0,0,3,3,0,10,13,7,14,12,5,3,68,0,0,5,6,10,8,0,0,0,33,6,3,0,6,7,6,0,0,0,30,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,5,16,14,21,8,0,0,0,66,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,5,13,17,21,8,0,0,0,69,9,0,0,6,4,15,24,10,3,66,0,0,0,0,0,0,0,0,0,8,11,4,13,22,25,26,22,10,3,135
11101121301,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121302,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121303,core,4,5,23,34,27,19,3,0,0,122,5,0,6,0,0,14,41,16,3,85,0,0,0,0,6,0,0,0,0,8,10,5,23,35,33,35,48,16,3,211,6,3,28,43,37,25,5,0,0,149,8,8,9,17,8,12,4,0,0,72,0,0,4,4,0,0,0,0,0,12,0,0,0,0,4,5,0,0,0,8,11,14,45,62,50,38,10,0,0,235,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,8,19,12,45,65,53,46,10,0,0,247,6,0,4,4,5,28,71,37,11,171,0,0,0,0,3,3,0,0,0,9,24,12,52,76,61,68,86,37,11,425
11101121304,core,15,15,13,30,33,21,6,0,0,123,5,0,0,0,6,13,29,8,3,64,0,0,0,0,0,0,0,0,0,0,14,20,13,32,39,29,29,14,3,188,4,12,19,41,29,26,7,0,0,138,17,12,10,13,19,8,7,0,0,92,0,0,0,3,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,19,22,35,61,56,39,12,0,0,246,0,4,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,23,28,35,56,56,38,12,0,0,252,5,4,3,0,6,14,51,25,3,104,0,0,0,0,0,0,0,0,0,5,30,29,34,64,65,52,58,25,3,364
11101121305,core,14,12,16,30,31,34,7,0,0,146,4,0,0,0,8,9,23,13,0,64,0,0,4,0,0,0,0,0,0,0,26,10,20,36,40,48,31,12,0,213,0,4,12,33,40,36,9,0,0,141,13,12,12,15,16,24,9,0,0,109,5,7,0,0,7,4,0,0,0,23,0,0,0,0,0,0,0,0,0,5,20,21,32,57,69,60,22,0,0,277,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,11,5,4,4,0,0,0,0,0,0,15,22,28,31,54,71,60,22,0,0,286,13,0,0,5,9,17,42,21,0,106,0,0,4,0,0,0,0,0,0,5,32,26,39,58,78,82,57,21,0,402
11101121306,core,13,9,16,22,22,11,6,0,0,94,7,0,4,0,5,6,27,19,4,77,0,0,0,0,0,0,0,0,0,9,16,5,18,24,23,17,38,22,7,174,4,5,19,29,31,19,0,0,0,100,17,5,10,23,12,7,6,0,0,77,4,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,26,7,29,53,44,21,11,0,0,193,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,5,26,10,28,53,49,21,11,0,0,200,11,0,3,0,6,8,54,37,10,137,0,0,4,0,0,0,0,4,5,12,37,12,35,49,57,35,66,45,16,346
11101121307,core,12,7,23,31,26,18,11,0,0,127,3,0,4,7,6,19,33,14,0,88,4,0,0,0,0,0,0,0,0,9,17,9,23,37,35,34,37,14,4,217,10,9,27,41,39,21,4,0,0,150,17,6,8,18,17,22,6,0,0,91,6,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,29,18,35,64,59,48,13,0,0,264,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,10,28,20,36,64,59,48,11,0,0,269,10,0,6,6,8,26,55,28,7,152,4,0,0,3,0,3,0,0,0,10,45,26,43,75,67,71,68,33,10,434
11101121308,core,20,16,17,42,48,25,0,0,0,165,10,0,0,0,5,3,39,21,10,89,0,0,0,0,0,0,0,0,0,3,32,16,17,48,47,30,40,20,12,256,10,7,19,60,43,24,4,0,0,158,24,16,10,20,22,21,4,0,0,115,0,5,3,0,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,27,27,32,79,80,51,8,0,0,297,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,15,31,24,32,84,79,51,8,0,0,310,14,0,3,6,5,16,65,41,17,169,0,0,0,0,0,0,0,6,0,5,46,24,35,91,80,67,74,47,17,489
11101121309,core,6,3,4,20,14,9,5,0,0,61,0,0,0,0,0,4,13,8,0,32,0,0,0,0,0,0,0,0,0,0,12,3,3,18,15,16,16,6,0,93,3,3,0,13,19,18,0,0,0,59,13,0,0,14,7,5,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,10,30,25,20,5,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,11,10,26,28,19,5,0,0,119,4,0,0,0,0,12,21,15,4,57,0,0,0,0,0,0,0,0,0,0,22,12,8,35,28,33,28,11,4,176
11101121310,core,17,8,7,34,24,19,7,0,0,121,0,0,0,0,4,9,25,12,7,66,0,0,0,0,0,0,0,0,0,3,21,8,10,37,27,34,35,16,7,190,0,6,5,52,33,30,7,0,0,134,16,8,7,16,9,13,3,0,0,75,0,0,5,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,21,15,12,70,45,42,13,0,0,224,3,0,6,4,0,4,0,0,0,11,4,0,0,4,0,0,0,0,0,10,4,4,0,0,0,4,0,0,0,19,24,15,15,72,45,44,11,0,0,242,0,0,0,4,4,20,50,26,13,124,0,0,0,0,0,0,0,0,0,4,32,15,24,83,49,65,69,24,13,364
11101121311,core,15,8,15,19,38,18,9,0,0,117,3,0,8,0,0,11,31,24,3,86,0,0,0,0,0,0,0,0,0,6,18,14,22,21,44,31,35,27,4,207,0,12,14,18,47,24,4,0,0,128,10,10,6,14,18,10,3,0,0,73,0,0,3,0,0,4,4,0,0,23,0,0,0,0,0,0,0,0,0,0,19,20,26,36,73,39,17,0,0,223,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,3,0,0,0,4,0,0,0,0,8,17,20,28,33,77,39,17,0,0,235,13,4,12,0,5,21,54,44,8,151,0,0,0,0,0,4,0,5,0,11,31,25,37,37,83,56,67,50,6,394
11101121312,core,13,5,16,22,26,23,4,0,0,117,6,0,0,4,6,9,30,23,5,83,0,0,0,0,0,0,0,0,0,5,17,9,16,25,35,33,35,23,5,201,0,5,20,25,30,27,5,0,0,118,14,7,7,14,13,15,6,0,0,77,3,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,18,21,27,40,51,43,11,0,0,212,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,16,22,30,40,51,50,11,0,0,219,3,0,4,4,4,19,51,41,20,143,0,0,0,0,0,0,0,0,0,3,22,20,34,43,56,69,63,47,20,364
11101121313,core,14,7,12,15,21,10,0,0,0,75,5,0,0,4,3,15,14,14,0,57,0,0,0,0,0,0,0,0,0,0,13,5,18,15,26,28,16,14,0,137,4,8,15,13,36,13,0,0,0,94,11,3,3,9,8,6,6,0,0,47,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,14,14,23,23,42,23,6,0,0,142,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,16,15,23,22,42,20,6,0,0,150,5,0,4,4,3,24,30,20,5,97,0,0,0,0,0,0,0,0,0,4,26,18,30,32,47,44,40,24,5,246
11101121314,core,11,9,16,21,36,25,3,0,0,116,6,3,0,4,0,14,19,24,42,118,0,0,0,0,0,0,0,0,7,4,18,12,16,25,36,44,23,28,51,240,3,8,14,28,47,32,8,0,0,130,16,12,4,16,19,22,11,0,0,98,3,0,3,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,19,18,22,40,69,55,17,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,18,22,41,69,55,17,0,0,241,6,4,4,9,0,26,38,45,63,191,0,0,0,0,0,0,0,0,7,4,29,21,25,49,70,78,55,47,67,438
11101121315,core,16,7,8,32,35,19,6,0,0,130,3,5,6,4,6,17,23,12,3,73,0,0,0,0,0,0,0,0,0,0,21,12,15,36,40,37,35,12,3,205,6,8,13,31,46,21,12,0,0,138,22,14,6,24,18,17,4,0,0,111,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,29,21,24,52,66,37,13,3,0,254,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,3,0,0,0,3,0,0,0,0,7,35,21,24,52,71,34,18,3,0,265,10,3,6,4,7,22,52,23,0,130,0,0,0,0,0,0,6,0,0,6,47,27,31,62,78,56,73,26,0,399
11101121316,core,6,6,0,19,13,11,0,0,0,54,8,0,0,0,0,4,11,0,0,24,0,0,0,0,0,0,0,0,0,0,13,6,5,18,13,13,14,0,0,82,4,6,5,13,21,13,3,0,0,58,8,6,3,12,13,5,0,0,0,50,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,13,4,27,31,20,4,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,4,27,36,20,4,0,0,117,14,0,0,0,0,6,22,9,0,53,0,5,0,0,3,0,0,0,0,3,30,14,9,30,33,22,29,9,0,174
11101121317,core,6,5,15,27,30,26,4,0,0,117,3,0,0,4,0,12,18,16,9,57,0,0,0,0,0,0,0,0,0,0,9,11,12,31,32,44,20,16,9,176,9,5,17,25,33,20,0,0,0,112,16,8,12,17,19,25,0,0,0,99,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,14,24,39,52,54,9,0,0,224,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,21,24,39,55,54,9,0,0,227,8,0,3,5,0,25,30,36,5,120,0,0,0,3,0,0,0,0,0,6,30,18,30,50,59,82,41,31,5,350
