SA1_CODE_2021,zone_tier,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
10601111241,external,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,10,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,4,15,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,11,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,4,0,7,0,29
10601111242,external,0,0,3,0,0,3,0,0,5,9,0,0,10,0,0,0,0,4,0,19,5,3,16,0,0,0,6,0,0,29,6,0,10,0,0,0,3,5,0,20,4,5,8,0,0,0,6,3,0,33,3,5,0,0,0,0,0,3,0,16,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,41,7,10,7,24,12,7,132,0,0,0,5,0,6,0,0,0,9,0,0,0,5,0,4,0,0,0,9,0,11,0,6,3,0,0,0,0,18,0,9,0,3,3,0,0,0,0,27,7,0,0,3,6,4,0,0,0,19,0,4,0,0,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,9,24,13,12,4,3,0,99
10601111244,external,0,0,4,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,8,0,0,8,0,0,0,12,0,0,29,5,6,3,0,0,0,6,0,0,18,3,3,9,0,0,0,4,0,0,23,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,27,10,3,0,31,4,0,104,0,0,0,7,0,0,0,5,0,11,0,0,0,8,0,0,3,0,0,10,0,7,0,7,3,0,4,0,0,27,0,6,0,3,10,0,0,4,0,27,5,6,0,4,3,0,0,0,0,17,0,0,0,0,4,0,0,0,0,8,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,7,27,20,11,6,12,0,106
10601111245,external,0,0,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,7,0,4,4,3,0,0,3,0,0,21,0,0,5,4,0,0,5,0,0,16,0,4,13,0,0,0,6,0,0,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,19,11,7,5,13,4,0,77,0,0,0,0,3,5,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,12,6,0,0,0,6,7,0,0,0,21,0,5,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,6,13,15,3,9,0,62
10601111246,external,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,11,0,4,6,4,0,0,4,0,0,21,5,0,6,3,0,0,13,0,0,27,0,4,0,0,0,0,0,0,0,13,0,0,6,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,26,9,7,7,22,9,0,87,0,0,0,5,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,13,0,6,3,6,5,0,0,0,0,27,4,9,0,3,3,0,0,3,0,17,4,4,0,3,4,3,0,0,0,17,3,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,7,30,17,8,4,7,0,97
10601111247,external,0,0,0,0,0,4,0,4,0,8,0,0,6,0,0,0,0,6,0,7,4,0,6,0,0,0,3,5,0,17,0,3,8,0,0,0,7,0,0,28,4,0,6,0,0,0,7,0,0,16,0,0,5,0,3,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,28,4,10,3,26,13,0,93,0,0,0,3,0,3,0,0,0,10,0,0,0,5,0,6,0,0,0,9,0,0,3,7,0,0,3,0,0,24,3,0,0,0,4,0,0,0,0,18,0,0,0,0,7,0,0,3,0,13,0,3,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,19,24,12,3,4,0,82
10601111248,external,0,0,4,0,0,4,0,7,0,9,0,0,7,0,0,0,5,0,0,12,7,0,11,0,0,0,8,0,0,28,5,6,10,3,0,0,4,0,0,26,7,3,11,0,0,0,3,0,0,23,0,5,6,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,41,16,0,4,24,8,0,123,0,0,0,0,0,7,0,0,0,12,0,0,0,5,0,4,0,0,0,10,8,8,0,3,3,0,0,0,0,21,3,4,0,3,8,0,0,0,0,29,0,4,4,4,7,0,0,0,0,22,0,0,0,5,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,5,19,17,18,3,0,6,95
10601111249,external,0,0,0,0,0,0,0,3,0,6,0,0,6,0,0,0,0,4,0,6,0,4,10,0,0,0,7,0,0,20,4,0,6,0,0,0,0,0,0,18,0,0,5,0,0,0,5,0,0,12,0,0,6,0,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,22,0,3,9,25,8,0,79,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,15,0,5,0,0,3,0,0,4,0,17,0,0,3,3,3,0,0,0,0,14,0,3,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,4,11,11,6,4,4,0,64
10601111250,external,0,0,0,0,0,0,0,9,0,10,0,0,9,0,0,0,5,0,0,18,3,5,23,3,5,4,0,0,0,40,10,6,11,3,0,0,8,0,0,36,5,3,6,0,3,0,6,0,0,28,4,0,3,0,0,0,5,0,0,11,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,53,6,5,9,35,11,0,148,0,0,0,0,0,3,0,0,0,10,0,0,4,3,0,3,0,0,0,11,4,10,8,9,3,0,0,0,0,35,4,10,5,6,9,4,4,0,0,29,0,6,0,0,9,6,0,3,0,27,0,4,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,7,22,25,20,3,5,0,119
10601111251,external,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,8,7,7,15,4,0,3,13,5,0,55,4,0,9,0,5,0,16,0,0,34,0,0,8,0,0,0,13,0,0,25,3,0,4,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,38,7,3,9,51,5,3,142,0,0,0,4,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,6,4,11,5,7,5,6,3,4,0,40,7,8,0,9,13,3,4,0,0,37,0,5,0,3,0,6,0,0,0,28,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,8,23,28,17,11,12,0,128
10601111301,external,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,6,0,0,0,9,7,0,14,0,0,4,0,0,0,10,4,0,17,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,4,0,22,9,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,4,0,0,7,6,0,0,5,0,0,0,3,0,15,0,0,0,0,3,0,0,5,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,4,3,5,11,0,41
10601111302,external,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,0,3,0,16,12,0,10,0,0,0,4,0,0,23,7,5,0,0,0,0,4,0,0,19,11,9,0,0,0,0,0,3,0,25,7,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,14,21,0,4,4,13,10,3,103,0,0,0,0,0,6,0,3,0,10,0,0,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,0,7,6,3,0,3,3,5,0,4,0,20,3,0,3,0,3,0,0,4,0,22,4,3,0,0,7,0,0,0,0,14,3,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,5,11,16,15,4,11,0,87
10601111303,external,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,5,5,0,15,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,3,5,22,8,3,65,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,8,0,3,5,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,11,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7,8,0,6,0,43
10601111304,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,0,16,7,0,5,0,0,0,8,0,0,26,6,5,3,0,0,0,4,3,0,23,0,6,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,9,23,0,0,0,16,6,0,87,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,0,0,0,9,0,3,0,0,7,0,0,0,0,9,0,9,0,0,5,0,0,0,0,17,0,0,0,0,4,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,7,17,8,0,11,3,67
10601111305,external,0,0,3,0,0,0,0,0,0,6,0,0,5,0,0,0,3,0,0,5,0,0,9,0,0,0,7,8,0,23,0,3,6,0,0,0,0,0,0,22,0,5,6,0,0,0,8,0,0,21,0,0,3,0,0,0,5,3,0,16,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,29,5,3,3,24,10,0,96,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,16,3,9,0,3,8,0,4,0,0,21,6,0,3,5,5,0,0,0,0,19,0,0,0,0,5,0,0,3,0,10,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,5,22,20,5,6,7,0,87
10601111306,external,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,20,0,0,6,0,0,0,4,0,4,16,0,0,0,0,0,0,9,0,0,12,4,3,6,0,0,0,10,0,0,22,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,15,5,0,0,21,3,10,79,0,0,0,3,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,6,4,0,8,4,4,0,0,3,0,23,0,0,0,3,0,0,0,0,0,13,0,0,5,0,3,0,0,3,0,15,3,4,0,0,3,0,6,3,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,13,17,7,6,14,0,87
10601111307,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,7,0,0,3,0,0,0,3,0,0,13,4,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,0,0,15,0,0,40,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,0,0,0,0,4,0,4,3,3,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,6,0,3,0,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,8,9,4,3,3,0,48
10601111308,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,8,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,14,4,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,5,5,9,0,35
10601111309,external,0,0,3,0,0,0,3,0,0,8,0,3,3,0,0,0,0,0,0,7,4,5,8,0,0,0,0,4,0,21,4,7,6,0,4,0,15,3,0,32,9,0,8,0,4,0,11,4,0,33,6,7,8,0,0,0,9,7,0,34,8,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,15,45,0,4,3,42,22,4,157,0,0,0,0,0,5,0,0,0,8,0,4,0,0,0,0,0,0,0,3,3,3,4,3,0,0,0,0,0,12,3,5,0,4,8,0,0,0,0,29,0,3,0,5,8,0,3,3,0,33,0,6,0,0,0,0,0,0,0,18,3,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,6,22,21,15,6,3,5,110
10601111310,external,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,9,0,0,5,0,0,0,9,0,0,12,0,4,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,19,0,0,0,11,11,0,49,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,5,8,8,0,11,4,0,51
10601111311,external,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,3,5,0,6,0,0,6,0,0,0,7,0,0,11,3,0,7,0,0,0,5,3,0,13,0,0,9,0,0,0,6,0,0,23,4,3,3,0,0,0,5,0,0,23,9,0,0,0,0,0,4,0,0,7,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,10,27,8,0,3,31,11,0,106,0,0,4,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,5,0,5,3,4,0,0,0,8,0,3,0,3,4,4,0,0,0,13,4,9,0,0,8,0,4,0,0,20,3,0,0,0,8,4,0,0,0,18,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,14,7,8,20,20,6,4,3,93
10601111312,external,0,0,3,0,0,0,0,4,0,11,0,0,6,0,0,0,0,0,0,7,4,0,7,0,0,0,3,0,0,21,4,4,20,0,0,0,8,0,0,40,3,5,8,0,0,0,4,0,0,31,9,0,7,0,0,0,5,0,0,31,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,12,49,7,8,7,35,11,3,159,0,0,0,0,0,12,0,0,0,16,0,0,0,3,5,0,0,0,0,10,3,6,0,7,6,3,4,0,0,28,0,5,0,10,4,0,4,0,0,32,4,5,0,0,6,0,0,0,0,23,0,5,5,3,11,3,0,0,0,29,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,10,30,35,28,13,4,3,155
10601111313,external,0,0,3,0,0,0,0,0,0,11,0,0,4,0,0,0,0,4,0,8,0,3,5,0,0,0,3,0,0,9,4,0,9,0,0,0,3,0,0,16,0,0,12,0,0,0,14,4,0,32,3,0,3,0,0,0,7,0,0,15,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,35,0,0,3,28,8,4,100,0,0,4,3,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,8,4,0,3,0,0,0,0,19,0,6,7,5,12,4,5,0,0,31,0,0,0,0,8,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,17,9,22,7,4,4,0,87
10601111314,external,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,9,3,0,12,4,0,0,5,0,0,17,3,7,13,3,0,0,3,0,0,31,17,0,8,0,0,0,12,5,0,40,3,0,8,0,0,0,7,6,0,27,5,0,3,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,12,40,8,3,0,29,14,0,139,0,0,0,5,0,5,0,0,0,7,0,0,0,0,3,4,0,0,0,12,0,3,0,4,4,0,0,6,0,16,3,6,0,4,9,0,0,3,0,24,0,7,0,8,8,5,0,0,0,31,3,6,0,5,4,5,0,3,0,22,3,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,5,21,29,11,3,11,0,120
10601111315,external,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,6,3,0,13,4,3,3,0,0,0,3,4,0,18,4,0,4,0,0,0,10,0,0,23,6,0,4,0,3,0,0,3,0,19,0,0,0,0,0,0,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,27,0,8,0,26,10,3,92,0,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,10,4,4,0,0,0,0,0,5,0,19,0,0,0,5,11,3,0,5,0,23,4,0,0,6,8,0,0,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,11,23,9,3,10,0,79
10602111401,core,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,4,4,6,6,0,0,3,0,20,3,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,14,4,5,3,6,12,0,67,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,3,0,8,0,0,0,0,0,18,0,5,4,3,0,0,0,3,0,18,0,0,0,0,3,4,0,0,0,9,0,4,0,0,0,0,0,4,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,5,18,5,5,0,9,0,67
10602111402,core,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,12,3,4,4,0,0,0,6,6,0,19,3,0,6,0,0,0,5,7,0,22,0,0,10,0,0,3,3,3,0,23,9,4,7,0,0,0,5,9,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,34,3,0,3,23,25,0,106,0,0,0,0,0,3,0,0,0,3,0,0,0,6,5,0,0,0,0,6,5,4,0,7,3,0,0,0,0,24,0,7,0,3,6,0,0,0,0,18,0,0,3,7,3,4,0,0,0,24,0,4,3,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,9,28,11,10,3,7,0,92
