SA1_CODE_2021,zone_tier,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
11101121231,core,114,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,336,17,..,128,336
11101121232,core,78,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,259,16,..,91,259
11101121233,core,180,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,461,20,..,196,461
11101121234,core,22,52,22,59,0,0,22,59,0,0,0,0,26,37,0,0,0,0,29,40,0,0,0,0,0,0,0,0,0,0,0,0,71,146,60,..,127,146
11101121235,core,106,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,243,14,..,121,243
11101121236,core,68,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,194,30,..,94,194
11101121237,core,94,261,56,91,0,3,55,95,0,0,17,24,0,0,0,0,0,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,172,373,33,..,203,373
11101121238,core,62,153,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,163,14,..,77,163
11101121301,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11101121302,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11101121303,core,193,507,7,10,3,6,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,523,8,..,213,523
11101121304,core,149,443,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,450,11,..,163,450
11101121305,core,151,468,7,9,5,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,479,7,..,169,479
11101121306,core,138,357,19,28,0,3,16,30,4,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,158,389,11,..,166,389
11101121307,core,176,470,0,6,10,19,12,26,3,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,186,503,9,..,196,503
11101121308,core,213,597,8,22,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,622,9,..,236,622
11101121309,core,76,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,222,0,..,78,222
11101121310,core,152,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,446,0,..,157,446
11101121311,core,178,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,487,8,..,182,487
11101121312,core,124,341,51,85,4,0,58,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,428,7,..,186,428
11101121313,core,82,237,21,51,4,8,29,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,296,3,..,115,296
11101121314,core,146,415,29,38,0,0,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,452,5,..,181,452
11101121315,core,166,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,503,4,..,167,503
11101121316,core,66,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,204,0,..,66,204
11101121317,core,142,419,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,419,5,..,153,419
11101121318,core,139,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,434,0,..,138,434
11101121319,core,147,422,0,0,5,13,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,436,3,..,166,436
11101121320,core,77,213,13,19,17,27,29,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,263,10,..,123,263
11101121321,core,139,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,410,3,..,146,410
11101121322,core,183,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,538,0,..,187,538
11101121323,core,200,597,0,0,7,12,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,203,609,7,..,210,609
11101121324,core,193,495,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,503,14,..,207,503
11101121325,core,195,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,524,9,..,201,524
11101121326,core,147,397,12,14,25,37,37,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,450,16,..,192,450
11101121327,core,127,310,16,22,30,67,51,88,7,14,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,5,0,5,0,3,188,424,16,..,201,424
11101121328,core,91,284,11,15,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,305,0,..,98,305
11101121329,core,134,310,53,70,0,0,53,70,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,186,386,14,..,205,386
11101121330,core,135,383,13,35,0,0,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,416,4,..,156,416
11101121401,core,170,432,0,0,8,21,8,21,5,11,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,191,464,16,..,205,464
11101121402,core,144,389,4,5,10,18,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,411,14,..,165,411
11101121403,core,191,515,11,16,29,58,36,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,589,19,..,251,589
11101121404,core,261,722,46,68,6,6,53,77,3,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,315,808,12,..,323,808
11101121405,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11101121406,core,166,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,491,0,..,161,491
11101121407,core,105,271,20,29,46,98,70,124,12,21,0,0,7,26,0,0,0,0,24,46,0,0,0,0,0,0,0,0,0,0,0,0,199,442,18,..,215,442
11101121408,core,107,285,3,6,0,7,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,300,0,..,122,300
11101121409,core,101,266,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,268,6,..,105,268
11101121410,core,135,334,69,112,40,82,116,188,28,45,10,27,14,26,0,0,0,3,54,95,0,0,0,0,0,0,0,0,0,0,0,0,301,624,29,..,326,624
11101121411,core,117,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,346,0,..,123,346
11101121412,core,52,153,29,39,0,0,29,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,190,0,..,87,190
11101121413,core,140,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,409,0,..,143,409
11101121414,core,208,489,38,62,22,46,60,106,3,10,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,5,275,606,14,..,286,606
11101121415,core,239,560,10,11,0,0,10,11,0,5,0,0,0,0,0,0,5,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,251,583,10,..,263,583
11101121416,core,123,336,19,29,16,30,34,61,0,0,0,0,0,0,0,0,4,11,4,11,0,0,0,0,0,0,0,0,0,0,0,0,163,408,10,..,169,408
11101121417,core,66,162,73,114,27,58,104,171,40,63,0,9,0,0,0,0,0,0,44,70,0,0,0,0,0,0,0,0,0,0,0,0,218,398,25,..,241,398
11101121419,core,186,438,0,0,0,0,0,0,4,3,14,20,0,0,0,0,0,4,18,25,0,0,0,0,0,0,0,0,0,0,0,0,207,466,14,..,221,466
11101121420,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,7,11,0,..,7,11
11101121421,core,98,228,81,137,4,9,80,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,375,8,..,184,375
11101121422,core,153,391,46,77,0,0,44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,464,8,..,208,464
11101121423,core,114,337,14,14,0,0,14,14,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,133,355,9,..,134,355
11101121424,core,97,240,36,63,11,26,48,90,0,7,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,156,339,7,..,155,339
11101121425,core,102,266,17,28,7,28,23,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,321,3,..,132,321
11101121426,core,142,373,6,11,0,0,6,11,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,151,388,8,..,160,388
11101121427,core,180,415,24,29,0,0,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,201,450,13,..,215,450
11101121428,core,166,415,33,60,24,30,58,88,8,6,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,3,231,510,21,..,254,510
11101121429,core,111,299,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,306,0,..,119,306
11101121430,core,146,387,0,4,5,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,157,390,12,..,164,390
11101121431,core,96,269,3,5,8,3,11,11,9,12,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,115,289,6,..,122,289
11101121432,core,160,439,44,65,21,39,60,95,0,0,0,0,12,24,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,231,556,17,..,248,556
11101121433,core,133,386,4,3,0,0,4,3,4,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,134,395,6,..,143,395
11101121435,core,153,423,28,46,0,0,28,46,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,188,478,10,..,196,478
11101121436,core,74,191,3,8,10,31,16,39,4,12,0,0,91,148,0,0,5,8,98,161,0,0,0,0,0,0,0,0,0,0,0,0,192,392,19,..,212,392
11101121437,core,0,0,42,78,0,14,43,91,0,0,10,18,53,99,0,0,0,0,61,119,0,0,0,0,0,0,0,0,0,0,0,0,108,205,16,..,128,205
11101121438,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11102121501,core,88,219,0,0,0,5,0,4,0,0,0,0,0,0,0,0,6,10,6,10,0,0,0,0,0,0,0,0,0,0,0,0,96,236,0,..,100,236
11102121502,core,134,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,327,14,..,147,327
11102121503,core,130,311,14,15,0,0,14,15,35,40,0,0,0,0,0,0,0,0,35,40,0,0,0,0,0,0,0,0,0,0,0,0,170,362,11,..,181,362
11102121504,core,102,299,6,5,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,304,0,..,108,304
11102121505,core,154,396,23,29,0,0,23,29,4,7,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,182,426,12,..,197,426
11102121506,core,138,393,3,11,5,15,5,30,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,151,423,3,..,151,423
11102121507,core,177,412,5,10,11,9,12,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,193,430,11,..,203,430
11102121508,core,111,292,44,63,0,0,46,66,4,8,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,161,366,10,..,168,366
11102121509,core,151,382,0,5,7,9,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,399,19,..,177,399
11102121510,core,121,323,0,3,30,91,30,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,420,13,..,172,420
11102121511,core,141,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,425,9,..,145,425
11102121512,core,89,255,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,264,0,..,96,264
11102121513,core,152,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,416,6,..,157,416
11102121514,core,79,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,227,9,..,88,227
11102121515,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,7,12,0,0,7,12,0,..,7,12
11102121516,core,249,564,8,9,17,26,28,38,8,9,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,285,611,9,..,291,611
11102121517,core,79,211,35,49,4,6,39,50,0,0,0,0,0,0,0,0,4,10,4,10,0,0,0,4,0,0,0,0,0,4,0,0,124,275,11,..,138,275
11102121518,core,453,1280,33,42,0,0,35,45,4,9,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,3,0,3,0,6,492,1347,22,..,509,1347
11102121519,core,99,258,0,0,17,27,17,27,0,0,0,0,0,0,0,0,0,0,0,0,23,25,19,25,0,0,0,0,40,55,4,6,162,343,11,..,165,343
11102121520,core,95,253,7,13,3,9,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,110,282,9,..,123,282
11102121521,core,22,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,62,0,..,23,62
11102121522,core,171,461,9,17,12,27,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,509,12,..,198,509
11102121523,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11102121524,core,160,414,10,26,0,0,10,26,12,10,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,182,448,8,..,191,448
11102121525,core,122,302,13,16,0,0,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,318,4,..,137,318
11102121601,core,149,353,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,151,364,33,..,185,364
11102121602,core,160,370,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,165,373,29,..,193,373
11102121603,core,295,735,0,9,0,0,0,9,7,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,299,753,26,..,328,753
11102121604,core,173,439,0,0,0,6,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,180,444,47,..,224,444
11102121605,core,104,253,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,259,26,..,135,259
11102121606,core,223,574,0,0,0,0,0,0,7,22,0,0,0,0,0,0,3,7,16,25,0,0,0,0,0,0,0,0,0,0,0,0,232,607,39,..,270,607
11102121607,core,258,568,10,12,59,164,69,177,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,327,754,46,..,367,754
11102121608,core,404,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,405,1121,27,..,432,1121
11102121609,core,189,443,5,3,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,196,457,42,..,232,457
11102121610,core,144,358,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,150,362,20,..,170,362
11102121611,core,122,354,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,129,361,4,..,136,361
11102121612,core,280,770,8,14,3,20,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,807,35,..,331,807
11102121613,core,199,554,3,4,3,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,562,12,..,218,562
11102121614,core,147,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,147,360,6,..,158,360
11102121615,core,232,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,558,13,..,241,558
11102121616,core,186,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,427,33,..,218,427
11102121617,core,263,651,3,5,0,4,3,7,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,272,671,19,..,291,671
11102121701,core,0,0,0,0,0,0,0,0,145,168,0,0,0,0,0,0,0,0,145,168,0,0,0,0,0,0,0,0,0,0,0,0,145,168,17,..,160,168
11102121702,core,116,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,347,0,..,116,347
11102121703,core,92,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,231,3,..,92,231
11102121704,core,147,381,7,13,4,7,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,394,0,..,155,394
11102121705,core,192,405,3,3,8,14,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,207,426,16,..,220,426
11102121706,core,150,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,394,0,..,154,394
11102121707,core,125,280,22,25,5,8,25,34,10,16,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,167,332,19,..,177,332
11102121708,core,137,316,0,0,5,4,5,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,141,320,7,..,147,320
11102121709,core,117,329,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,337,5,..,121,337
11102121710,core,90,203,5,6,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,207,9,..,97,207
11102121711,core,216,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,573,11,..,219,573
11102121714,core,139,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,135,392,0,..,141,392
11102121718,core,5,18,4,7,0,0,4,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0,..,6,26
11102121719,core,143,344,16,21,0,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,361,6,..,169,361
11102121720,core,71,193,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,74,196,9,..,77,196
11102121721,core,185,469,9,21,7,13,16,28,0,0,20,21,0,0,0,0,0,0,17,27,0,0,0,0,0,0,0,4,0,4,0,4,220,528,13,..,238,528
11102121722,core,173,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,493,0,..,182,493
11102121723,core,183,469,3,23,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,489,4,..,194,489
11102121724,core,126,395,3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,139,411,0,..,138,411
11102121727,core,52,151,6,7,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,158,0,..,62,158
11102121729,core,146,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,406,4,..,146,406
11102121730,core,114,321,3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,331,0,..,122,331
11102121731,core,153,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,421,0,..,159,421
11102121732,core,191,637,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,642,7,..,198,642
11102121734,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11102121736,core,149,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,489,0,..,151,489
11102121737,core,138,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,441,6,..,141,441
11102121738,core,124,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,435,0,..,124,435
11102121739,core,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,0,4
11102121740,core,168,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,572,0,..,173,572
11102121741,core,174,598,5,3,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,605,3,..,185,605
11102121742,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
11102121743,core,228,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,748,10,..,238,748
11102121744,core,125,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,441,0,..,128,441
11102121745,core,129,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,132,464,7,..,134,464
11102121746,core,266,783,29,77,5,12,34,92,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,306,884,7,..,312,884
11102121747,core,115,303,59,85,0,0,59,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,383,8,..,180,383
11102121748,core,89,271,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,277,0,..,93,277
11102121749,core,238,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,783,7,..,249,783
11102121750,core,177,510,14,28,0,0,14,28,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,190,535,7,..,195,535
11102121801,core,136,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,139,482,5,..,146,482
