SA1_CODE_2021,zone_tier,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
10603112016,core,7,5,9,20,12,21,0,0,0,77,3,5,3,0,5,3,4,0,0,26,0,0,5,0,0,5,0,0,0,9,0,0,0,0,3,0,0,0,0,9,9,13,20,21,27,30,4,0,0,117,0,0,8,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0,14,9,16,23,20,24,31,8,0,0,127,5,4,0,6,8,15,28,25,0,91,0,0,6,0,0,0,0,0,0,12,15,13,31,29,35,44,31,25,0,225,7,0,5,3,12,3,0,0,0,37,0,3,14,6,11,20,0,0,0,54,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,8,22,13,27,25,0,0,0,102,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5
10603112017,core,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112018,core,3,9,6,13,18,10,0,0,0,61,4,0,0,3,5,6,0,0,0,23,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,13,12,19,18,20,3,0,0,94,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,8,13,14,19,18,20,3,0,0,100,6,4,6,5,5,13,32,30,14,110,0,5,0,0,3,0,0,6,3,16,17,20,11,22,25,37,35,34,17,223,0,7,5,10,6,3,0,0,0,30,0,7,4,14,11,13,5,0,0,46,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,9,24,19,17,3,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
10603112101,core,0,9,8,10,26,15,4,3,0,71,3,0,0,4,0,8,10,0,0,27,0,0,4,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,5,7,16,13,27,33,10,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,16,13,27,33,10,3,0,109,4,6,4,4,7,13,33,47,15,131,0,0,0,3,0,3,0,3,0,9,4,12,20,13,34,51,48,55,16,256,0,4,7,4,12,11,0,0,0,42,13,5,4,12,13,21,6,0,0,60,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,7,13,15,23,31,7,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
10603112102,core,0,0,10,9,15,14,7,0,0,52,0,6,10,9,8,10,4,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,6,14,15,20,23,10,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,15,20,26,10,0,0,102,12,0,3,0,5,13,42,33,5,113,0,0,0,5,0,0,0,5,0,10,12,8,27,18,28,43,51,32,5,221,0,0,0,3,14,9,0,0,0,33,6,6,7,9,4,14,5,0,0,47,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,7,9,13,21,29,0,0,0,82,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10603112103,core,0,0,13,14,24,14,0,0,0,67,3,0,0,7,5,10,0,0,0,23,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,8,9,11,14,25,26,3,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,9,9,14,14,25,27,3,0,0,102,0,0,6,0,0,11,28,11,6,72,0,0,0,0,0,0,0,0,0,4,8,6,18,18,29,40,32,11,6,174,0,0,3,9,7,8,0,0,0,28,0,4,7,9,4,14,0,0,0,41,0,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,14,18,16,20,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,8,0,4,0,0,5,0,0,0,0,5
10603112104,core,0,4,8,7,12,9,3,0,0,41,3,0,5,6,0,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,10,12,16,13,7,0,0,72,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,0,0,0,4,0,0,0,0,3,7,7,10,12,20,16,7,0,0,73,8,0,3,0,0,4,15,16,0,42,0,0,0,0,0,0,0,4,0,4,14,7,14,12,18,22,23,13,0,127,0,0,4,4,15,3,0,0,0,25,5,0,4,8,14,14,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,22,20,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112105,core,7,4,3,9,8,8,0,0,0,35,0,3,0,3,0,5,0,3,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,15,20,0,3,0,55,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,8,6,3,9,16,17,0,3,0,62,0,0,3,0,3,3,17,15,3,51,0,0,0,0,0,0,0,5,0,5,5,11,9,9,19,20,14,22,3,115,0,0,3,3,4,9,0,0,0,23,9,6,3,0,7,14,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,9,15,19,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
10603112106,core,0,0,4,4,3,6,4,0,0,27,0,0,0,0,4,11,4,0,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,5,4,9,12,14,14,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,9,12,16,14,0,0,64,9,0,3,0,3,12,45,65,26,164,0,0,0,0,0,3,7,11,4,22,5,6,4,10,11,27,70,79,26,247,0,0,0,4,4,5,0,0,0,14,0,7,3,4,5,14,3,0,0,27,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,10,9,19,5,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
10603112107,core,0,0,10,8,6,10,0,0,0,33,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,14,8,10,13,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,16,8,10,13,0,0,0,55,0,0,5,0,0,6,14,8,4,44,0,0,0,0,0,0,0,0,0,5,7,4,14,8,12,20,16,8,4,102,0,0,3,0,3,0,0,0,0,11,0,0,0,6,10,6,0,0,0,21,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,5,12,11,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112108,core,0,3,3,7,19,5,3,0,0,39,0,4,4,0,3,5,4,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,9,13,11,17,5,6,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,11,17,5,6,0,0,68,0,0,7,0,8,7,29,39,21,115,3,0,0,0,0,0,5,5,0,18,5,11,14,11,25,22,39,47,24,195,0,7,3,0,14,4,0,0,0,26,0,4,4,6,8,14,0,0,0,43,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,6,7,14,21,16,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
10603112109,core,4,0,8,8,15,12,0,0,0,53,5,0,0,4,4,3,3,0,0,22,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,4,11,11,19,17,3,0,0,87,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,4,11,12,24,17,3,0,0,91,4,0,0,8,0,5,13,12,0,46,0,0,0,0,0,0,0,0,0,8,20,4,14,14,20,23,22,19,0,135,0,3,6,3,10,5,0,0,0,34,0,3,3,9,13,10,6,0,0,45,3,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,11,13,16,26,18,5,0,0,92,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4
10603112110,core,0,4,3,11,8,6,0,0,0,37,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,3,7,11,12,11,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,3,7,11,12,17,4,0,0,61,4,0,0,0,4,7,13,10,4,32,0,0,6,0,0,0,0,0,0,6,6,6,9,11,14,19,20,10,4,103,0,0,3,3,5,3,0,0,0,12,0,0,3,4,4,7,0,0,0,24,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17,16,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4
10603112111,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112112,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112113,core,0,0,3,9,4,0,3,0,0,16,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,0,4,0,0,25,3,0,0,0,0,0,10,4,0,13,0,0,0,0,0,0,0,0,0,3,3,0,0,9,5,3,14,4,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112114,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112115,core,5,7,15,15,16,11,0,0,0,70,3,3,9,0,7,4,3,0,0,25,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,8,11,20,22,26,15,8,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,8,10,20,25,29,19,8,0,0,119,4,4,11,3,4,15,35,22,4,95,3,0,4,0,3,0,0,0,0,12,11,14,32,26,35,33,46,22,4,222,0,3,6,11,14,7,0,0,0,39,3,5,6,14,16,7,3,0,0,53,3,0,4,4,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,5,7,6,18,27,26,19,8,0,0,112,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
10603112116,core,0,3,14,3,6,16,3,0,0,52,0,4,0,6,7,9,3,4,0,36,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,8,13,7,18,28,10,4,0,98,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,0,0,0,0,7,3,12,13,7,18,29,10,4,0,106,0,0,5,3,3,18,42,30,4,98,0,0,0,0,0,5,5,0,0,11,3,16,20,17,27,51,52,34,4,209,0,0,8,9,5,15,0,0,0,38,0,5,5,7,11,9,5,0,0,46,0,5,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,12,12,16,24,29,6,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4
10603112117,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112118,core,0,0,5,11,13,17,8,0,0,59,3,6,7,6,3,5,7,5,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,8,15,8,16,21,12,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,14,8,16,21,14,5,0,96,5,0,3,4,0,11,26,10,0,68,0,0,0,0,0,0,0,0,0,0,8,8,21,19,22,34,35,15,0,163,0,6,4,0,10,7,0,0,0,32,0,7,4,8,12,4,0,5,0,38,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,11,6,19,21,0,5,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4
10603112119,core,0,5,7,10,7,8,5,0,0,41,3,3,3,0,4,0,4,0,0,30,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,9,14,15,16,13,5,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,12,15,18,13,5,0,0,77,3,3,0,0,3,12,28,33,14,94,0,0,0,0,0,0,5,0,4,9,10,9,9,11,24,22,34,37,19,176,0,4,0,0,9,12,0,0,0,28,3,5,3,11,15,3,0,0,0,43,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,8,8,12,28,17,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4
10603112120,core,3,0,5,13,13,8,0,0,0,38,3,0,5,3,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,3,9,18,12,10,0,0,0,64,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,5,9,19,12,10,0,0,0,64,0,0,0,0,0,6,4,9,0,24,0,0,0,4,0,0,0,0,0,5,15,5,8,18,17,14,13,10,0,94,0,3,0,0,5,3,0,0,0,24,3,0,3,9,6,4,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,6,10,16,11,4,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10603112121,core,0,0,0,5,0,4,0,0,0,12,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,3,3,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,6,3,0,0,25,0,0,0,0,0,0,3,4,0,16,0,0,0,0,0,0,0,0,0,5,5,0,0,5,4,12,9,4,0,44,0,0,0,0,4,0,0,0,0,8,3,0,0,0,7,4,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,5,8,5,9,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112122,core,3,0,0,3,6,11,0,0,0,34,5,0,3,4,4,8,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,10,16,17,3,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,7,16,17,3,3,0,60,0,0,0,0,5,7,27,19,9,68,0,0,0,0,0,3,4,8,0,18,9,4,5,11,21,24,32,30,9,142,0,0,0,5,4,8,0,0,0,11,0,6,3,8,7,5,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,5,0,8,9,13,12,7,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112123,core,0,4,7,6,8,10,0,0,0,34,0,3,0,3,0,9,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,9,10,11,17,0,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,11,17,3,3,0,61,0,0,6,0,0,13,47,46,19,129,0,0,0,0,0,0,3,13,12,28,5,4,14,10,11,30,52,63,26,215,0,0,4,3,5,9,0,0,0,19,0,0,3,6,3,9,3,0,0,28,0,0,0,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,10,9,12,15,6,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8
