SA1_CODE_2021,zone_tier,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
11101121307,core,5,0,3,7,0,12,4,6,0,29,0,4,0,3,0,0,0,5,0,18,3,8,4,5,6,0,3,0,0,35,13,18,13,7,7,3,4,3,3,64,13,17,5,9,11,0,4,0,0,59,4,6,7,4,17,3,5,0,0,48,0,8,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,64,33,32,47,15,14,14,3,264
11101121308,core,0,0,9,3,0,13,0,3,0,27,0,0,6,12,3,6,0,0,0,27,0,10,7,6,5,3,5,0,0,32,18,30,9,5,12,3,5,0,0,79,17,17,6,7,14,7,3,3,0,80,12,10,3,3,9,0,3,0,0,51,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,66,34,39,41,33,13,16,6,297
11101121309,core,0,0,4,0,0,4,0,4,0,15,0,0,4,3,0,5,0,0,0,11,0,3,0,0,0,0,0,0,0,10,7,11,0,0,0,0,0,0,0,30,5,11,4,0,4,0,0,0,0,25,3,10,3,0,5,0,0,5,0,20,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,16,7,11,8,0,8,0,114
11101121310,core,0,0,0,3,0,7,0,4,0,21,0,4,0,0,0,0,0,0,0,15,3,4,4,0,0,3,0,0,0,12,15,25,9,0,11,3,0,0,0,70,7,15,4,3,3,0,3,0,0,45,5,16,4,3,6,0,4,3,0,42,0,8,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,71,25,14,27,15,8,19,0,224
11101121311,core,0,0,0,3,0,8,0,0,0,19,0,0,6,5,0,3,0,3,0,20,4,10,0,0,4,4,0,0,0,26,0,15,4,4,9,0,4,0,0,36,13,19,9,9,15,3,5,3,0,73,4,9,8,3,6,4,3,8,0,39,0,4,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,64,20,21,36,21,11,22,0,223
11101121312,core,0,0,0,5,0,9,0,3,0,18,0,6,6,0,0,0,0,0,0,21,4,7,5,4,3,0,3,3,0,27,5,11,4,0,12,0,3,0,0,40,8,3,3,12,10,4,4,5,6,51,6,10,10,9,9,4,0,0,0,43,0,3,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,33,30,38,24,8,10,3,212
11101121313,core,0,0,0,0,0,9,0,5,0,14,0,5,0,0,0,0,0,0,0,14,4,7,10,0,0,0,5,0,0,23,3,0,0,7,6,0,0,0,0,23,8,16,3,0,7,6,0,0,0,42,0,4,4,0,8,0,0,4,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,26,14,26,20,3,13,0,142
11101121314,core,0,0,0,6,0,8,0,12,0,19,0,0,3,4,3,6,3,0,0,18,0,9,3,0,3,0,0,3,0,22,9,19,5,0,3,3,5,0,0,40,14,26,9,4,13,0,0,0,0,69,7,15,3,0,14,4,11,3,0,55,4,4,3,0,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,78,27,21,29,19,19,21,0,243
11101121315,core,0,0,5,4,3,12,0,8,0,29,0,3,7,3,4,3,0,0,0,21,4,12,5,0,0,0,0,0,0,24,14,25,9,4,7,0,0,0,0,52,12,22,9,3,12,4,3,0,0,66,7,9,3,3,14,3,0,3,0,37,0,12,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,74,37,19,40,26,7,11,0,254
11101121316,core,0,0,0,3,0,0,0,0,0,15,0,0,0,4,0,4,0,3,0,13,0,4,0,0,0,0,0,0,0,4,3,16,3,0,4,0,0,0,0,27,9,8,9,6,3,0,0,0,0,31,5,5,3,6,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,15,17,10,12,0,11,0,109
11101121317,core,0,0,6,4,0,6,0,8,0,21,0,0,5,0,0,0,0,0,0,14,6,9,3,3,0,0,0,0,0,24,11,21,3,0,4,0,0,0,0,39,8,9,9,4,16,0,0,4,0,52,7,17,5,5,8,8,0,0,0,54,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,63,35,23,37,18,5,18,5,224
11101121318,core,0,0,0,9,0,6,0,0,0,16,0,3,4,5,0,7,0,0,0,25,5,9,7,5,8,0,0,0,0,30,9,19,13,0,9,3,0,0,0,59,7,13,4,0,8,0,8,0,0,45,5,21,3,9,17,3,0,3,0,60,0,5,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,63,32,37,40,19,12,13,0,248
11101121319,core,0,0,5,0,0,9,0,7,0,16,0,0,0,9,0,0,0,0,0,13,3,16,5,4,4,0,0,0,0,31,15,25,6,7,10,3,0,0,0,70,14,6,12,4,7,0,8,0,0,48,5,14,4,0,8,3,0,0,0,37,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,72,28,20,32,21,13,11,0,223
11101121320,core,0,0,0,6,0,5,0,0,0,9,0,4,6,3,0,0,0,4,0,14,0,4,0,0,0,0,0,0,0,9,3,4,6,0,6,0,4,5,0,30,7,10,3,0,4,0,0,0,0,30,3,12,0,3,3,0,0,5,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,18,11,12,14,4,13,6,126
11101121321,core,0,0,0,4,0,4,0,3,0,16,6,0,0,6,0,3,0,0,0,21,3,12,6,3,0,0,0,0,0,26,10,27,4,4,12,0,0,3,0,56,9,17,9,6,8,3,3,3,0,54,4,4,10,7,5,0,0,0,0,30,0,9,4,0,6,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,66,27,21,33,15,6,10,0,215
11101121322,core,0,0,6,4,0,5,0,3,0,26,0,4,0,3,0,6,0,0,0,19,7,0,0,3,3,0,0,0,0,15,17,37,10,4,4,0,3,5,3,82,16,23,7,7,13,4,0,3,3,65,9,11,3,0,7,0,0,0,0,41,0,7,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,80,28,23,36,17,13,13,13,264
11101121323,core,0,3,4,6,0,16,3,17,0,43,0,3,5,7,0,9,0,4,0,31,3,4,0,6,3,0,0,0,0,30,9,25,16,4,11,7,0,0,0,66,33,27,3,6,20,11,8,0,0,106,10,13,6,9,0,3,0,0,0,46,0,4,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,80,32,37,42,42,9,22,3,337
11101121324,core,0,0,0,7,0,7,0,3,0,27,0,5,9,12,0,5,0,3,0,29,3,6,8,4,6,5,0,0,0,33,10,16,4,3,4,0,0,5,0,37,18,20,10,3,8,4,0,0,0,68,13,21,8,0,7,5,3,0,0,62,4,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,72,35,31,28,23,0,12,5,266
11101121325,core,0,0,0,0,0,5,0,3,0,21,0,0,5,4,3,3,0,0,0,8,0,14,0,4,6,0,3,4,0,31,17,19,12,8,5,0,6,0,0,66,11,20,7,5,9,0,0,0,0,56,15,15,0,4,5,6,0,0,0,53,0,9,0,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,43,81,26,22,27,16,12,11,3,245
11101121326,core,0,0,3,9,0,3,0,0,0,10,0,3,3,0,0,5,0,0,0,13,0,3,3,0,0,0,0,0,0,19,4,18,5,3,4,0,0,0,0,41,15,18,7,8,8,0,0,0,3,59,12,14,3,0,9,6,0,0,0,40,6,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,40,59,22,24,21,12,9,3,4,198
11101121327,core,0,0,5,8,0,6,0,0,0,14,0,0,0,3,0,0,0,0,0,9,5,13,5,0,4,6,0,0,0,33,4,14,3,0,5,3,0,0,0,37,15,20,3,0,11,3,0,0,3,59,5,13,8,3,4,6,5,0,0,43,5,5,0,0,5,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,64,29,22,30,27,7,6,3,217
11101121328,core,0,0,0,0,0,0,0,6,0,9,0,0,6,3,0,0,0,0,0,19,0,8,0,3,0,0,0,0,0,20,4,18,6,0,3,0,0,0,0,39,4,10,3,4,3,0,0,0,0,31,8,11,8,4,4,0,0,5,0,40,4,3,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,56,27,13,17,4,3,10,0,160
11101121329,core,0,0,4,3,0,0,0,4,0,16,0,3,4,6,0,0,0,0,0,11,0,6,3,4,5,0,0,0,0,20,0,9,11,4,4,0,0,0,0,29,8,10,0,3,0,0,0,7,0,34,6,13,3,0,0,3,3,0,0,30,0,3,4,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,23,25,25,5,7,6,3,145
11101121330,core,0,0,3,6,0,3,5,11,0,16,0,0,5,5,3,3,0,4,0,19,0,15,3,0,0,5,0,0,0,25,10,20,7,0,5,0,0,0,0,47,9,19,3,9,5,3,0,0,0,55,7,10,7,3,7,3,0,4,0,45,0,8,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,82,28,19,25,19,9,17,0,224
11101121401,core,0,0,0,0,0,5,0,5,0,10,0,0,4,6,5,0,0,0,0,14,0,10,6,0,0,0,0,0,0,29,20,21,7,8,3,0,5,3,0,65,9,23,10,5,5,0,5,0,0,66,9,14,3,10,3,3,7,4,0,50,0,4,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,74,32,25,23,12,19,8,4,242
11101121402,core,0,0,3,3,0,10,0,8,0,22,0,0,0,5,0,0,0,0,0,14,3,13,3,0,4,4,0,0,0,33,7,18,7,3,4,0,0,0,0,35,7,12,8,0,9,7,0,4,0,39,10,5,7,3,10,5,3,0,0,49,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,59,25,17,26,18,7,10,3,205
11101121403,core,0,0,3,13,0,4,0,3,0,23,0,0,7,11,7,0,0,7,0,33,6,4,9,0,0,0,5,0,0,33,6,21,9,3,4,4,0,0,0,57,10,19,5,8,18,5,5,3,0,80,19,20,10,4,6,5,0,5,0,73,0,3,0,8,3,0,3,0,0,20,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,49,83,40,44,43,23,14,23,3,317
11101121404,core,0,0,4,7,0,16,0,9,0,33,3,0,4,7,0,13,0,3,0,33,8,16,5,3,3,5,0,0,0,42,16,43,12,11,15,5,0,7,0,113,19,39,8,17,25,6,0,3,0,118,5,13,3,3,7,0,6,0,0,46,4,0,0,0,0,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,120,50,49,48,45,16,23,3,402
11101121405,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121406,core,0,0,5,5,0,5,0,4,0,22,0,4,4,6,0,3,0,3,0,33,6,9,3,3,5,0,0,0,0,23,12,16,0,7,9,4,0,0,0,47,10,21,3,10,14,6,0,0,0,61,3,20,12,4,13,4,0,0,0,63,0,6,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,78,26,34,36,21,5,17,0,255
11101121407,core,0,0,3,3,0,5,0,0,0,13,3,4,5,6,0,0,0,0,0,13,0,16,6,3,0,0,0,5,0,39,0,17,3,6,4,0,7,0,0,43,8,13,8,3,4,0,8,0,0,51,3,8,3,10,11,0,3,4,0,39,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,56,32,26,27,10,23,13,0,206
11101121408,core,0,0,4,0,0,6,0,0,0,10,0,3,0,0,0,0,0,0,0,9,6,7,5,3,0,0,0,0,0,32,10,10,8,4,0,0,0,3,0,36,3,14,5,3,7,0,0,4,0,43,3,4,4,0,0,0,4,0,0,17,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,21,14,17,5,9,16,4,153
11101121409,core,0,0,0,3,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,5,5,0,3,0,0,0,0,12,3,15,9,7,4,0,0,3,0,34,4,15,3,3,0,0,0,0,0,27,0,5,0,8,3,0,0,0,0,22,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,37,15,20,18,11,8,5,0,125
11101121410,core,0,0,3,4,0,3,0,0,0,12,0,3,3,3,0,3,0,5,0,21,0,14,12,8,0,0,0,0,0,43,11,16,12,8,3,4,0,4,0,52,7,14,4,14,11,3,0,9,0,66,13,12,6,11,14,8,4,4,0,59,5,3,0,0,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,58,42,46,38,31,12,16,0,276
11101121411,core,0,3,5,10,0,13,0,5,0,29,0,0,0,3,0,4,0,4,0,13,5,6,6,0,6,0,0,3,0,21,4,20,10,3,6,0,0,3,0,51,5,20,6,7,9,0,0,0,3,47,3,10,6,3,6,7,3,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,58,30,27,19,21,14,18,3,210
11101121412,core,0,0,0,0,0,0,0,4,0,5,0,0,4,5,0,0,0,0,0,11,0,4,7,3,0,0,0,0,0,17,5,10,0,0,0,0,0,0,0,12,4,6,3,5,0,0,0,0,0,16,0,3,0,3,3,0,0,0,0,20,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,15,17,10,0,3,0,0,93
11101121413,core,0,0,4,5,0,13,0,3,0,17,0,4,0,0,4,5,0,0,0,14,0,6,4,0,0,0,0,0,0,19,4,24,7,6,9,3,0,0,0,54,15,16,4,9,14,0,0,3,0,59,14,14,5,5,8,0,0,0,0,42,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,67,22,27,36,23,5,11,0,219
11101121414,core,0,0,0,7,4,4,0,5,0,21,0,3,7,6,11,5,0,3,0,33,0,12,4,6,3,4,6,5,0,45,6,20,10,10,15,3,3,0,3,65,11,20,10,10,13,6,0,4,0,76,6,11,5,3,8,8,7,3,0,50,0,6,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,68,45,46,53,28,13,18,4,304
11101121415,core,0,0,0,3,0,3,0,8,0,13,3,6,3,12,5,8,0,0,0,32,7,8,19,6,8,3,0,5,0,53,7,10,8,8,6,8,8,5,0,61,5,3,10,4,13,5,4,3,0,55,3,5,19,15,4,0,7,8,0,54,0,0,5,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,34,66,50,43,32,23,31,3,298
11101121416,core,0,0,0,3,0,10,0,6,0,25,0,0,0,0,3,3,0,3,0,13,5,6,0,6,4,4,0,5,0,32,6,15,0,0,6,0,0,0,0,31,3,11,8,3,9,3,0,6,0,46,0,7,0,3,12,6,7,3,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,41,24,23,35,16,10,22,0,187
11101121417,core,0,0,0,3,0,4,0,4,0,14,0,0,0,0,0,3,0,0,0,7,7,13,12,5,5,5,3,3,0,55,0,11,6,9,7,0,0,0,0,24,7,5,4,3,6,0,0,3,0,35,3,8,6,3,9,0,5,0,0,38,0,5,0,0,6,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36,26,17,32,17,15,16,0,183
11101121419,core,0,0,0,3,0,10,0,0,0,12,0,3,3,5,0,10,0,3,0,27,6,14,7,10,13,5,4,9,0,73,6,9,4,7,6,7,3,4,0,54,4,12,3,8,7,3,4,6,0,42,3,9,8,11,0,3,4,7,0,44,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,54,32,53,31,30,17,26,0,258
11101121420,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11101121421,core,0,0,0,5,0,6,0,3,0,18,0,0,3,0,0,5,0,0,0,11,4,10,4,4,0,0,3,0,0,28,3,0,4,3,0,3,5,4,0,32,7,15,5,8,8,3,0,4,0,56,5,3,0,5,17,0,0,0,0,32,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,13,30,26,23,14,17,3,186
11101121422,core,0,0,4,0,0,10,0,5,0,17,0,4,3,0,0,4,0,0,0,12,7,10,7,4,4,8,0,5,0,37,10,17,3,8,5,0,0,3,4,50,3,9,8,3,10,4,5,4,0,43,0,4,6,3,11,0,4,3,0,34,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,40,29,23,31,21,12,15,6,212
11101121423,core,0,0,0,6,0,9,0,3,0,23,0,6,3,4,6,4,0,0,0,18,6,14,4,4,3,0,0,5,0,37,6,6,5,12,0,3,0,0,0,35,15,12,6,5,7,0,0,3,0,57,4,3,6,0,5,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,39,27,34,24,20,3,17,3,199
11101121424,core,0,0,3,0,0,3,0,0,0,8,0,0,0,5,0,0,0,0,0,8,0,9,5,3,0,0,4,4,0,23,3,3,9,5,10,0,3,0,0,34,0,3,6,0,8,0,0,0,0,29,0,6,0,7,7,0,0,5,0,33,0,3,4,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,29,15,27,8,9,13,0,146
11101121425,core,0,0,0,0,0,6,0,4,0,20,0,0,0,0,0,0,0,6,0,12,5,6,0,0,0,4,5,0,0,20,3,7,0,0,8,7,3,6,0,29,3,17,8,0,3,0,3,6,0,41,9,3,0,7,5,0,0,0,0,31,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,16,12,23,16,11,16,0,156
11101121426,core,0,0,4,0,0,8,0,5,0,17,0,0,6,8,0,0,0,3,0,19,6,15,11,10,4,0,0,0,0,50,8,16,8,3,5,0,3,0,0,48,0,17,9,6,10,3,0,0,0,48,0,9,6,3,4,0,6,0,0,33,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,70,38,35,26,18,13,19,4,225
11101121427,core,0,0,0,0,4,7,0,0,0,12,0,3,4,0,6,6,0,0,0,19,3,18,15,8,3,3,0,0,0,57,3,15,6,5,3,0,8,8,0,42,8,10,8,5,5,3,4,3,0,43,7,11,6,3,12,0,0,0,0,38,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,53,39,18,35,20,16,19,3,226
11101121428,core,0,0,0,0,0,11,0,6,0,18,3,3,5,5,0,3,0,0,0,23,0,6,4,5,9,3,3,3,0,37,9,13,5,4,3,0,0,0,0,38,14,12,4,9,15,4,5,7,0,67,9,15,4,6,5,0,8,3,0,50,0,0,0,0,0,4,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,51,20,33,36,26,23,19,3,240
11101121429,core,0,0,4,7,0,3,0,0,0,10,0,3,0,0,3,0,0,0,0,12,0,11,4,6,0,3,0,0,0,23,4,11,8,0,6,0,0,5,0,38,0,12,9,4,10,0,3,0,0,34,7,3,8,3,6,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,25,18,23,14,5,7,3,152
11101121430,core,0,0,0,0,0,0,0,5,0,15,0,4,0,0,4,4,0,0,0,15,4,9,5,5,4,0,4,0,3,29,5,14,11,6,4,3,7,0,0,51,10,20,0,7,16,4,6,3,0,63,4,6,3,6,7,3,0,3,0,41,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,60,25,38,29,21,15,15,4,220
11101121431,core,0,0,7,0,0,3,0,5,0,13,0,7,0,10,7,4,0,10,0,31,3,3,3,0,8,5,3,0,0,22,0,14,9,3,3,5,0,3,0,38,4,8,3,0,4,3,0,3,0,28,5,3,3,0,5,4,3,0,0,31,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41,18,21,19,25,11,16,8,172
11101121432,core,0,0,0,0,0,3,0,9,0,22,0,0,3,5,0,3,0,3,0,28,3,17,4,8,6,0,4,4,0,50,7,25,10,8,8,6,0,9,0,64,6,21,3,0,8,3,0,6,0,57,9,11,4,6,4,0,0,5,0,32,3,4,0,0,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,29,82,29,25,33,21,16,33,0,265
11101121433,core,0,0,5,3,0,10,0,4,0,21,0,3,6,0,0,4,0,3,0,16,3,8,3,4,3,3,0,8,0,30,5,14,4,6,6,3,0,0,0,36,7,20,3,9,9,3,3,0,0,63,6,5,5,0,4,0,0,6,0,32,0,5,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,53,25,19,28,21,8,19,0,206
11101121435,core,0,0,6,3,0,3,0,4,0,15,0,0,0,0,0,5,0,4,0,19,6,22,14,9,13,3,6,3,0,75,12,10,9,8,5,0,5,0,0,52,3,8,6,9,7,8,8,7,0,44,4,5,0,0,3,5,0,3,0,19,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,51,40,30,28,21,18,20,0,232
11101121436,core,0,0,0,5,0,0,0,0,0,8,0,9,0,0,4,4,0,0,0,14,4,10,5,3,4,0,3,0,0,29,5,18,4,0,9,0,0,0,0,39,5,15,5,8,7,5,0,0,4,43,8,5,0,3,10,3,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,61,11,14,27,21,8,4,8,176
11101121437,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,9,3,3,4,4,0,0,0,23,0,3,0,0,6,0,0,0,0,12,9,3,0,4,6,6,0,0,0,20,7,5,0,0,10,0,0,0,0,28,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,8,12,28,6,6,0,0,109
11101121438,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102121501,core,0,0,0,0,0,9,0,0,0,17,0,0,3,0,0,6,0,0,0,14,0,4,5,0,4,0,0,0,0,10,3,3,0,7,3,0,0,5,0,21,5,8,3,4,9,0,5,4,0,36,0,0,4,0,3,0,7,0,0,12,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,14,12,21,20,10,6,0,123
