SA1_CODE_2021,zone_tier,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
11101120842,core,4,3,9,13,14,23,3,5,3,0,0,0,17,15,30,7,5,10,0,0,8,0,0,0,8,4,12,0,0,0,0,0,0,4,0,4,0,3,4,0,0,0,5,3,10,6,4,3,0,0,0,0,0,0,0,3,3,0,0,0,0,9,13,6,7,18,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,41,35,78
11101120844,core,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,4,4,7,0,0,0,0,0,0,4,4,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,0,5,0,4,3,0,0,0,4,6,6,0,0,0,6,7,16,5,12,22,0,0,0,0,0,0,0,0,0,0,0,0,10,9,21,24,31,56
11101120845,core,3,4,8,15,9,23,3,9,10,0,0,0,22,16,36,8,3,12,0,0,0,4,0,0,10,12,20,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,3,3,0,6,6,0,0,0,0,0,0,3,0,4,0,0,0,8,4,17,12,10,20,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,50,44,92
11101120846,core,10,5,18,21,22,46,3,5,9,3,5,3,30,28,58,23,14,36,9,3,15,3,0,0,35,16,51,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,7,5,7,6,8,13,0,0,0,0,0,0,3,4,8,0,0,0,9,11,22,15,15,30,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,92,69,159
11101120847,core,4,3,9,17,12,26,0,0,0,0,0,0,17,12,27,11,5,16,0,0,3,0,0,0,6,9,16,0,0,0,0,0,0,5,3,6,0,5,5,0,0,0,5,5,10,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,4,7,10,15,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,43,32,74
11101120848,core,6,3,8,17,7,21,6,0,4,0,5,8,20,11,30,12,0,15,0,5,5,0,0,4,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,9,0,4,8,0,0,0,0,4,5,0,0,0,5,9,16,5,10,21,0,0,0,0,0,0,0,0,0,0,0,0,9,7,17,54,37,96
11101120849,core,8,4,11,18,17,34,9,5,11,0,4,4,22,21,46,0,10,12,4,0,7,0,3,0,11,14,20,0,0,0,0,0,0,3,0,3,7,0,7,0,0,0,7,0,7,7,0,8,4,0,4,3,0,3,0,4,5,0,0,0,12,10,20,15,8,29,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,60,53,117
11101120850,core,0,3,6,7,12,21,5,3,6,0,0,5,12,13,25,3,5,7,0,3,4,0,0,0,6,10,14,0,0,0,0,0,0,0,3,3,0,5,7,0,0,0,5,7,7,5,0,5,0,0,0,0,0,0,3,4,3,0,0,0,8,0,11,7,12,20,0,0,0,0,0,0,0,0,0,0,0,4,4,7,6,31,41,73
11101120851,core,5,0,8,16,14,24,0,0,0,0,0,0,16,14,26,3,7,12,0,4,4,0,0,0,3,7,12,0,0,0,0,0,0,5,0,5,8,0,7,0,0,0,11,0,15,0,0,0,3,0,0,0,0,0,0,5,7,0,0,0,4,5,12,13,8,24,0,0,0,0,0,0,0,0,0,0,0,0,10,8,17,44,38,86
11101120852,core,0,0,5,10,3,15,6,6,5,0,0,0,11,4,19,7,9,20,4,0,4,0,0,0,12,13,23,0,0,0,0,0,0,0,3,3,3,0,8,0,0,0,3,8,13,0,6,5,0,0,0,0,0,0,0,0,3,0,0,0,3,14,17,12,19,27,0,0,0,0,4,4,0,0,0,0,4,4,6,0,6,40,38,84
11101120853,core,3,4,13,13,22,29,8,7,9,0,3,0,18,29,42,5,4,10,3,8,11,0,0,0,13,11,27,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,9,5,4,5,0,0,0,0,0,6,0,0,0,0,0,0,8,7,14,12,4,22,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,54,59,106
11101120854,core,7,0,9,14,11,21,0,4,3,0,0,0,10,16,23,7,4,8,0,0,0,0,5,7,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,4,7,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,65
11101120855,core,18,9,21,36,20,58,0,3,3,3,0,3,39,25,58,19,14,32,0,0,4,0,4,5,19,21,30,0,0,0,0,4,3,0,5,8,4,7,11,0,0,0,10,12,19,8,9,11,0,0,3,0,0,4,3,7,10,0,0,0,10,9,22,22,27,47,0,0,0,0,0,0,0,0,0,0,0,0,16,20,40,113,96,208
11101120856,core,6,8,17,17,5,21,3,8,8,0,0,6,16,15,34,7,9,12,9,0,9,0,4,3,14,10,24,0,3,3,0,0,0,8,0,8,0,0,0,0,0,0,8,5,6,4,7,9,0,0,0,0,0,0,0,0,3,0,0,0,4,7,11,13,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,50,50,101
11101120857,core,6,7,17,14,16,30,0,0,3,0,0,3,20,15,35,11,3,13,0,0,0,11,3,14,17,10,24,0,0,0,0,0,0,4,7,3,3,6,9,0,0,0,5,10,17,4,3,10,0,0,3,0,0,0,5,3,10,0,0,0,13,8,16,22,15,38,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,64,52,118
11101120858,core,0,3,12,13,5,22,0,5,6,0,0,0,16,5,21,13,5,11,0,0,6,3,3,6,9,10,21,0,0,0,0,0,0,0,0,5,3,3,10,0,0,0,10,8,13,3,10,10,7,3,8,0,0,3,7,5,6,0,0,0,17,19,33,25,21,47,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,61,53,111
11101120859,core,6,10,11,13,13,28,5,6,11,4,0,8,21,19,49,3,5,8,3,0,3,3,0,0,9,10,16,0,0,3,4,0,0,4,0,3,8,3,8,0,0,0,14,9,18,0,4,8,0,5,6,0,3,4,5,0,8,0,0,0,11,14,26,26,20,46,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,69,62,132
11101120860,core,14,6,17,24,19,43,10,6,19,0,0,6,35,24,60,18,7,22,4,0,4,0,0,5,24,13,33,0,0,0,0,0,0,3,0,7,8,0,5,0,0,0,9,0,18,0,4,4,4,0,0,0,0,5,4,3,3,0,0,0,6,12,15,17,13,33,0,0,3,0,7,5,0,0,0,0,3,9,8,7,16,98,64,161
11101120861,core,3,3,9,10,5,15,0,5,4,0,0,0,10,5,18,6,6,8,0,3,5,0,3,3,8,9,17,0,0,0,0,5,0,4,5,3,0,0,0,0,0,0,0,8,11,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,12,12,0,17,23,0,0,0,0,0,0,0,0,0,0,0,0,7,6,16,37,42,81
11101120862,core,8,3,8,14,6,23,7,9,9,0,0,0,22,11,36,14,14,33,3,0,5,0,0,0,19,21,35,0,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,8,6,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,4,8,8,9,15,20,3,0,3,0,0,0,0,0,0,0,0,4,23,23,50,75,74,150
11101120863,core,3,4,3,11,3,16,0,0,0,0,4,4,11,9,17,7,9,11,5,0,5,0,0,0,12,3,13,0,0,0,0,0,0,5,0,5,0,3,6,0,0,0,0,4,7,0,3,6,5,3,8,0,0,0,6,5,6,0,0,0,7,14,26,12,19,31,0,0,3,0,0,4,0,0,0,4,0,9,0,0,5,43,44,86
11101120864,core,10,13,18,20,15,35,0,5,12,0,0,0,23,24,46,7,11,16,3,3,10,0,6,4,10,18,31,0,0,3,0,0,0,5,0,5,0,3,7,0,0,0,8,7,11,0,9,5,0,0,0,0,5,5,0,0,3,0,0,0,0,11,14,10,12,22,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11,62,68,131
11101120865,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,5,9
11101120866,core,3,0,0,10,7,20,5,7,4,0,3,3,10,16,26,9,13,22,3,0,7,0,0,0,11,13,23,0,0,0,0,0,0,4,0,4,0,4,4,0,0,0,4,3,9,0,4,4,0,0,0,0,0,0,3,10,10,0,0,0,3,6,14,10,10,23,0,0,0,0,6,6,0,0,0,0,6,6,14,17,27,46,60,103
11101120867,core,5,3,8,14,8,20,0,3,3,0,0,0,13,12,25,3,0,8,0,3,3,0,0,0,3,7,10,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,5,0,6,0,4,3,3,0,8,0,0,0,0,0,6,0,0,0,6,4,12,11,7,22,0,0,0,0,0,0,0,0,0,0,0,0,10,8,16,47,38,82
11101120868,core,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,3,0,4,3,4,9,0,0,0,5,6,12,0,0,0,6,17,26,13,17,30,0,0,0,0,3,4,0,0,0,0,3,5,9,7,13,26,27,50
11101120869,core,5,9,12,9,4,11,0,4,7,3,0,4,13,11,21,8,0,8,0,0,3,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,8,0,8,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,4,4,8,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0,13,9,20,47,31,80
11101120870,core,5,8,12,12,14,21,5,7,11,0,0,0,11,19,32,0,4,10,3,0,0,0,0,0,6,4,10,0,0,0,0,0,0,4,0,3,3,0,6,0,0,0,3,0,7,0,5,5,4,6,3,0,0,0,5,11,12,0,0,0,7,17,30,13,23,36,0,0,0,0,3,4,0,0,0,0,3,4,11,5,19,55,68,115
11101120871,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120901,core,3,4,12,10,20,25,4,6,8,3,0,0,22,25,43,20,16,30,0,0,4,0,0,0,17,14,37,0,0,0,0,0,0,6,3,9,6,0,4,0,0,0,6,8,14,0,0,3,0,0,3,0,4,4,5,3,9,0,0,0,9,7,12,13,13,28,4,0,4,0,0,0,0,0,0,4,0,0,3,7,15,68,63,125
11101120902,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6
11101120903,core,4,0,4,12,12,29,0,0,0,0,0,0,18,12,29,8,4,16,0,0,0,0,0,0,13,4,15,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,7,7,0,0,4,0,0,0,0,0,0,0,5,3,0,0,0,0,6,7,4,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,32,71
11101120904,core,0,4,3,15,3,15,0,5,6,0,0,0,11,10,21,13,9,21,3,4,5,0,0,0,17,10,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,5,0,0,9,0,3,3,0,0,0,0,5,5,0,0,0,4,3,8,6,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,39,37,76
11101120905,core,3,6,12,10,13,25,0,0,5,0,0,0,14,15,29,14,15,32,4,0,4,0,0,0,14,15,34,5,0,0,0,0,3,3,0,3,0,0,6,0,0,0,8,5,16,0,3,5,0,0,0,0,0,3,0,0,0,0,0,0,7,6,13,12,15,28,0,0,4,3,0,0,0,0,0,3,4,3,8,17,25,56,67,131
11101120906,core,5,4,9,21,16,30,0,0,3,0,0,0,17,19,37,11,15,26,0,5,0,0,0,0,13,18,32,0,0,0,0,4,4,4,0,3,0,3,4,0,0,0,4,9,13,0,0,3,0,5,4,0,0,0,0,7,7,0,0,0,10,6,15,12,19,30,0,0,0,0,0,3,0,0,0,0,6,6,12,5,13,57,70,130
11101120907,core,6,8,18,6,17,27,0,0,0,0,0,0,10,16,29,8,6,12,0,3,3,0,0,0,8,10,17,0,5,5,0,0,0,3,0,5,0,3,3,0,0,0,8,7,16,0,4,3,0,0,0,0,3,3,0,5,5,0,0,0,0,9,7,6,20,21,0,0,0,0,6,6,0,0,0,0,6,3,23,25,50,66,77,142
11101120908,core,0,4,4,16,8,19,0,0,0,0,0,0,14,8,18,3,9,15,0,0,3,0,0,0,4,10,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,6,0,0,0,0,5,5,0,4,4,0,3,3,0,0,0,0,9,7,0,14,14,0,0,0,0,0,4,0,0,0,0,3,0,15,10,27,45,43,85
11101120909,core,0,3,3,9,16,24,0,0,0,0,0,0,6,16,24,7,7,18,0,0,0,0,0,0,9,10,22,0,3,5,0,0,0,0,7,6,0,3,4,0,0,0,6,8,15,0,6,7,0,5,5,0,0,0,4,3,8,0,0,0,6,12,18,10,23,33,0,0,0,0,0,4,0,0,0,0,0,4,7,5,15,43,59,100
11101120910,core,6,0,9,9,11,23,4,0,5,0,0,4,13,14,31,0,8,10,3,0,3,0,0,0,5,8,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,5,7,7,12,0,7,7,3,0,3,0,0,0,3,7,8,3,5,9,37,41,78
11101120911,core,6,0,9,6,8,18,0,3,3,3,0,3,12,11,20,8,3,11,0,4,4,0,0,0,11,7,13,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,3,0,11,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,11,10,16,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,43,31,79
11101120912,core,6,7,7,24,5,27,0,0,0,0,0,0,24,9,29,12,8,18,0,0,5,0,0,0,16,6,19,0,0,0,0,0,4,0,3,4,4,3,10,0,0,0,10,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,14,19,0,0,0,0,5,5,0,0,0,0,5,5,3,0,9,53,29,75
11101120913,core,10,12,21,8,22,32,3,0,3,3,5,12,18,29,45,7,15,29,0,6,6,0,4,7,14,25,36,0,0,3,0,0,0,0,6,5,4,0,7,0,0,0,4,14,17,0,4,4,0,3,7,0,0,0,5,5,11,0,0,0,9,13,16,13,21,33,0,0,0,0,0,6,0,0,0,0,0,6,8,0,9,60,89,150
11101120914,core,9,7,14,22,14,36,0,3,9,6,4,7,28,17,47,13,22,32,0,6,6,4,0,4,14,24,37,0,0,0,0,3,3,5,0,3,4,3,6,0,0,0,3,6,17,6,4,8,0,0,0,0,5,5,0,0,0,0,0,0,0,11,18,13,17,31,0,0,0,0,0,0,0,0,0,0,0,0,8,6,16,71,76,144
11101120915,core,7,5,9,18,14,30,11,6,17,10,8,17,40,26,62,14,22,35,5,9,16,6,12,15,23,37,68,0,0,3,0,4,0,8,0,8,0,0,3,0,0,0,15,9,19,4,6,10,3,0,5,0,0,0,3,8,16,0,0,0,12,19,32,21,20,50,0,0,3,0,6,6,0,0,0,0,5,3,4,8,12,102,104,205
11101120916,core,5,7,12,14,16,30,4,4,5,0,3,3,13,22,38,7,10,20,3,6,8,0,3,4,14,12,29,0,0,0,0,0,0,5,0,9,0,3,4,0,0,0,9,8,14,3,0,7,0,0,0,0,0,0,0,3,3,0,0,0,3,8,11,14,14,28,0,0,0,0,0,0,0,0,0,0,0,6,3,7,8,53,64,116
11101120917,core,8,5,15,17,12,29,10,4,13,0,0,5,30,18,49,14,5,11,4,3,8,10,5,12,22,15,35,0,0,0,0,0,0,4,3,6,0,3,3,0,0,0,5,7,7,8,7,15,0,4,4,0,0,0,0,0,8,0,0,0,15,12,22,13,17,34,0,0,0,0,0,0,0,0,0,0,0,4,3,4,13,80,63,140
11101120918,core,6,7,13,20,16,33,4,5,7,8,6,11,30,27,56,12,15,26,8,3,6,0,0,3,19,16,35,5,3,5,0,0,0,4,0,6,0,4,0,0,0,0,10,7,16,4,3,7,5,4,8,3,0,3,6,5,15,0,0,0,17,14,32,28,22,48,0,0,0,3,0,4,0,0,0,3,0,4,4,0,0,87,71,159
11101120919,core,10,0,11,12,13,21,3,4,3,5,3,9,16,23,37,6,6,14,7,0,9,0,0,5,20,11,30,0,0,0,0,0,0,0,5,5,0,0,6,0,0,0,0,9,9,7,8,14,0,0,0,0,0,0,0,3,3,0,0,0,8,12,17,15,20,33,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,57,58,115
11101120920,core,10,3,8,11,18,28,4,10,14,9,3,18,24,30,59,14,14,25,3,6,12,11,15,18,27,33,58,0,4,7,0,0,0,0,5,6,3,4,4,0,0,0,3,14,15,3,11,12,0,6,5,3,6,7,5,6,9,0,0,0,11,18,28,17,30,46,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,81,98,185
11101120921,core,7,7,10,18,22,38,16,9,23,6,9,13,34,39,72,18,6,27,0,0,0,0,4,9,20,13,31,0,0,0,0,4,3,5,0,5,6,12,14,0,0,0,10,12,21,4,10,15,0,0,5,0,0,0,0,4,8,0,0,0,6,16,26,20,27,49,0,0,0,0,0,0,0,0,0,4,0,4,7,11,17,91,94,185
11101120922,core,8,4,17,11,17,27,0,0,5,0,0,6,11,22,38,9,8,17,3,0,9,0,0,0,8,15,22,0,3,4,0,3,3,3,0,0,0,6,8,0,0,0,10,11,12,0,6,6,0,0,0,6,0,3,3,8,10,0,0,0,8,12,18,16,24,33,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,53,75,125
11101120923,core,3,4,4,17,9,24,5,0,5,0,3,3,20,14,35,9,9,20,5,3,5,3,3,8,17,11,32,6,0,4,0,0,0,0,0,0,6,8,6,0,0,0,6,4,16,8,5,8,0,0,0,0,0,4,3,6,9,0,0,0,7,15,25,16,22,36,0,0,0,0,3,3,0,0,0,0,3,5,6,3,13,62,66,122
11101120924,core,6,7,10,16,16,27,6,9,12,0,3,0,19,26,47,8,3,10,0,9,10,0,0,3,11,13,26,0,0,0,0,3,5,3,0,3,11,4,13,0,0,0,9,6,20,3,3,9,0,0,0,0,0,0,5,3,10,0,0,0,11,12,17,19,19,37,0,0,0,0,0,4,0,0,0,0,0,4,10,0,13,65,67,131
11101120925,core,10,5,16,24,14,35,4,3,9,0,0,0,26,19,42,7,18,24,0,0,0,0,0,0,14,15,29,5,0,3,0,3,3,4,0,0,8,6,12,0,0,0,11,11,22,0,3,6,0,6,4,0,4,6,0,0,6,0,0,0,10,11,24,20,22,44,0,0,0,3,6,3,0,0,0,3,0,9,17,19,35,83,87,169
11101120926,core,9,4,15,18,7,25,0,0,0,0,0,0,15,11,25,10,7,18,0,0,0,5,0,5,11,12,27,0,0,0,0,0,0,0,6,5,5,0,3,0,0,0,5,3,12,0,4,10,3,4,6,0,0,5,0,4,10,0,0,0,8,18,24,15,23,34,0,0,0,0,0,0,0,0,0,0,0,0,3,17,19,60,62,122
11101120927,core,5,5,12,10,25,31,4,0,0,4,0,4,18,23,40,10,12,20,7,0,8,0,0,0,20,9,30,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,4,5,0,0,0,0,3,4,0,0,0,3,3,8,8,6,16,0,0,0,0,3,0,0,0,0,3,0,8,45,42,85,92,94,183
11101120928,core,6,8,17,28,14,42,6,6,12,0,0,3,36,19,57,15,21,36,4,0,4,0,3,3,23,18,38,3,0,5,0,3,3,0,0,0,5,3,3,0,0,0,7,9,12,7,4,11,3,0,5,0,0,4,0,5,4,0,0,0,9,13,15,13,14,32,0,0,0,0,6,8,0,0,0,0,6,8,4,10,13,80,83,162
11101120929,core,0,0,0,11,14,23,0,0,3,0,0,0,8,19,25,10,13,26,0,9,11,0,0,5,14,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,3,3,0,0,0,0,0,0,0,0,3,0,0,0,10,6,15,9,9,19,0,0,0,0,0,4,0,0,0,4,0,5,3,8,4,40,55,94
11101120930,core,0,3,5,13,13,28,3,0,3,0,0,0,18,13,31,12,13,28,0,0,0,0,0,0,18,17,32,0,0,4,0,0,4,0,0,3,4,0,4,0,0,0,3,0,10,0,15,15,0,0,0,3,0,3,3,4,5,0,0,0,8,16,19,10,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,51,60,112
11101120931,core,3,3,11,7,20,23,3,0,0,0,0,0,9,17,30,10,4,16,0,0,0,0,0,0,10,9,14,0,0,0,0,0,0,0,0,9,0,3,7,0,0,0,6,5,16,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,14,14,12,18,0,0,0,0,0,0,0,0,0,0,0,0,10,4,15,41,46,87
11101120932,core,7,9,16,12,20,32,7,5,7,0,0,0,22,19,44,21,18,39,0,0,4,3,3,3,24,20,47,0,0,3,0,0,0,0,0,0,0,11,11,0,0,0,0,6,9,4,4,13,0,5,3,0,0,0,0,5,8,0,0,0,6,17,19,8,24,32,0,0,0,0,3,3,0,0,0,0,3,3,16,10,27,78,86,161
11101120933,core,4,6,7,17,10,23,3,5,12,0,0,3,26,16,41,11,11,25,3,0,5,0,3,0,19,16,33,0,0,3,0,0,0,3,0,3,0,5,10,0,0,0,9,5,17,8,10,12,4,0,4,0,6,6,0,3,8,0,0,0,15,15,27,23,24,41,0,0,0,0,0,3,0,0,0,4,0,0,15,8,24,83,66,151
11101120934,core,4,7,12,23,14,32,0,0,3,0,0,0,21,16,36,6,11,17,0,0,0,0,4,4,7,11,21,0,0,0,0,0,7,4,0,9,4,5,5,0,0,0,11,7,13,0,6,6,5,4,6,0,0,0,0,5,5,0,0,0,3,11,11,10,12,28,0,0,0,0,0,3,0,0,0,3,0,7,15,13,28,63,65,130
11101120935,core,5,4,7,13,6,20,0,3,4,0,3,3,13,17,26,4,10,7,0,3,3,0,0,0,4,8,9,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,11,3,14,0,5,6,0,4,0,0,0,0,0,0,0,0,0,0,5,10,9,10,11,25,4,0,7,0,0,0,0,0,0,4,3,3,13,10,19,43,50,91
11101120936,core,5,10,16,29,22,46,0,0,3,0,0,0,28,22,52,5,12,22,3,0,3,0,0,0,16,21,30,0,0,0,0,0,0,0,0,0,3,8,8,0,0,0,3,4,9,0,0,3,5,7,14,0,0,0,0,5,5,0,0,0,3,14,23,4,22,26,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,58,72,134
11101120937,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,7
11101120938,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120939,core,16,18,36,36,22,51,16,7,26,9,6,16,54,32,95,24,18,36,4,10,13,4,0,4,27,24,56,0,0,3,0,0,4,4,9,12,6,4,8,0,0,0,12,17,28,4,7,11,0,0,0,0,0,0,4,6,16,0,0,0,15,20,30,28,32,56,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,138,120,255
11101120940,core,0,6,11,12,6,15,0,0,5,0,3,3,10,5,23,5,5,11,0,4,4,0,4,3,9,13,20,0,0,0,0,0,0,3,3,4,6,3,3,0,0,0,5,4,14,0,3,3,0,4,6,0,0,0,3,0,5,0,0,0,0,8,12,11,14,26,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,43,44,88
11101120941,core,17,7,21,27,15,41,0,10,10,0,3,3,31,22,53,14,7,22,3,0,3,3,0,6,21,13,29,0,0,0,0,0,0,4,4,5,0,3,8,0,0,0,6,9,16,4,3,6,0,0,3,0,0,0,0,4,7,0,0,0,8,11,15,12,18,30,3,0,3,0,0,0,0,0,0,3,0,0,8,6,18,88,68,154
11101120942,core,3,3,8,20,10,37,5,7,12,0,0,0,33,22,54,9,6,19,5,8,16,3,5,5,24,16,46,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,6,5,6,0,7,4,0,0,0,0,0,3,4,9,14,0,0,0,11,13,25,11,17,28,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,78,69,144
