SA1_CODE_2021,zone_tier,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
11101121024,core,0,0,9,6,6,0,0,4,0,29,0,11,11,7,12,6,0,3,0,60,0,3,22,4,7,7,0,0,0,51,0,3,13,8,6,0,0,0,0,30,0,0,19,12,7,5,0,0,0,43,0,0,10,3,0,0,0,0,0,16,0,0,13,11,6,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,6,6,6,0,0,0,21,40,44,118,88,61,72,33,24,3,485
11101121101,core,3,0,3,0,4,3,0,0,0,15,0,0,0,3,0,4,0,0,0,12,0,0,3,3,0,4,0,0,0,19,0,0,3,9,7,0,0,0,0,17,0,0,4,3,3,4,0,0,0,16,0,0,0,3,0,0,0,0,0,7,0,0,0,6,13,11,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,3,4,5,0,4,0,0,15,0,0,0,0,5,0,0,0,3,15,21,13,27,33,43,51,23,23,4,233
11101121102,core,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,3,5,0,0,0,0,0,10,0,0,0,5,0,5,12,0,0,21,0,0,3,0,10,0,5,0,0,12,0,0,0,4,0,0,0,0,0,4,0,0,3,4,10,3,0,0,0,19,0,0,0,0,0,3,0,0,0,9,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,22,7,20,33,27,46,38,6,9,204
11101121103,core,0,0,0,0,0,9,8,8,0,31,0,0,0,0,3,4,5,5,0,20,0,0,0,3,0,7,9,0,4,21,0,0,0,0,4,4,6,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,26,24,13,72,6,0,7,12,23,80,181,131,45,486
11101121104,core,3,3,3,4,3,0,6,0,0,24,0,10,6,0,3,0,4,0,0,26,0,0,0,3,4,5,0,0,0,15,0,0,3,3,6,9,3,0,0,23,0,4,5,4,5,8,0,0,0,24,0,0,4,0,8,3,0,0,0,17,0,0,0,15,22,11,4,0,0,47,0,0,0,0,6,0,0,0,0,8,0,0,0,6,11,0,0,0,0,23,0,0,0,0,0,0,0,4,0,10,34,28,28,42,71,45,46,14,3,308
11101121105,core,0,3,5,0,0,3,3,0,0,26,0,0,0,4,8,3,3,3,0,22,0,0,0,4,4,10,3,0,0,18,0,4,6,0,0,3,0,0,0,14,0,0,0,3,8,0,0,0,0,15,0,0,0,0,3,0,3,0,0,9,0,0,0,4,8,4,0,0,0,15,0,0,0,6,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,13,0,0,0,0,0,11,12,40,113,172,19,20,16,25,35,49,52,66,130,396
11101121106,core,3,4,3,0,4,6,0,0,0,18,0,0,3,3,0,4,0,0,0,19,0,3,0,5,4,5,0,0,0,26,0,4,6,3,3,5,0,0,0,20,0,0,0,5,0,3,5,0,0,11,0,0,0,8,3,8,0,0,0,19,0,0,0,5,15,9,0,0,0,30,0,0,0,8,4,0,0,0,0,10,0,0,0,11,10,10,0,0,0,21,0,4,3,3,0,3,0,0,0,13,20,21,29,49,68,64,26,23,12,305
11101121107,core,0,3,0,0,8,0,0,0,0,16,0,0,0,0,10,5,0,0,0,21,0,0,0,6,5,10,0,0,0,26,0,0,6,4,0,4,0,0,0,16,0,0,5,5,3,3,0,0,0,19,0,0,7,7,7,0,0,0,0,27,0,0,4,10,16,4,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,11,0,0,3,0,0,3,0,3,0,13,30,10,35,46,69,50,24,11,8,287
11101121108,core,3,7,4,3,4,5,6,5,5,31,0,5,11,9,12,8,3,0,0,37,0,3,9,4,12,7,4,0,0,40,0,0,7,10,7,7,0,0,0,38,0,0,3,3,11,0,0,0,0,24,0,0,3,8,4,5,0,0,0,29,0,0,5,21,18,10,0,0,0,64,0,0,4,0,7,0,0,0,0,13,0,0,0,5,12,0,0,0,0,16,0,0,0,4,4,4,0,5,0,11,46,30,57,93,110,77,50,29,9,490
11101121109,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11101121110,core,5,3,0,3,0,5,6,4,0,33,3,0,7,0,5,3,12,3,0,28,0,5,0,8,5,0,0,0,0,26,0,3,0,0,0,7,0,0,0,14,0,0,0,5,8,3,0,0,0,19,0,0,0,4,7,6,0,0,0,18,0,0,0,18,13,11,6,0,0,48,0,0,0,4,9,0,0,0,0,16,0,0,7,12,10,0,3,0,0,31,0,0,0,0,3,0,0,11,0,23,44,20,17,61,76,64,58,40,10,394
11101121201,core,0,3,3,0,3,6,4,0,0,22,0,8,0,0,5,11,5,0,0,32,0,3,0,0,12,3,7,0,0,28,0,0,0,4,7,4,3,0,0,23,0,4,0,4,6,0,5,0,0,17,0,6,0,0,4,4,0,0,0,13,0,0,0,7,9,3,5,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,4,0,0,4,0,6,5,0,0,0,14,25,38,22,28,61,69,57,17,9,327
11101121202,core,0,0,0,0,0,12,4,0,0,18,0,3,0,6,4,3,3,0,0,27,0,0,0,4,10,5,5,0,0,27,0,0,3,4,4,4,0,0,0,17,0,0,4,3,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,10,0,0,0,14,10,5,5,0,0,29,0,0,0,3,0,4,0,0,0,5,0,0,0,3,9,6,0,0,0,15,0,0,0,0,0,3,0,0,0,3,17,19,11,50,46,62,50,36,11,306
11101121203,core,0,0,0,0,4,5,5,0,0,18,0,0,5,0,0,4,3,0,0,15,0,0,4,5,6,7,0,0,0,23,0,0,4,0,4,3,0,0,0,9,0,0,4,7,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,3,5,6,0,0,0,19,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,7,22,37,33,45,23,9,5,182
11101121204,core,3,4,4,7,10,9,10,3,0,55,0,5,5,5,15,11,8,0,0,44,0,0,8,3,13,9,8,0,0,47,0,0,4,4,3,4,6,0,0,15,0,3,4,0,5,0,0,0,0,14,0,0,5,4,4,4,0,0,0,12,0,0,0,4,11,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,5,0,13,0,4,4,3,0,6,13,6,4,40,21,31,51,51,72,87,119,67,7,501
11101121205,core,0,4,0,3,4,6,3,6,0,31,0,0,3,0,4,5,13,0,0,25,0,0,3,5,9,9,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,7,5,0,0,0,0,12,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,3,23,25,16,23,34,45,69,58,38,7,310
11101121206,core,0,0,0,0,3,8,6,5,0,30,0,5,5,10,3,5,0,0,0,24,0,0,8,6,14,6,0,0,3,39,0,0,0,3,3,3,4,0,0,17,0,0,9,0,3,0,0,0,0,17,0,0,3,0,5,0,0,0,0,15,0,0,6,4,3,4,4,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,8,4,0,0,25,23,12,46,41,71,71,72,57,10,406
11101121207,core,0,0,6,3,3,3,3,4,0,18,0,0,3,8,6,9,3,0,0,28,0,0,6,4,19,11,0,0,0,42,0,0,6,3,5,4,0,0,0,22,0,0,9,4,11,0,4,0,0,20,0,0,4,5,4,5,0,0,0,18,0,0,0,9,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,10,5,3,26,21,25,48,37,79,72,68,58,30,437
11101121208,core,0,0,0,0,4,3,0,0,0,10,0,0,0,0,4,5,3,7,0,16,0,0,0,3,3,0,3,0,0,24,0,0,0,0,0,0,0,4,0,20,0,0,0,6,3,4,3,0,0,22,0,0,0,5,7,5,0,0,0,21,0,0,3,8,0,10,6,0,0,24,0,0,3,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,5,16,11,20,43,39,54,45,45,8,286
11101121209,core,0,0,0,3,6,4,7,0,0,31,0,3,3,0,8,3,11,0,0,24,0,0,3,0,7,0,7,0,0,18,0,0,0,0,9,4,5,0,0,26,0,0,0,4,4,0,0,0,0,11,0,0,9,4,4,0,0,0,0,19,0,0,4,0,12,6,0,3,0,33,0,0,0,0,5,0,0,0,0,9,0,0,0,3,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,6,24,24,27,40,69,49,57,30,9,328
11101121210,core,0,0,0,0,0,10,3,0,0,25,0,3,0,4,0,0,0,0,0,13,0,0,0,5,0,3,3,3,0,19,0,6,0,0,9,0,0,0,0,14,0,0,4,8,3,3,0,0,0,9,0,0,3,0,3,0,0,0,0,5,0,0,0,8,4,0,0,4,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,11,12,18,22,29,36,28,48,16,3,208
11101121212,core,0,9,0,0,3,6,12,0,0,33,3,3,0,0,4,11,4,9,0,41,0,0,7,6,9,7,10,0,0,41,0,5,5,0,5,7,3,0,0,19,0,0,0,0,0,0,4,0,0,11,0,0,4,3,5,10,0,0,0,30,0,0,7,0,9,12,3,6,0,40,0,0,0,8,3,0,0,0,0,12,0,0,0,4,4,4,0,0,0,16,0,0,0,0,0,0,0,0,0,5,41,33,30,38,61,79,87,38,4,404
11101121213,core,0,0,0,0,0,4,0,0,5,10,0,5,3,4,8,3,4,0,0,15,0,6,0,4,4,4,3,0,0,21,0,0,3,0,4,3,0,0,0,11,0,0,0,0,0,4,0,0,0,10,0,0,0,0,4,3,0,5,0,14,0,0,0,5,3,4,3,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,8,8,14,9,19,27,33,38,12,4,167
11101121215,core,0,4,4,0,3,0,5,9,0,25,0,3,4,5,4,5,0,0,0,25,0,0,8,8,5,8,5,0,0,38,0,0,0,4,5,0,0,0,0,17,0,0,3,0,4,0,0,0,0,11,0,0,0,4,8,0,0,0,0,13,0,0,3,4,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,5,5,0,10,3,0,28,19,21,39,46,48,50,62,48,8,334
11101121216,core,0,0,0,0,0,4,7,5,0,21,0,0,5,3,10,0,3,5,0,25,0,0,5,3,7,4,8,3,0,30,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,4,0,0,0,9,0,5,3,0,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,3,5,14,9,37,16,10,40,36,38,50,62,77,45,363
11101121217,core,0,4,5,0,3,6,7,5,0,31,0,0,7,6,8,4,3,0,3,36,0,4,5,3,9,5,4,0,0,36,0,0,0,0,6,5,0,0,0,12,0,0,8,3,11,4,0,5,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,4,3,0,16,29,27,42,41,56,67,63,25,18,367
11101121218,core,0,0,0,4,3,6,11,5,3,35,0,4,5,5,7,6,0,3,0,25,0,0,0,0,5,0,4,0,0,13,0,0,4,0,5,3,0,0,0,13,0,0,0,0,6,6,0,4,4,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,6,9,7,34,11,4,20,12,46,52,87,94,59,386
11101121219,core,3,0,4,6,0,5,0,0,6,26,0,3,0,5,0,4,0,4,0,16,0,0,0,0,4,6,0,0,0,14,0,0,0,6,0,5,5,0,0,16,0,0,0,0,4,5,0,0,0,8,0,0,0,0,6,0,0,0,0,3,0,0,0,9,3,9,0,0,0,17,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,11,12,22,41,23,46,29,17,3,214
11101121220,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121222,core,0,3,7,11,3,8,0,4,0,37,0,3,6,6,7,11,5,4,0,34,0,8,11,3,7,8,3,0,0,43,0,3,0,3,6,3,0,0,0,30,0,0,0,3,0,11,3,5,0,24,0,0,0,8,0,7,0,0,0,17,0,0,3,15,9,9,0,0,0,37,0,0,0,4,6,3,0,0,0,8,0,0,0,9,3,3,0,0,0,14,3,0,0,3,0,0,3,0,0,16,33,29,35,83,67,86,53,37,9,422
11101121223,core,0,7,3,0,3,8,3,7,0,31,0,4,5,5,4,7,0,0,0,33,0,0,0,3,5,7,6,6,0,30,0,0,0,5,7,5,3,0,0,22,0,0,5,0,0,3,0,0,0,9,0,0,0,0,8,9,0,3,0,19,0,0,0,0,4,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,11,0,0,0,0,3,7,6,10,18,45,12,22,28,28,54,91,49,45,32,369
11101121224,core,0,0,4,8,3,9,8,0,0,32,0,3,0,8,12,11,7,6,0,48,0,0,7,11,7,14,7,0,0,52,0,0,5,0,5,5,8,0,0,23,0,0,4,3,14,0,3,0,0,29,0,0,3,3,4,6,0,0,0,18,0,0,0,6,16,11,0,0,0,35,0,0,3,0,3,3,0,0,0,7,0,0,0,4,4,8,0,0,0,12,0,4,0,0,3,0,3,0,5,14,37,30,38,58,77,99,101,56,19,496
11101121225,core,3,8,0,10,4,3,3,5,0,24,0,4,5,8,9,9,0,0,0,33,0,4,11,3,10,9,3,0,0,39,0,0,10,11,0,6,0,0,0,31,0,0,8,7,11,7,4,4,0,36,0,0,6,9,0,0,0,0,0,22,0,0,4,14,7,6,0,0,0,24,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,3,0,3,0,29,38,32,64,74,83,84,75,43,10,502
11101121226,core,0,0,4,4,5,6,0,0,0,23,0,3,8,3,14,3,0,0,0,34,0,5,5,3,10,4,3,0,0,24,0,0,0,3,4,0,0,0,0,12,0,0,3,4,6,0,0,0,0,16,0,0,0,0,0,3,0,0,0,10,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,15,14,25,37,26,72,46,40,26,5,291
11101121227,core,4,5,4,6,0,7,14,4,0,49,0,0,3,7,4,13,9,0,0,31,0,0,9,9,5,11,10,0,0,42,0,0,0,9,11,11,3,0,0,36,0,0,0,8,9,4,4,0,0,27,0,0,3,3,3,7,0,0,0,22,0,0,4,22,11,12,6,0,0,53,0,0,0,4,0,0,0,0,0,6,0,0,0,0,3,6,0,0,0,14,0,0,0,4,0,0,0,0,0,18,38,29,45,87,73,120,84,46,10,524
11101121228,core,0,4,3,5,0,0,3,0,0,13,0,0,0,3,0,5,4,5,0,17,0,0,0,3,0,4,4,0,0,19,0,0,4,9,3,5,4,0,0,25,0,0,3,5,8,4,0,0,0,20,0,0,4,6,6,4,0,0,0,25,0,0,10,22,11,0,0,0,0,45,0,0,0,3,5,4,4,0,0,17,0,0,4,3,4,3,0,0,0,16,0,0,0,0,0,0,3,0,0,9,18,7,30,84,53,50,42,14,0,290
11101121229,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,12,4,0,0,34
11101121230,core,0,0,0,0,0,4,3,3,0,11,0,0,0,4,0,4,4,4,0,15,0,0,0,3,0,8,3,0,0,14,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,3,0,9,0,0,0,5,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,7,4,3,9,25,32,31,18,0,125
11101121231,core,0,0,4,6,8,5,3,0,0,23,0,4,5,6,8,0,6,0,0,23,0,0,5,6,5,4,0,0,0,24,0,3,3,3,4,10,0,0,0,22,0,0,3,3,6,0,0,0,0,18,0,0,6,4,0,6,0,0,0,12,0,0,0,9,7,9,0,0,0,31,0,0,3,0,3,0,0,0,0,9,0,0,0,0,6,7,0,0,0,12,0,0,0,3,0,0,0,0,0,0,10,16,34,60,42,54,25,4,0,245
11101121232,core,0,0,3,5,0,0,0,0,0,10,0,3,0,3,4,5,0,0,0,14,0,4,3,4,6,5,0,0,0,20,0,0,0,0,3,4,0,0,0,11,0,0,7,11,4,0,0,0,0,20,0,0,10,4,0,0,0,0,0,14,0,0,8,10,5,0,0,0,0,23,0,0,0,3,0,0,0,0,0,10,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,11,38,54,25,26,12,7,0,178
11101121233,core,0,0,0,0,0,7,13,6,0,26,0,0,0,3,4,8,9,4,0,22,0,0,0,9,6,8,7,0,0,28,0,0,3,6,4,3,10,0,0,25,0,0,0,3,7,5,0,0,0,24,0,0,3,3,5,5,0,0,0,15,0,0,0,9,18,10,8,0,0,53,0,0,0,8,6,4,0,0,0,14,0,0,0,7,7,0,4,0,0,20,0,0,0,7,0,3,3,0,0,16,21,8,19,63,71,71,108,27,3,390
11101121234,core,0,0,3,0,5,0,4,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,13,0,0,6,5,0,5,0,0,0,12,0,0,3,4,3,3,3,0,0,13,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,5,0,0,16,9,9,13,26,23,31,37,12,0,148
11101121235,core,0,0,0,3,0,3,0,5,0,16,0,7,4,0,3,3,0,0,0,19,0,0,0,5,9,5,0,0,0,13,0,0,0,0,3,0,0,4,0,13,0,0,4,0,8,6,0,0,0,14,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,7,0,9,17,13,24,18,38,37,40,29,7,225
11101121236,core,0,0,0,0,0,0,4,0,0,6,0,5,0,0,5,0,0,0,0,12,0,0,0,3,0,5,6,0,0,8,0,0,0,0,4,6,5,0,0,16,0,0,3,0,4,4,3,0,0,9,0,0,0,4,7,0,0,0,0,18,0,0,3,7,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,11,5,0,0,0,0,3,3,5,0,16,20,13,9,18,37,39,25,14,0,179
11101121237,core,0,3,0,3,3,4,11,5,4,28,0,10,4,4,4,4,6,3,4,34,0,0,3,4,3,6,7,0,0,21,0,0,0,7,6,0,6,0,6,17,0,0,0,4,0,0,5,0,0,14,0,0,0,0,6,4,4,0,0,16,0,0,5,5,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,4,0,0,0,8,3,0,0,0,5,5,0,4,16,30,15,24,28,38,42,52,76,57,62,390
11101121238,core,0,0,0,0,0,0,0,3,0,5,3,0,0,0,7,0,0,0,0,11,0,0,6,0,5,0,0,0,0,5,0,0,5,5,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,11,0,0,0,3,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,11,4,13,22,25,26,22,10,3,135
11101121301,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121302,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121303,core,4,3,4,4,3,4,6,3,7,27,0,3,3,4,4,3,3,0,0,29,0,0,8,13,5,8,7,0,0,42,0,0,4,5,3,5,4,0,0,28,0,0,4,11,11,8,0,0,0,36,0,0,7,3,3,4,0,0,0,23,0,0,3,11,17,12,5,0,0,46,0,0,0,5,4,4,0,0,0,12,0,0,0,3,5,0,0,0,0,10,0,0,0,0,3,8,6,0,0,14,24,12,52,76,61,68,86,37,11,425
11101121304,core,0,4,4,0,6,8,4,3,0,24,0,3,0,5,0,3,6,0,0,20,0,0,4,12,10,4,3,0,0,39,0,3,6,4,10,11,0,0,0,25,0,0,0,9,8,3,0,0,0,22,0,0,6,5,6,0,3,0,0,18,0,0,3,13,11,8,3,4,0,46,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,30,29,34,64,65,52,58,25,3,364
11101121305,core,0,7,3,0,6,6,6,8,0,25,0,0,0,3,3,12,4,5,0,29,0,4,4,4,4,6,5,0,0,36,0,0,3,3,5,4,4,0,0,24,0,0,4,4,11,3,0,0,0,25,0,0,3,9,3,6,0,0,0,29,0,0,6,12,15,14,4,0,0,54,0,0,0,5,9,4,0,0,0,15,0,0,0,10,3,11,5,0,0,24,0,0,4,3,0,0,0,0,0,9,32,26,39,58,78,82,57,21,0,402
11101121306,core,3,4,5,6,0,4,13,4,0,30,0,0,4,4,4,3,5,0,3,28,0,0,8,4,9,3,5,0,0,26,0,0,3,8,0,0,0,0,0,11,0,0,4,8,7,3,0,0,0,19,0,0,0,4,0,0,0,0,0,10,0,0,4,12,8,4,0,0,4,32,0,0,0,0,3,3,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,7,7,19,37,12,35,49,57,35,66,45,16,346
11101121307,core,6,0,0,0,9,8,7,6,0,35,0,3,0,6,3,8,3,0,0,35,0,3,3,10,9,10,10,7,0,49,0,0,6,7,0,10,4,0,0,33,0,0,9,6,3,7,4,0,0,26,0,0,3,0,0,3,6,4,0,19,0,0,8,15,22,10,0,0,0,56,0,0,0,0,0,0,0,0,0,9,0,0,0,11,9,0,0,0,0,23,4,0,0,0,0,3,6,5,0,12,45,26,43,75,67,71,68,33,10,434
11101121308,core,0,5,0,8,9,4,4,0,0,39,0,5,4,8,7,6,3,0,0,36,0,0,9,8,6,11,4,4,0,45,0,0,3,7,4,9,0,0,0,20,0,0,4,9,11,7,3,0,0,38,0,0,0,6,4,5,0,0,0,18,0,0,4,13,14,7,0,0,0,44,0,0,0,3,4,3,0,0,0,11,0,0,0,8,4,0,0,0,0,8,0,0,0,0,0,0,3,9,0,16,46,24,35,91,80,67,74,47,17,489
