SA1_CODE_2021,zone_tier,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
10604112917,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,48,0,5,5,0,0,0,0,0,0,0,0,0,7,0,3,10,6,15,37,35,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,37,6,10,9,5,0,5,66,54,126
10604112918,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,77,0,0,4,3,0,3,0,0,0,0,0,0,8,0,5,3,4,3,54,39,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,13,35,5,3,14,0,0,0,83,63,146
10604112919,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,33,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17,0,0,3,0,0,0,43,26,71
10604112920,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,66,151,5,4,8,6,0,6,0,0,0,0,0,0,0,0,0,9,3,11,101,75,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,26,45,6,11,9,3,0,3,135,112,243
10604112921,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,44,94,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,64,49,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,3,6,12,0,0,0,78,66,141
10604112922,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,50,94,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,57,57,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,20,9,9,20,0,7,7,73,81,156
10604112923,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,74,165,0,8,14,3,0,3,0,0,0,0,0,0,0,0,5,12,6,19,111,87,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,24,31,55,14,14,28,0,4,6,158,137,296
11101120601,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,3,3,0,0,0,25,25,43
11101120602,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,45,91,5,3,8,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,60,50,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,38,9,17,26,0,0,0,87,83,165
11101120603,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,60,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,34,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,21,3,12,19,0,0,0,55,53,111
11101120604,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,36,86,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,50,41,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,23,32,19,20,44,0,0,0,88,90,175
11101120605,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,112,3,8,8,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,65,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,14,23,14,22,28,0,0,5,97,98,188
11101120606,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,52,115,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,4,8,11,74,60,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,26,6,28,38,6,0,3,100,102,204
11101120607,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120608,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,40,86,10,5,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,58,48,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,26,8,10,23,0,0,0,77,73,146
11101120609,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,56,128,3,7,7,4,0,4,0,0,0,0,0,0,0,0,0,5,0,3,86,64,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,27,13,21,34,0,0,0,106,105,209
11101120610,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,94,213,5,7,17,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,133,99,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,43,80,25,33,61,0,0,0,200,179,379
11101120611,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,52,148,5,0,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,102,59,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,41,13,17,29,0,0,0,126,103,233
11101120612,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,58,158,5,6,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,109,68,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,54,12,24,41,0,0,0,144,119,269
11101120613,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,46,111,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,67,56,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,20,7,12,21,0,0,0,86,77,164
11101120614,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,27,73,3,0,6,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,52,34,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,31,8,14,19,0,0,0,67,63,136
11101120615,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,79,174,4,15,17,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,107,90,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,27,47,12,20,31,0,0,0,141,142,286
11101120616,core,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,56,51,109,3,0,7,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,64,60,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,27,39,15,14,28,0,0,0,94,99,197
11101120617,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,58,0,5,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,33,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,33,6,10,16,0,0,0,54,61,115
11101120618,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,46,119,5,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,59,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,32,10,30,41,0,0,0,101,102,204
11101120619,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,64,138,3,4,8,0,0,0,0,0,0,0,0,0,0,5,5,0,3,8,85,73,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,51,10,14,28,0,0,0,111,119,231
11101120620,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,63,147,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,82,67,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,39,8,22,32,0,0,0,110,104,223
11101120621,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,59,113,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,34,71,8,29,43,0,0,0,116,125,238
11101120622,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,52,108,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,3,5,68,57,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,35,12,19,29,0,0,0,93,95,195
11101120623,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,57,155,5,4,9,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,113,62,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,45,10,38,49,4,0,0,143,134,276
11101120624,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,44,103,3,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,65,52,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,52,11,15,25,0,0,0,93,98,188
11101120625,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,55,139,5,6,6,5,0,5,4,0,4,0,0,0,0,0,0,0,0,0,90,59,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,38,61,14,20,36,0,0,0,136,117,254
11101120626,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,82,178,3,4,9,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,100,88,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,38,66,20,25,46,0,0,0,150,153,306
11101120627,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,66,145,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,73,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,66,15,25,47,0,0,0,129,141,267
11101120628,core,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,72,67,142,4,8,15,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,89,76,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,23,37,17,28,43,0,0,0,117,137,250
11101120629,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,59,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,29,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,5,7,17,0,0,0,60,51,104
11101120630,core,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,50,26,75,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15,63,36,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,35,9,11,24,0,0,0,89,63,156
11101120631,core,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,45,25,75,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,57,36,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,21,10,10,21,0,0,0,74,62,136
11101120632,core,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,51,46,98,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,48,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,32,10,15,30,0,0,0,80,87,166
11101120633,core,0,0,0,4,9,9,0,0,0,0,0,0,0,0,0,83,73,157,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,97,93,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,49,17,21,37,0,0,0,140,138,275
11101120634,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,97,199,3,7,6,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,107,101,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,29,15,29,41,0,0,0,135,155,284
11101120635,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,67,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,12,6,9,10,0,0,0,52,46,96
11101120636,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,65,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,33,31,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,18,6,14,18,0,0,0,52,64,106
11101120637,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,54,119,0,8,11,0,0,0,0,0,0,4,0,4,0,0,0,3,3,4,84,56,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,32,0,15,19,0,0,0,95,95,189
11101120638,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,76,152,6,7,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,91,82,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,40,25,32,54,0,0,0,132,142,278
11101120639,core,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,44,29,77,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,57,34,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,26,6,15,25,0,0,0,81,66,146
11101120640,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,41,101,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,68,48,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,64,15,19,35,0,0,0,117,105,218
11101120641,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,31,100,4,7,12,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,68,47,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,46,17,32,51,0,0,0,100,104,205
11101120642,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,82,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,42,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,24,9,15,23,0,0,5,65,72,139
11101120701,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,44,102,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,69,52,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,35,15,21,32,0,0,0,91,98,184
11101120702,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,67,153,4,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,97,71,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,55,17,31,43,0,0,0,139,136,271
11101120703,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,41,104,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,43,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,25,22,21,43,0,0,0,96,84,188
11101120704,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,67,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,7,10,18,0,0,0,56,55,107
11101120705,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,95,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,46,8,15,26,0,0,0,80,104,183
11101120706,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,36,81,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,45,40,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,19,9,7,24,0,0,0,64,61,131
