SA1_CODE_2021,zone_tier,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
10603112110,core,0,0,0,3,0,4,0,0,0,14,0,0,0,0,3,6,3,5,3,15,0,0,4,0,0,0,0,3,0,9,0,3,0,0,3,0,0,0,0,7,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,9,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,6,14,11,25,34,9,9,5,110,5,0,0,0,3,6,0,0,0,17,4,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,10,0,0,0,3,0,5,0,6,0,20,0,0,0,0,4,6,9,5,3,25,0,0,4,0,4,3,4,3,0,19
10603112111,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112112,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112113,core,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,9,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,4,7,16,0,0,32,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,11
10603112114,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0
10603112115,core,0,0,0,0,4,7,15,7,0,26,0,0,0,3,0,0,9,9,5,29,0,0,5,5,7,0,13,4,3,31,0,3,6,3,3,5,0,4,4,24,0,4,0,3,5,0,3,0,0,21,0,0,0,10,5,6,3,0,0,26,0,0,0,0,3,0,0,0,0,13,0,0,6,3,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0,4,0,0,0,0,8,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,4,0,0,0,12,7,12,30,38,35,44,50,23,9,250,5,5,3,0,0,3,3,0,0,18,8,0,0,0,0,3,0,0,0,20,0,0,8,0,0,5,4,0,0,20,0,3,0,0,9,6,23,13,3,56,0,5,0,6,11,3,14,8,4,53,0,3,5,5,11,0,13,6,3,48
10603112116,core,0,0,0,0,0,3,6,4,0,12,0,5,0,0,0,5,7,4,0,20,0,0,3,3,3,3,3,0,0,26,0,6,0,0,3,6,5,0,0,20,0,0,0,0,0,5,3,0,0,14,0,0,3,3,0,7,12,0,0,23,0,0,5,4,4,0,0,3,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,5,6,7,5,0,14,7,10,20,20,26,45,57,24,4,212,4,0,0,0,5,0,5,8,0,28,5,3,0,0,5,4,0,3,0,17,0,0,0,0,4,8,7,4,0,18,0,0,0,0,3,3,7,5,0,24,0,5,0,0,4,0,14,9,0,31,0,0,4,7,3,10,14,9,0,46
10603112117,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112118,core,4,0,5,0,0,10,4,5,0,24,0,0,0,3,0,0,10,3,3,23,0,0,0,0,0,8,7,0,0,12,0,0,0,0,3,4,0,0,0,11,0,0,0,0,3,4,3,0,0,21,0,4,0,0,5,4,0,0,0,18,0,0,0,0,7,0,6,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,7,13,8,24,33,41,11,7,164,3,0,0,0,0,3,5,3,0,19,4,0,0,0,0,0,5,0,0,9,3,0,0,0,0,0,9,0,0,14,0,0,8,0,0,10,8,8,0,33,3,5,3,3,0,3,14,8,3,43,0,4,4,0,0,6,10,3,0,27
10603112119,core,0,4,0,0,0,0,9,5,4,23,0,0,5,0,3,4,15,10,9,34,0,0,0,3,3,7,3,10,3,36,0,0,0,0,5,5,3,0,0,23,0,0,0,3,3,0,0,4,0,16,0,3,4,0,3,0,0,4,0,12,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,3,18,39,61,16,11,11,20,34,34,40,54,51,269,13,0,0,0,4,3,0,3,4,26,4,0,0,0,0,0,3,0,4,11,7,0,0,0,0,4,0,0,4,17,3,4,0,0,3,4,11,6,4,46,0,3,5,0,5,6,22,13,7,58,3,0,4,4,3,11,5,18,6,52
10603112120,core,0,0,3,0,0,0,3,4,0,13,0,0,4,0,0,0,0,0,0,8,0,0,0,3,7,0,0,0,0,18,0,3,0,4,0,4,4,0,0,9,0,0,0,3,7,0,0,0,0,8,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,8,8,18,18,21,11,14,9,4,101,4,0,4,0,0,5,3,0,0,18,7,0,0,0,6,0,0,3,0,12,0,0,0,3,0,0,3,0,0,14,0,0,3,0,0,0,5,9,0,12,0,0,0,0,0,0,0,0,3,11,3,0,0,3,5,7,0,0,0,19
10603112121,core,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,3,4,0,3,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,6,8,8,11,5,3,53,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,4,0,13
10603112122,core,0,0,0,0,0,0,7,3,0,13,0,0,0,3,0,0,0,10,3,14,0,6,0,0,0,3,4,3,0,18,0,0,5,5,4,0,10,0,0,16,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,3,0,0,0,14,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,20,0,9,12,12,10,26,46,17,10,147,0,0,0,0,4,8,9,0,3,22,3,0,0,0,0,0,3,0,0,11,0,0,0,0,0,4,9,0,0,13,0,0,0,5,5,0,17,5,4,31,3,0,0,3,0,0,0,18,4,29,0,6,0,0,0,8,12,7,0,32
10603112123,core,0,0,0,3,0,3,13,14,6,46,0,0,0,0,0,0,5,25,6,50,0,0,0,6,5,4,13,10,6,31,0,0,0,0,7,4,3,7,0,24,0,0,0,0,0,8,3,3,5,18,0,0,0,0,0,4,7,4,0,12,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,8,14,21,36,8,4,8,11,16,42,55,89,42,282,5,0,0,0,0,6,4,3,0,25,0,0,0,0,0,0,8,0,0,12,0,0,0,0,3,9,0,9,0,28,0,0,0,4,0,3,26,29,12,77,0,0,6,0,6,4,12,39,13,80,0,0,0,6,5,8,16,20,7,53
10603112124,core,0,3,0,0,6,0,10,6,0,27,0,0,0,0,0,8,8,4,3,25,0,0,0,5,0,5,7,3,0,15,0,0,3,0,4,8,0,3,0,21,0,4,3,0,0,7,3,5,0,23,0,0,0,0,10,7,3,3,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,10,11,15,17,21,36,49,27,6,185,4,0,0,0,0,8,8,3,0,26,11,3,0,0,0,0,5,0,0,19,6,4,0,0,0,0,8,0,0,16,0,3,0,0,4,0,22,14,0,50,0,0,0,0,7,13,14,5,9,40,0,0,3,5,4,7,7,7,0,23
10603112125,core,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,9,7,7,0,30,0,0,0,4,0,3,10,0,0,24,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,4,3,0,0,12,0,0,0,0,6,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,14,4,9,12,18,16,52,38,12,10,170,3,0,0,0,8,10,7,0,0,32,4,0,0,0,0,3,0,0,0,11,0,0,0,0,0,7,0,4,0,12,0,0,0,0,0,3,8,0,0,22,0,3,5,0,0,6,10,8,7,36,5,0,0,4,0,4,14,3,0,35
10603112126,core,0,3,0,0,0,3,0,0,0,12,0,0,0,0,0,0,4,4,0,8,0,0,0,0,6,5,0,0,0,10,0,0,0,6,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,3,5,19,21,33,23,6,3,117,3,0,0,4,0,6,5,0,0,22,11,0,0,0,0,4,3,0,0,19,0,0,0,6,0,0,4,0,0,11,0,3,0,0,4,3,0,0,0,10,0,0,0,0,0,0,4,5,0,16,0,0,3,0,6,5,3,0,0,23
10603112127,core,0,0,0,0,0,0,3,5,0,13,0,0,0,0,7,4,13,6,0,28,0,0,0,0,0,5,3,3,0,17,0,0,4,3,0,7,7,6,0,27,0,0,0,0,0,3,6,0,0,24,0,0,0,4,7,5,0,0,0,16,0,0,0,0,3,0,5,0,0,10,0,0,0,0,3,5,0,0,0,11,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,12,6,11,16,27,49,48,31,5,211,7,4,0,0,5,9,4,6,0,33,12,0,0,0,0,7,0,0,0,14,0,0,0,0,0,5,0,3,0,17,0,0,0,3,0,5,6,6,0,26,0,0,3,0,7,5,16,12,6,43,0,0,0,0,6,5,6,9,0,27
10603112128,core,0,0,0,5,0,5,0,5,0,10,0,0,0,3,0,5,3,8,0,26,0,0,3,0,5,3,4,0,0,19,0,3,4,3,3,3,0,0,0,18,0,0,6,9,4,0,0,0,0,18,0,0,4,4,4,4,0,0,0,15,0,4,0,0,3,0,0,0,0,7,0,0,3,5,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,4,26,35,24,29,17,11,6,163,4,0,3,7,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,16,4,5,0,3,0,0,3,0,0,16,0,0,3,4,0,0,4,5,3,19,0,0,0,3,4,7,7,4,0,39,0,0,3,0,5,9,0,0,3,22
10603112129,core,4,0,0,0,6,0,3,0,0,12,0,0,0,0,0,0,0,4,0,11,0,0,0,0,3,0,5,0,0,11,0,0,3,4,6,0,4,0,0,8,0,0,0,6,3,0,3,0,0,10,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,21,0,16,20,20,10,17,9,3,121,6,0,3,0,0,3,0,0,0,19,9,0,0,4,0,0,4,0,0,20,0,0,0,3,0,0,0,0,0,11,5,0,0,4,0,3,6,4,0,18,0,0,0,0,3,0,6,5,0,23,0,0,5,0,3,0,4,0,0,15
10603112130,core,0,0,0,0,0,0,3,9,6,16,0,0,0,0,5,5,11,4,0,25,0,5,0,0,3,0,7,0,0,18,0,0,0,0,0,6,3,3,0,14,0,0,0,4,0,0,3,0,0,10,0,0,5,0,0,5,5,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,7,11,5,4,20,26,33,36,29,6,164,0,0,0,0,7,14,0,0,0,22,9,0,0,0,0,0,3,0,0,14,3,0,0,0,0,3,10,9,0,22,0,0,3,0,0,0,8,13,6,25,0,0,0,0,5,5,10,8,4,29,4,5,3,0,4,4,17,11,0,45
10603112131,core,3,0,0,0,0,4,3,7,0,24,0,0,0,5,4,7,11,10,0,39,0,0,6,0,0,9,16,3,0,32,0,0,11,4,3,0,4,0,0,31,0,0,3,5,6,3,4,3,0,20,0,0,3,0,8,4,3,0,0,20,0,0,0,0,5,3,4,0,0,21,0,0,6,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,4,0,0,7,8,0,0,29,8,15,41,24,47,52,78,30,12,303,5,0,0,0,0,7,9,3,0,29,0,0,0,0,4,0,10,0,0,16,0,0,0,5,3,9,7,4,0,31,4,0,4,0,3,4,11,11,0,41,0,0,0,8,4,10,18,17,10,61,3,5,9,3,6,8,22,9,3,72
10603112133,core,0,0,0,0,0,0,4,3,3,14,0,0,4,0,0,0,9,3,0,17,0,0,4,0,0,3,7,0,0,20,0,0,0,5,0,3,4,9,0,20,0,0,0,0,4,5,0,0,0,8,0,0,0,0,4,6,3,0,0,11,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,11,6,7,8,9,17,40,46,25,3,167,7,0,0,0,0,0,7,5,0,28,7,0,0,0,0,0,3,3,0,11,0,0,0,0,3,5,7,4,0,19,0,0,0,0,0,0,3,3,3,18,0,0,4,0,0,5,19,8,0,36,0,0,3,6,0,9,12,3,0,32
10603112134,core,0,3,4,0,4,4,18,26,46,107,0,0,0,0,3,3,15,12,5,41,0,0,0,0,3,4,3,4,0,25,0,0,0,0,4,4,6,0,0,18,0,0,5,0,6,9,0,0,0,22,0,0,3,10,6,0,3,0,0,23,0,0,0,0,5,3,0,0,0,15,0,0,0,0,0,6,0,0,0,13,0,0,0,0,3,5,0,0,0,9,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,17,15,21,19,40,60,64,50,56,343,6,6,0,6,3,10,9,5,0,35,10,0,0,0,0,4,3,3,0,22,3,0,0,0,0,8,3,0,0,15,0,0,4,3,3,4,37,58,69,180,0,0,0,0,3,6,24,8,5,54,0,4,0,3,3,4,16,16,0,50
10603112135,core,0,0,0,0,0,5,14,3,0,26,3,0,0,4,3,9,11,4,0,29,0,3,4,0,4,12,5,0,0,39,3,0,3,4,6,11,7,0,0,33,0,0,0,0,7,4,0,0,0,17,0,0,0,4,0,7,4,0,0,16,0,0,4,4,10,3,5,0,0,19,0,0,0,6,4,0,0,0,0,14,0,0,0,6,4,4,0,0,0,13,0,0,0,9,9,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,8,24,10,22,51,67,75,63,17,0,323,8,0,4,0,3,11,12,3,0,47,15,0,0,0,0,5,6,0,0,27,4,0,0,0,5,6,5,0,0,33,3,0,0,3,3,5,21,12,0,45,3,4,3,4,3,7,21,8,0,52,0,3,5,0,4,13,12,5,0,44
10603112136,core,0,0,0,0,3,6,4,6,0,20,0,0,3,0,0,0,7,3,0,20,0,3,0,0,6,0,6,4,0,24,0,6,5,3,3,7,0,0,0,24,0,0,4,4,3,5,6,0,0,20,0,0,0,7,4,0,0,0,0,7,0,0,5,4,5,0,0,0,0,10,0,0,5,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,3,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,3,0,11,23,11,29,32,29,32,32,22,3,216,19,0,0,5,0,5,9,4,3,36,5,0,0,0,0,8,0,0,0,12,3,0,4,0,7,6,4,0,0,33,5,0,0,0,3,6,3,10,0,27,0,0,3,0,5,0,8,3,0,27,0,7,0,7,5,0,12,11,0,34
10603112137,core,0,0,0,0,0,0,9,5,0,24,0,0,0,0,0,4,4,5,0,20,0,5,0,0,8,0,6,3,0,21,0,0,3,4,6,3,3,0,0,18,0,0,0,7,5,4,0,0,0,22,0,0,5,0,3,3,0,0,0,17,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,23,12,9,35,31,41,46,16,4,216,15,0,0,0,6,5,5,0,0,37,15,0,0,0,0,6,4,0,0,25,4,5,5,0,0,3,11,5,0,23,3,0,0,0,3,0,12,18,0,43,3,0,0,5,7,3,7,5,0,24,0,5,0,0,6,0,15,4,3,36
