SA1_CODE_2021,zone_tier,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
11101121419,core,..,60,60,68,7,80,29,0,34,26,0,26,11,0,11,4,0,4,136,68,207
11101121420,core,..,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
11101121421,core,..,68,68,60,0,66,19,0,20,25,0,25,6,0,6,0,0,0,109,66,177
11101121422,core,..,64,64,67,0,66,28,0,28,32,0,32,12,0,12,0,0,0,135,63,204
11101121423,core,..,29,29,28,0,34,28,0,28,29,0,29,9,0,9,3,0,3,101,30,133
11101121424,core,..,48,48,56,5,61,20,0,20,13,0,13,4,0,4,4,0,4,95,56,156
11101121425,core,..,36,36,41,0,44,22,0,24,16,0,16,7,0,7,5,0,5,94,39,130
11101121426,core,..,39,39,43,0,43,27,0,26,26,0,26,10,0,10,5,0,5,112,37,151
11101121427,core,..,60,60,76,4,80,17,0,23,24,0,24,11,0,11,4,0,4,135,70,201
11101121428,core,..,96,96,61,8,64,38,0,38,23,0,23,12,0,12,9,0,9,135,101,231
11101121429,core,..,12,12,56,3,54,9,0,9,27,0,27,10,0,10,0,0,0,100,17,120
11101121430,core,..,28,28,51,0,59,26,0,26,20,0,20,15,0,15,5,0,5,118,35,157
11101121431,core,..,26,26,38,0,39,22,4,21,22,0,22,5,0,5,0,0,0,84,31,115
11101121432,core,..,67,67,83,3,84,31,0,35,25,0,25,16,0,16,8,0,8,162,68,231
11101121433,core,..,25,25,38,0,41,21,0,18,32,0,32,16,0,16,3,0,3,108,25,134
11101121435,core,..,46,46,60,3,71,21,0,25,35,0,35,10,0,10,7,0,7,138,50,188
11101121436,core,..,75,75,74,0,79,19,0,19,14,0,14,9,0,9,0,0,0,116,72,192
11101121437,core,..,29,29,56,6,56,10,0,12,4,0,4,0,0,0,0,0,0,71,38,108
11101121438,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102121501,core,..,23,23,36,0,36,19,0,19,13,0,13,5,0,5,4,0,4,74,23,96
11102121502,core,..,31,31,51,3,59,14,0,14,17,0,17,14,0,14,3,0,3,98,31,134
11102121503,core,..,76,76,41,7,44,20,0,20,12,0,12,10,0,10,5,0,5,94,74,170
11102121504,core,..,12,12,38,0,35,29,0,29,14,0,14,8,0,8,3,0,3,91,18,110
11102121505,core,..,58,58,62,10,66,18,0,18,34,0,34,0,0,0,3,0,3,121,67,182
11102121506,core,..,25,25,38,5,44,37,0,38,30,0,30,14,0,13,3,0,3,119,28,151
11102121507,core,..,62,62,73,5,80,18,0,18,20,0,20,6,0,6,6,0,6,131,63,193
11102121508,core,..,53,53,56,3,61,14,0,14,23,0,23,10,0,10,9,0,9,99,61,161
11102121509,core,..,27,27,68,4,73,25,0,25,26,0,26,6,0,6,8,0,8,131,30,158
11102121510,core,..,36,36,48,0,52,34,0,34,19,0,19,13,0,13,12,0,12,120,35,159
11102121511,core,..,22,22,42,0,42,26,0,26,28,0,28,18,0,18,10,0,10,116,22,137
11102121512,core,..,11,11,29,3,31,18,0,18,20,0,20,7,0,7,0,0,0,78,13,94
11102121513,core,..,33,33,47,3,52,30,0,30,23,0,23,19,0,19,0,0,0,116,34,155
11102121514,core,..,13,13,25,8,31,21,0,22,9,0,9,7,0,7,4,0,4,65,21,79
11102121515,core,..,9,9,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,9,7
11102121516,core,..,105,105,93,4,103,37,0,41,23,0,23,6,0,6,8,0,8,170,113,285
11102121517,core,..,44,44,39,3,39,9,4,15,13,0,13,4,0,4,3,0,3,73,49,124
11102121518,core,..,79,79,155,7,168,96,0,99,109,0,109,33,0,33,9,0,9,398,92,492
11102121519,core,..,78,78,38,5,45,17,0,17,13,0,13,4,0,4,7,0,7,77,85,162
11102121520,core,..,26,26,38,5,48,16,0,16,19,0,19,5,0,5,4,0,4,84,27,110
11102121521,core,..,4,4,11,0,11,3,0,3,0,0,0,3,0,3,0,0,0,19,4,22
11102121522,core,..,40,40,62,3,70,32,0,33,26,0,26,15,0,15,3,0,3,146,44,188
11102121523,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102121524,core,..,43,43,57,8,63,36,0,37,23,0,23,15,0,15,5,0,5,131,47,182
11102121525,core,..,34,34,62,5,60,14,0,14,14,0,14,6,0,6,3,0,3,99,34,132
11102121601,core,..,38,38,61,3,63,22,0,22,16,0,16,4,0,5,5,0,5,109,41,151
11102121602,core,..,46,46,58,0,63,28,0,28,13,0,13,10,0,10,0,0,0,113,48,165
11102121603,core,..,66,66,113,5,114,53,0,56,41,0,41,18,0,18,7,0,7,225,75,299
11102121604,core,..,37,37,69,9,85,24,0,24,19,0,19,14,0,14,6,0,6,136,44,180
11102121605,core,..,26,26,32,4,42,26,0,26,7,0,7,7,0,7,5,0,5,77,31,104
11102121606,core,..,61,61,77,6,81,28,0,30,34,0,34,20,0,20,8,0,8,168,66,232
11102121607,core,..,83,83,133,7,142,45,0,49,36,0,36,16,0,16,7,0,7,233,94,327
11102121608,core,..,79,79,131,10,136,67,0,60,76,0,76,35,0,35,12,0,15,319,89,405
11102121609,core,..,46,46,76,5,86,32,0,32,31,0,31,5,0,5,7,0,7,141,54,196
11102121610,core,..,25,25,72,0,73,17,0,17,21,0,21,11,0,11,0,0,0,123,29,150
11102121611,core,..,12,12,51,6,51,20,0,20,31,0,31,13,0,13,4,0,4,113,15,129
11102121612,core,..,40,40,116,11,122,50,4,51,41,0,41,26,0,26,15,0,15,244,47,292
11102121613,core,..,41,41,55,0,60,54,0,54,22,0,22,11,0,11,11,0,11,161,40,201
11102121614,core,..,40,40,45,4,46,27,0,27,15,0,15,8,0,8,9,0,9,103,45,147
11102121615,core,..,66,66,76,3,80,37,0,37,24,0,24,19,0,17,3,0,3,161,68,232
11102121616,core,..,47,47,73,4,79,33,0,33,16,0,17,6,0,6,7,0,7,132,57,189
11102121617,core,..,55,55,118,7,120,47,0,47,29,0,29,11,0,11,5,0,5,214,56,272
11102121701,core,..,121,121,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,121,145
11102121702,core,..,9,9,37,0,39,24,0,24,23,0,23,10,0,10,5,0,5,100,12,116
11102121703,core,..,19,19,31,7,35,18,0,18,16,0,16,6,0,6,4,0,4,68,24,92
11102121704,core,..,20,20,62,4,66,26,0,26,25,0,25,5,0,5,5,0,5,126,24,149
11102121705,core,..,72,72,66,0,69,34,0,34,23,0,23,5,0,5,0,0,0,126,73,207
11102121706,core,..,33,33,49,0,54,24,0,24,22,0,22,8,0,8,9,0,9,115,35,150
11102121707,core,..,74,74,37,10,49,22,0,22,7,0,7,0,0,0,3,0,3,83,87,167
11102121708,core,..,58,58,37,4,41,14,0,15,18,0,18,8,0,8,0,0,0,80,60,141
11102121709,core,..,14,14,43,0,43,25,0,31,25,0,25,7,0,7,4,0,4,104,14,114
11102121710,core,..,20,20,37,10,44,14,0,14,11,0,11,5,0,5,0,0,0,64,28,89
11102121711,core,..,35,35,84,3,83,38,0,44,34,0,37,18,0,18,4,0,4,181,38,216
11102121714,core,..,9,9,53,0,53,28,0,28,26,0,26,7,0,7,7,0,7,123,9,135
11102121718,core,..,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,9,0,6
11102121719,core,..,60,60,45,3,47,23,0,23,20,0,20,6,0,6,3,0,3,96,56,157
11102121720,core,..,14,14,19,0,21,17,0,17,10,0,10,4,0,4,6,0,6,53,17,74
11102121721,core,..,62,62,73,4,81,32,0,32,32,0,32,13,0,17,3,0,3,149,68,220
11102121722,core,..,32,32,53,3,57,31,0,37,34,0,34,10,0,11,8,0,8,138,34,172
11102121723,core,..,32,32,68,6,73,36,0,36,28,0,28,10,0,10,3,0,3,150,44,188
11102121724,core,..,13,13,36,0,41,29,0,29,34,0,34,18,0,18,7,0,7,117,16,139
11102121727,core,..,3,3,22,0,24,11,0,11,13,0,13,0,0,0,0,0,0,51,9,58
11102121729,core,..,23,23,49,0,53,25,0,25,34,0,34,13,0,13,3,0,3,118,23,146
11102121730,core,..,23,23,37,0,34,18,0,18,24,0,24,7,0,7,5,0,5,91,23,117
11102121731,core,..,21,21,64,0,67,21,0,24,33,0,33,11,0,11,5,0,5,131,27,153
11102121732,core,..,14,14,48,0,49,31,0,31,71,0,71,22,0,22,8,0,8,180,13,194
11102121734,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102121736,core,..,18,18,27,4,31,25,0,29,43,0,43,24,0,24,7,0,7,125,19,149
11102121737,core,..,4,4,37,0,40,29,0,29,39,0,42,17,0,17,6,0,6,131,7,138
11102121738,core,..,10,10,27,0,27,27,0,29,31,0,31,14,0,14,11,0,11,111,12,124
11102121739,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102121740,core,..,13,13,31,0,33,32,3,33,55,0,55,30,0,30,4,0,4,152,14,168
11102121741,core,..,13,13,41,0,42,36,0,36,56,0,61,23,0,23,5,0,5,162,19,182
11102121742,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102121743,core,..,18,18,46,3,49,55,0,55,58,0,58,34,0,34,8,0,8,199,23,229
11102121744,core,..,11,11,21,0,21,22,0,28,40,0,43,15,0,15,10,0,10,113,14,125
11102121745,core,..,4,4,23,0,23,31,6,32,48,0,48,19,0,22,3,0,3,123,8,132
11102121746,core,..,35,35,85,8,99,61,3,64,75,0,74,27,0,27,9,0,9,254,49,306
11102121747,core,..,58,58,60,0,58,22,0,22,22,0,22,10,0,10,4,0,4,112,62,171
11102121748,core,..,5,5,29,0,29,11,0,11,31,0,31,8,0,8,6,0,6,80,7,93
11102121749,core,..,14,14,57,3,63,42,0,42,76,0,76,29,0,35,8,0,8,220,19,244
11102121750,core,..,40,40,48,7,51,35,4,36,33,0,32,16,0,16,11,0,11,136,47,190
11102121801,core,..,8,8,48,0,49,19,0,19,36,0,36,15,0,15,14,0,14,132,7,139
11102121803,core,..,12,12,31,5,39,19,0,19,19,0,19,10,0,10,14,0,14,86,18,105
11102121804,core,..,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12
11102121805,core,..,17,17,29,3,30,21,0,21,16,0,17,11,0,13,4,0,4,77,20,99
11102121807,core,..,24,24,22,0,27,15,0,15,10,0,10,4,0,4,3,0,3,48,30,75
11102121809,core,..,50,50,53,4,55,40,0,40,38,0,41,18,0,18,10,0,10,158,59,213
11102121810,core,..,5,5,28,0,31,15,0,15,20,0,20,3,0,3,6,0,6,81,8,86
11102121811,core,..,38,38,54,3,54,35,0,35,24,0,24,8,0,8,4,0,4,124,38,162
11102121812,core,..,106,106,168,10,180,38,0,43,28,0,28,22,0,22,9,0,9,262,120,380
11102121813,core,..,7,7,27,0,24,19,0,19,15,0,15,3,0,3,8,0,8,70,13,80
11102121814,core,..,45,45,50,3,61,34,0,35,32,0,32,19,0,19,3,0,3,144,53,197
11102121815,core,..,12,12,33,5,42,27,0,27,14,0,14,9,0,9,6,0,6,84,13,103
11102121816,core,..,21,21,39,5,44,27,0,26,20,0,20,16,0,16,8,0,9,107,27,131
11102121817,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11102121819,core,..,33,33,43,7,49,16,0,21,10,0,10,0,0,0,5,0,5,76,46,122
11102121820,core,..,15,15,47,4,48,7,0,7,5,0,5,7,0,7,3,0,3,70,16,91
11102121822,core,..,75,75,87,6,90,41,0,37,26,0,26,10,0,10,4,0,4,167,83,251
11102121823,core,..,27,27,47,4,48,16,0,16,16,0,16,10,0,10,6,0,6,88,29,120
11102121824,core,..,15,15,19,4,17,17,0,22,8,0,8,0,0,0,4,0,4,52,18,73
11102121825,core,..,22,22,53,3,59,31,0,31,14,0,14,5,0,5,9,0,9,118,23,139
11102121827,core,..,128,128,72,4,74,4,0,4,8,0,8,6,0,6,4,0,4,99,132,230
11102121828,core,..,22,22,45,0,44,20,0,21,19,0,18,11,0,10,4,0,4,106,28,131
11102121829,core,..,25,25,25,3,27,9,0,17,8,0,8,0,0,0,0,0,0,47,32,80
11102121830,core,..,138,138,93,3,97,0,0,0,0,0,0,0,0,0,0,0,0,93,141,232
11102121831,core,..,103,103,60,4,70,11,0,11,7,0,7,0,0,0,3,0,3,85,109,194
11102121832,core,..,81,81,41,0,41,6,0,6,5,0,5,3,0,3,4,0,4,56,81,144
11102121833,core,..,32,32,39,0,42,23,0,23,16,0,16,10,0,10,3,0,3,86,32,119
11102121835,core,..,50,50,48,4,53,21,0,21,17,0,17,5,0,5,4,0,4,104,57,154
11102121836,core,..,38,38,55,3,56,20,0,25,17,0,17,0,0,0,6,0,6,99,43,146
11102121837,core,..,50,50,95,10,98,53,0,53,56,3,55,21,0,21,13,0,13,240,59,294
11102121838,core,..,4,4,15,0,15,0,0,0,5,0,5,3,0,3,0,0,0,27,4,36
11102121839,core,..,35,35,19,3,18,10,0,10,20,0,20,11,0,11,3,0,3,67,37,106
11102121840,core,..,7,7,45,4,46,19,0,19,20,0,20,12,0,12,13,0,13,108,14,119
11102121841,core,..,31,31,34,0,38,21,0,21,15,0,15,13,0,13,6,0,6,86,32,119
11102121842,core,..,80,80,104,0,108,16,0,14,11,0,11,15,0,15,13,0,13,152,85,244
11102121843,core,..,14,14,17,3,17,9,0,10,16,0,16,6,0,6,9,0,9,55,16,74
11102121844,core,..,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,10,5,13
11102121845,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102121846,core,..,22,22,50,4,52,35,3,35,48,0,48,25,0,25,9,0,9,167,28,193
11102121847,core,..,25,25,23,8,26,10,0,10,14,0,14,11,0,13,10,0,10,70,31,93
11102121848,core,..,14,14,44,0,48,5,0,5,8,0,12,4,0,4,6,0,6,69,17,88
11102121849,core,..,45,45,75,6,78,45,0,45,36,0,36,14,0,14,8,0,8,176,54,231
11102121850,core,..,17,17,69,7,75,39,0,39,52,0,52,16,0,16,12,0,12,182,26,204
11102121851,core,..,0,0,15,0,13,4,0,4,5,0,5,6,0,6,0,0,0,27,3,28
11102121852,core,..,93,93,81,5,83,19,0,22,10,0,10,6,0,6,3,0,3,125,100,218
11102121853,core,..,46,46,44,9,53,33,0,30,15,0,15,3,0,3,0,0,0,100,60,153
11102121854,core,..,40,40,43,6,49,24,0,24,12,0,16,8,0,8,8,0,8,96,49,143
11102121855,core,..,38,38,38,10,44,31,0,31,34,0,35,10,0,10,11,0,11,128,52,175
11102121856,core,..,68,68,44,3,46,14,0,14,5,0,5,3,0,3,0,0,0,75,70,143
11102121901,core,..,41,41,52,3,53,6,0,6,12,0,10,3,0,3,5,0,5,82,45,119
11102121902,core,..,68,68,96,3,96,24,0,24,17,0,16,0,0,0,3,0,3,138,79,210
11102121903,core,..,50,50,66,0,67,14,0,14,15,0,15,5,0,5,0,0,0,106,51,156
11102121904,core,..,43,43,56,3,58,27,0,27,29,0,29,7,0,11,7,0,7,116,49,165
11102121905,core,..,34,34,23,0,23,11,0,11,11,0,11,4,0,4,3,0,3,53,34,87
11102121906,core,..,33,33,26,0,26,5,0,5,12,0,12,0,0,0,3,0,3,52,33,88
11102121907,core,..,33,33,32,0,33,18,0,21,4,0,4,4,0,4,3,0,3,64,38,96
11102121908,core,..,24,24,66,0,70,28,0,28,32,0,32,14,0,14,0,0,0,137,25,166
11102121909,core,..,15,15,58,0,58,20,0,20,24,0,24,7,0,7,0,0,0,108,20,124
11102121910,core,..,142,142,134,9,135,33,0,36,19,0,19,3,0,3,0,0,0,188,149,333
11102121911,core,..,35,35,57,5,58,27,0,27,13,0,13,13,0,13,7,0,7,114,40,153
11102121912,core,..,20,20,33,3,38,5,0,5,8,0,8,0,0,0,3,0,3,57,23,81
11102121913,core,..,22,22,65,0,65,16,0,16,11,0,11,7,0,7,0,0,0,96,22,124
11102121914,core,..,47,47,69,4,72,20,0,20,24,0,24,4,0,4,5,0,5,124,47,173
11102121915,core,..,19,19,36,0,36,14,0,14,21,0,21,5,0,5,0,0,0,74,19,88
11102121916,core,..,66,66,31,5,37,22,0,21,14,0,14,3,0,3,0,0,0,76,74,149
11102121917,core,..,71,71,71,8,77,22,0,22,31,0,31,13,0,14,7,0,7,138,80,218
11102121918,core,..,72,72,48,4,50,30,0,30,18,0,18,4,0,4,9,0,9,108,78,183
11102121919,core,..,15,15,52,0,52,10,0,10,9,0,15,5,0,5,0,0,0,81,18,95
11102121921,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102121922,core,..,3,3,11,0,6,10,0,9,0,0,0,6,0,6,0,0,0,27,8,35
11102121923,core,..,23,23,75,3,81,32,0,32,21,0,21,13,0,13,3,0,3,146,33,177
11102121924,core,..,6,6,40,0,42,19,0,19,22,0,22,7,0,7,0,0,0,88,8,93
11102121925,core,..,29,29,33,0,32,22,0,22,17,0,17,16,0,16,5,0,5,87,28,118
11102121926,core,..,25,25,46,4,48,27,0,27,20,0,20,5,0,5,0,0,0,102,26,132
11102121927,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102121929,core,..,29,29,35,0,34,16,0,16,14,0,14,6,0,6,3,0,3,75,29,111
11102121930,core,..,33,33,54,6,55,24,0,26,16,0,16,12,0,12,15,0,15,117,37,154
11102121931,core,..,32,32,57,0,59,33,0,33,30,0,30,4,0,4,10,0,10,132,31,165
11102121933,core,..,37,37,64,0,65,19,0,19,12,0,12,5,0,5,0,0,0,98,45,139
11102121934,core,..,70,70,57,0,62,13,0,13,21,0,21,4,0,4,0,0,0,106,72,176
11102121935,core,..,74,74,78,7,83,21,0,21,20,0,20,11,0,11,3,0,3,128,81,214
11102121936,core,..,36,36,56,5,57,24,0,24,33,0,33,8,0,13,0,0,0,129,42,168
11102121937,core,..,40,40,50,0,46,16,0,16,26,0,29,0,0,0,0,0,0,95,45,139
11102121938,core,..,35,35,76,3,77,25,0,24,32,0,32,12,0,12,10,0,10,155,37,193
11102121939,core,..,24,24,38,0,37,11,0,11,19,0,19,6,0,6,5,0,5,71,26,98
11102121940,core,..,40,40,34,0,35,17,0,17,6,0,6,4,0,4,4,0,4,64,40,101
11102121941,core,..,8,8,45,0,41,25,0,24,19,0,19,8,0,8,9,0,9,98,12,115
11102121942,core,..,30,30,27,4,25,15,0,15,11,0,11,4,0,4,3,0,3,54,36,86
11102121943,core,..,42,42,52,3,51,0,0,0,0,0,0,0,0,0,0,0,0,56,40,95
11102121944,core,..,77,77,67,0,67,18,0,22,14,0,14,4,0,4,3,0,3,107,81,188
11102122001,core,..,25,25,63,6,70,29,0,29,24,0,24,9,0,9,6,0,6,130,29,157
11102122002,core,..,22,22,50,0,50,16,0,16,23,0,23,0,0,0,11,0,11,103,22,126
11102122003,core,..,33,33,73,0,73,23,0,23,17,0,17,4,0,4,4,0,4,121,33,156
11102122004,core,..,18,18,65,3,70,31,0,36,25,0,25,14,0,14,0,0,0,140,20,166
11102122005,core,..,31,31,88,0,88,24,4,27,35,0,35,7,0,7,4,0,4,168,31,197
11102122006,core,..,54,54,74,6,82,28,0,28,20,0,20,9,0,9,4,0,4,145,59,204
11102122007,core,..,41,41,66,0,66,43,0,43,25,0,25,12,0,12,0,0,0,148,39,182
11102122009,core,..,94,94,66,6,66,17,0,17,31,0,31,10,0,10,0,0,0,128,96,225
11102122010,core,..,46,46,83,0,83,31,0,32,22,0,23,11,0,11,5,0,5,149,52,198
11102122011,core,..,37,37,110,3,113,34,0,34,42,0,42,17,0,17,11,0,11,215,39,249
11102122012,core,..,30,30,55,4,58,19,0,19,23,0,23,15,0,15,3,0,3,117,27,147
11102122013,core,..,47,47,74,3,75,31,0,31,29,0,27,9,0,9,3,0,3,153,48,199
11102122014,core,..,31,31,68,0,68,25,0,25,4,0,4,6,0,6,0,0,0,112,31,145
11102122015,core,..,16,16,50,0,50,15,0,15,17,0,17,6,0,6,4,0,4,87,16,103
11102122016,core,..,29,29,72,0,75,25,0,25,43,0,43,15,0,15,0,0,0,155,35,191
11102122017,core,..,39,39,61,0,66,25,0,28,19,0,19,3,0,3,7,0,7,118,44,161
11102122018,core,..,31,31,66,0,67,12,0,12,10,0,10,3,0,3,0,0,0,102,27,131
11102122019,core,..,26,26,62,4,65,21,0,21,18,0,18,4,0,4,3,0,3,102,28,136
11102122020,core,..,64,64,104,6,109,40,0,35,23,0,23,15,0,15,5,0,5,178,75,254
11102122021,core,..,67,67,149,0,153,26,0,28,30,0,30,11,0,11,0,0,0,220,74,294
11102122022,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102122023,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102122024,core,..,3,3,3,0,3,3,0,3,3,0,3,3,0,3,0,0,0,10,3,15
11102122101,core,..,15,15,43,0,43,28,0,28,16,0,16,11,0,9,7,0,7,109,16,128
11102122102,core,..,4,4,26,0,26,14,0,16,6,0,6,4,0,4,0,0,0,57,9,65
11102122103,core,..,19,19,30,3,34,21,0,22,22,0,22,5,0,5,4,0,4,78,26,105
11102122104,core,..,35,35,28,0,31,13,0,13,28,0,28,13,0,13,3,0,3,91,32,127
11102122105,core,..,12,12,32,4,37,13,0,13,9,0,9,5,0,5,5,0,5,60,13,77
11102122106,core,..,29,29,49,0,49,32,0,32,38,0,38,0,0,0,6,0,6,127,31,163
11102122107,core,..,19,19,35,0,44,20,0,23,20,0,20,10,0,10,5,0,5,91,20,107
11102122108,core,..,92,92,139,7,141,35,0,38,55,0,55,16,0,16,11,0,11,250,97,346
11102122109,core,..,7,7,28,0,28,8,0,8,21,0,21,12,0,12,5,0,5,68,14,80
11102122110,core,..,8,8,29,4,35,27,0,27,29,0,29,9,0,9,0,0,0,99,12,106
11102122111,core,..,7,7,38,0,43,17,0,17,19,0,19,9,0,9,6,0,6,97,12,109
11102122112,core,..,25,25,50,3,55,36,0,36,25,0,25,11,0,11,8,0,8,128,29,156
11102122113,core,..,18,18,37,0,35,26,0,26,27,0,27,4,0,4,9,0,9,101,20,122
11102122114,core,..,42,42,91,8,101,56,4,54,54,0,56,20,0,20,8,0,8,227,53,280
11102122115,core,..,39,39,43,6,51,34,0,35,20,0,20,9,0,9,8,0,8,113,44,157
11102122116,core,..,24,24,16,0,19,25,0,25,14,0,14,5,0,5,3,0,3,65,22,87
11102122117,core,..,26,26,43,6,46,29,0,29,17,0,17,5,0,5,3,0,3,93,31,123
11102122118,core,..,6,6,25,4,28,19,0,22,14,0,14,3,0,0,0,0,0,66,13,79
11102122119,core,..,24,24,30,6,34,17,0,17,14,0,14,8,0,8,0,0,0,68,26,98
11102122120,core,..,9,9,16,0,16,14,0,14,10,0,10,3,0,3,8,0,8,53,9,58
11103122201,core,..,25,25,35,3,45,21,0,19,34,0,34,13,0,13,0,0,0,105,33,142
11103122202,core,..,38,38,34,0,34,31,0,29,18,0,18,7,0,7,0,0,0,97,46,140
11103122203,core,..,62,62,70,6,75,31,6,38,21,0,21,11,0,11,3,0,3,139,70,207
11103122204,core,..,30,30,70,3,74,33,0,37,40,0,45,27,0,27,3,0,3,169,36,214
11103122205,core,..,18,18,53,0,53,31,0,31,25,0,25,12,0,12,4,0,4,127,18,145
11103122206,core,..,34,34,69,0,71,20,0,23,39,0,40,5,0,5,3,0,3,142,32,176
11103122207,core,..,49,49,66,0,72,26,0,27,42,0,46,17,0,17,9,0,9,165,52,219
11103122208,core,..,59,59,73,7,82,26,17,36,27,3,31,5,0,5,7,0,7,130,81,214
11103122209,core,..,5,5,15,0,18,12,0,12,30,0,30,13,0,13,0,0,0,82,6,91
11103122210,core,..,81,81,65,16,81,32,10,44,29,0,29,6,0,6,5,0,5,138,106,247
11103122211,core,..,20,20,33,3,35,19,3,22,30,0,30,16,0,16,0,0,0,96,23,117
11103122212,core,..,73,73,62,4,64,32,5,33,24,0,27,15,0,15,5,0,5,128,81,213
11103122213,core,..,30,30,29,4,35,12,0,18,18,0,17,4,0,4,0,0,0,64,39,105
11103122214,core,..,49,49,45,7,47,14,5,20,20,0,20,10,0,10,0,0,0,83,62,150
11103122215,core,..,36,36,32,4,34,22,6,22,24,0,28,18,0,18,3,0,3,101,43,144
11103122216,core,..,31,31,59,3,60,33,6,32,46,0,45,14,0,13,3,0,3,150,35,183
11103122217,core,..,53,53,50,6,59,39,5,38,38,3,38,15,0,15,3,0,3,146,66,204
11103122218,core,..,69,69,51,16,66,28,4,38,19,4,23,13,0,13,0,0,0,118,92,208
11103122219,core,..,57,57,66,3,69,33,0,36,22,0,22,3,0,3,0,0,0,121,66,189
11103122220,core,..,43,43,57,4,69,44,3,52,22,5,23,7,0,7,8,0,8,146,52,198
11103122221,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11103122222,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122223,core,..,49,49,62,3,70,36,0,40,44,0,46,23,0,23,3,0,3,173,52,231
11103122224,core,..,38,38,60,4,66,23,3,26,41,0,41,5,0,5,4,0,4,139,44,183
11103122225,core,..,38,38,43,3,49,34,0,36,41,0,38,12,0,7,3,0,3,132,45,179
11103122226,core,..,24,24,44,3,50,28,0,27,30,0,30,9,0,9,3,0,3,117,23,144
11103122227,core,..,26,26,62,0,62,33,0,33,36,0,36,20,0,20,7,0,7,152,26,172
11103122228,core,..,20,20,47,0,48,20,0,20,27,0,27,15,0,15,7,0,7,112,24,133
11103122229,core,..,49,49,49,4,46,26,4,25,25,0,25,10,0,10,5,0,5,116,58,167
11103122230,core,..,29,29,41,0,46,19,0,19,49,0,47,18,0,18,8,0,8,125,26,155
11103122231,core,..,20,20,37,0,32,24,0,24,29,0,29,7,0,7,7,0,7,98,25,113
11103122232,core,..,32,32,54,6,58,30,6,33,27,4,30,14,0,14,6,0,6,126,45,175
11103122233,core,..,30,30,68,3,65,19,5,22,27,0,25,7,0,7,3,0,3,121,33,153
11103122234,core,..,15,15,31,0,32,16,0,15,28,0,29,19,0,19,5,0,5,93,16,114
11103122235,core,..,43,43,61,3,62,32,3,31,61,0,61,13,0,15,3,0,3,173,44,220
11103122236,core,..,30,30,27,8,32,14,0,14,27,0,27,4,0,4,4,0,4,86,37,125
11103122237,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122238,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122239,core,..,139,139,73,16,94,19,4,20,6,0,12,0,0,0,0,0,0,105,162,268
11103122240,core,..,45,45,74,4,77,26,0,26,32,0,32,8,0,8,4,0,4,142,45,190
11103122301,core,..,15,15,21,0,25,13,0,13,7,0,7,7,0,7,3,0,3,56,21,75
11103122302,core,..,56,56,43,4,50,30,0,31,23,0,23,14,0,14,5,0,5,112,63,174
11103122303,core,..,74,74,65,4,72,50,0,50,20,0,16,12,0,12,6,0,6,151,79,227
11103122304,core,..,30,30,45,5,51,26,0,25,12,0,12,0,0,0,5,0,5,94,34,133
