parking_facility_id,lat,lon,type,osm_parking,capacity_spaces,capacity_source,fee,charge,max_stay_min,access,operator,surface,levels,name,scenario_variant_ref
pw1004824403,-32.8806703,151.7182913,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824404,-32.8806701,151.7182634,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824405,-32.88067,151.7182355,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824406,-32.880661,151.7183343,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824407,-32.8806486,151.7183577,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824408,-32.8806361,151.7183812,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824409,-32.8806235,151.7184048,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824410,-32.8804809,151.7184325,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824411,-32.8804611,151.7184179,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824412,-32.8804412,151.7184033,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824413,-32.8804214,151.7183887,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824414,-32.8804089,151.7183656,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824415,-32.8803838,151.7183073,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824416,-32.8803922,151.7182811,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824417,-32.8804005,151.7182548,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824418,-32.8804089,151.7182285,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824419,-32.8804173,151.7182023,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824420,-32.8804257,151.718176,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824421,-32.880434,151.7181497,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824422,-32.8804574,151.7181014,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824423,-32.8804444,151.7181256,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824424,-32.8805469,151.7183245,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824425,-32.8805269,151.7183093,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824426,-32.8805069,151.7182941,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824427,-32.8804868,151.7182789,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824428,-32.8805725,151.7182769,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824429,-32.8805524,151.7182616,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824430,-32.8805324,151.7182464,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824431,-32.8805124,151.7182312,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824432,-32.8806409,151.71819,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824433,-32.880621,151.718175,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824434,-32.880601,151.7181601,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824435,-32.8805811,151.7181451,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824436,-32.8805612,151.7181301,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824437,-32.8805412,151.7181152,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824438,-32.8805213,151.7181002,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824439,-32.8805009,151.7180852,offstreet_private,surface,1,osm,,,,customers,,asphalt,,,base2026
pw1004824442,-32.8805193,151.7182509,offstreet_private,surface,37,osm,no,,,customers,,asphalt,,,base2026
pw1486866735,-32.8794434,151.7221344,offstreet_public,,,imputed,,,,,,,,,base2026
pw103372597,-32.8802853,151.7227295,offstreet_public,,,imputed,,,,,,,,,base2026
pw103372598,-32.879954,151.7230765,offstreet_public,,,imputed,,,,,,,,,base2026
pw243247131,-32.8797877,151.7279094,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw244085794,-32.8799874,151.7263399,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw244138888,-32.8795039,151.7257031,offstreet_private,,,imputed,,,,customers,,,,,base2026
pw244138890,-32.8802098,151.7251499,offstreet_private,,,imputed,,,,customers,,,,,base2026
pw244138892,-32.8786029,151.7262015,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw244138895,-32.8782426,151.7255689,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw244138897,-32.8790377,151.7263767,offstreet_private,,,imputed,,,,customers,,,,,base2026
pw244138900,-32.8792202,151.7264958,offstreet_private,,,imputed,,,,customers,,,,,base2026
pw244139387,-32.8791833,151.7252566,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw244364204,-32.878702,151.7235186,offstreet_private,,,imputed,,,,private,,,,,base2026
pw244364208,-32.878667,151.7242252,offstreet_private,,,imputed,,,,private,,,,,base2026
pw244364209,-32.8786894,151.7229977,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw244364214,-32.8800711,151.7240312,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw244364219,-32.8805581,151.728481,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw244364221,-32.8814471,151.7283984,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw244364223,-32.8816468,151.7281673,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw244364226,-32.8780981,151.7232785,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw244364228,-32.877863,151.7237667,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415719187,-32.8823636,151.7240772,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415719188,-32.8818777,151.7233864,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415719189,-32.8822915,151.7240037,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415719192,-32.8806853,151.7237088,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415719193,-32.88115,151.723387,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw1486866732,-32.8795969,151.7225654,offstreet_public,,,imputed,,,,,,,,,base2026
pw244364210,-32.8802156,151.7287981,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw244364212,-32.8788261,151.7225789,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw753780331,-32.8796714,151.7289787,offstreet_public,surface,,imputed,no,,,,,concrete,,,base2026
pw1486866734,-32.87914,151.7224737,offstreet_public,,,imputed,,,,,,,,,base2026
pw801862825,-32.8621246,151.7035845,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw611037613,-32.8078448,151.6342541,offstreet_public,,,imputed,,,,,,,,,base2026
pw611440885,-32.8083515,151.6342692,offstreet_public,,,imputed,,,,,,,,,base2026
pw810075327,-32.8070815,151.6341254,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw810075332,-32.8067638,151.6340888,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw810075333,-32.8068654,151.6344112,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw810075316,-32.8111234,151.6395749,offstreet_public,surface,,imputed,,,,,,concrete,,,base2026
pw810075319,-32.8117,151.6396109,offstreet_private,surface,,imputed,no,,,customers,,,,,base2026
pw810075323,-32.8113637,151.6401834,offstreet_private,surface,,imputed,no,,,customers,,,,,base2026
pw236489941,-32.8040432,151.6495677,offstreet_public,,,imputed,,,,,,,,,base2026
pw808621690,-32.8042144,151.6487331,offstreet_public,,,imputed,,,,,,,,,base2026
pw810075315,-32.8107918,151.6387281,offstreet_public,surface,,imputed,,,,,,concrete,,,base2026
pw808609014,-32.8043857,151.6485636,offstreet_public,,,imputed,,,,,,,,,base2026
pw30995138,-32.8069026,151.6526545,offstreet_public,,,imputed,,,,,,,,,base2026
pw808621685,-32.8049891,151.6526809,offstreet_public,,,imputed,,,,,,,,,base2026
pw749658575,-32.8065602,151.6621255,offstreet_public,,,imputed,no,,,yes,,gravel,,,base2026
pw808608982,-32.8075892,151.6589197,offstreet_private,surface,,imputed,no,,,customers,,,,,base2026
pw1426479818,-32.8125136,151.6677616,offstreet_public,,,imputed,,,,,,,,,base2026
pw749658576,-32.808031,151.6643802,offstreet_public,,,imputed,,,,yes,,gravel,,,base2026
pw243638227,-32.847599,151.6938375,offstreet_private,surface,,imputed,,,,customers,,asphalt,,,base2026
pw168944849,-32.8470825,151.6971134,offstreet_public,,,imputed,,,,,,,,,base2026
pw168944850,-32.8447109,151.6974046,offstreet_public,,,imputed,,,,,,,,,base2026
pw168944853,-32.8460048,151.7009822,offstreet_public,,,imputed,,,,,,,,,base2026
pw417971872,-32.8455474,151.7004666,offstreet_public,,,imputed,,,,,,,,,base2026
pw243599353,-32.8394348,151.689419,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw561096559,-32.8323463,151.6831734,offstreet_private,,,imputed,,,,private,,,,,base2026
pw417971993,-32.8418904,151.7046801,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw41709460,-32.8418287,151.7148816,offstreet_public,,,imputed,,,,,,,,,base2026
pw320680849,-32.8403318,151.7119619,offstreet_public,,,imputed,,,,,,,,,base2026
pw320680855,-32.8339484,151.7087935,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw243607659,-32.8257026,151.687327,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw810075308,-32.8273755,151.6846931,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw1023606697,-32.828963,151.6844227,offstreet_public,surface,,imputed,,,no,yes,,gravel,,,base2026
pw413029007,-32.8194965,151.698194,offstreet_public,,,imputed,,,,,,,,,base2026
pw413028896,-32.8227037,151.7060046,offstreet_private,,,imputed,,,,private,,,,,base2026
pw413029008,-32.8207242,151.7068554,offstreet_public,,,imputed,,,,,,,,,base2026
pw413029031,-32.8219412,151.7062637,offstreet_private,,,imputed,,,,private,,,,,base2026
pw239269279,-32.8268503,151.717825,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw418047673,-32.8867279,151.7357696,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw244373269,-32.8847619,151.7406888,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw418047659,-32.8871106,151.7370224,offstreet_public,,,imputed,,,,,,,,,base2026
pw418047661,-32.8871404,151.7382953,offstreet_public,,,imputed,,,,,,,,,base2026
pw418047662,-32.8870564,151.735637,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw418047664,-32.8872592,151.7361405,offstreet_public,,,imputed,,,,,,,,,base2026
pw418047665,-32.8867286,151.7364128,offstreet_public,,,imputed,,,,,,,,,base2026
pw418047668,-32.8864241,151.7368641,offstreet_private,,,imputed,,,,private,,,,,base2026
pw418047670,-32.8876479,151.7385808,offstreet_public,,,imputed,,,,,,,,,base2026
pw418047671,-32.8875507,151.7373536,offstreet_public,,,imputed,,,,,,,,,base2026
pw418055733,-32.8854148,151.7402028,offstreet_private,,,imputed,,,,private,,,,,base2026
pw244215459,-32.8872663,151.755172,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw1030519489,-32.8870518,151.7551755,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519490,-32.887072,151.7551597,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519491,-32.8870922,151.7551439,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519507,-32.8873336,151.7551899,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519508,-32.8873479,151.7551648,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519509,-32.887373,151.7551596,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519510,-32.8873873,151.7551345,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519522,-32.8872975,151.7551336,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519523,-32.8872832,151.7551587,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519524,-32.8872581,151.755164,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519525,-32.8872438,151.755189,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519492,-32.8871327,151.7551122,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519493,-32.8871529,151.7550963,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519494,-32.8871731,151.7550805,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519495,-32.8871933,151.7550646,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519496,-32.8871124,151.755128,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519511,-32.8874124,151.7551292,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519512,-32.8874267,151.7551042,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519513,-32.8874518,151.7550989,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519514,-32.8874661,151.7550739,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519515,-32.8874407,151.7550374,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519516,-32.8874156,151.7550427,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519517,-32.8874013,151.7550677,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519518,-32.8873763,151.755073,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519519,-32.887362,151.755098,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519520,-32.8873369,151.7551033,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519521,-32.8873226,151.7551284,offstreet_public,,,imputed,,,,,,,,,base2026
pw1181718924,-32.8866497,151.7492386,offstreet_public,,,imputed,,,,,,,,,base2026
pw415332066,-32.8827556,151.7639535,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1030519497,-32.8871367,151.7553415,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519498,-32.887151,151.7553164,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519499,-32.8871761,151.7553112,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519500,-32.8871904,151.7552861,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519501,-32.8872155,151.7552809,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519502,-32.8872298,151.7552558,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519503,-32.8872549,151.7552505,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519504,-32.8872692,151.7552255,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519505,-32.8872943,151.7552202,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519506,-32.8873086,151.7551951,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519526,-32.8872187,151.7551943,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519527,-32.8872044,151.7552193,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519528,-32.8871794,151.7552246,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519529,-32.8871651,151.7552497,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519530,-32.8871439,151.7552519,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519531,-32.8871242,151.755267,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519532,-32.8871045,151.7552822,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519533,-32.8868304,151.7553455,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519534,-32.8868498,151.7553296,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519535,-32.8868692,151.7553138,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519536,-32.8868886,151.7552979,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519537,-32.8869081,151.7552821,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519538,-32.8869275,151.7552662,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519539,-32.8869469,151.7552504,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519540,-32.8870026,151.75536,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519541,-32.8869865,151.7553723,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519542,-32.8869624,151.7553909,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519543,-32.8873161,151.755361,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519544,-32.8875318,151.7551952,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519545,-32.8875122,151.7552103,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519546,-32.8874926,151.7552254,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519547,-32.887473,151.7552404,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519548,-32.8874534,151.7552555,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519549,-32.8874338,151.7552706,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519550,-32.8874142,151.7552856,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519551,-32.8873945,151.7553007,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519552,-32.8873749,151.7553158,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519553,-32.8873553,151.7553309,offstreet_public,,,imputed,,,,,,,,,base2026
pw1030519554,-32.8873318,151.7553489,offstreet_public,,,imputed,,,,,,,,,base2026
pw415435506,-32.8843865,151.7746216,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415435510,-32.8841971,151.7719169,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw59278380,-32.8769762,151.7479432,offstreet_public,,,imputed,,,,,,,,,base2026
pw415332064,-32.8800185,151.7525,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw1029645496,-32.8785933,151.7493797,offstreet_private,street_side,,imputed,,,,private,,,,,base2026
pw1029645497,-32.8786048,151.7494004,offstreet_private,street_side,,imputed,,,,private,,,,,base2026
pw1029645498,-32.8785657,151.7493568,offstreet_private,street_side,,imputed,,,,private,,,,,base2026
pw1029645499,-32.8785514,151.7493309,offstreet_private,street_side,,imputed,,,,private,,,,,base2026
pw1029645500,-32.8785503,151.749302,offstreet_private,street_side,,imputed,,,,private,,,,,base2026
pw59278382,-32.8771318,151.7478273,offstreet_public,,,imputed,,,,,,,,,base2026
pw595244540,-32.8670423,151.7504622,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw415332069,-32.8824764,151.761191,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw244085783,-32.8783118,151.7655022,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415332062,-32.8806382,151.764312,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw415332063,-32.8813165,151.7648967,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw415332073,-32.8792684,151.7673598,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415362206,-32.869412,151.7579042,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw243224766,-32.8814426,151.769242,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw414995873,-32.8812448,151.7737054,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw417503048,-32.8805401,151.7719177,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw414995890,-32.8817448,151.7755858,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415351521,-32.8764469,151.7771225,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw414995879,-32.881257,151.7748872,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw414995887,-32.8814991,151.7746205,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw417805567,-32.8742532,151.7715491,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw417805579,-32.8740999,151.7709785,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415362205,-32.8686922,151.7566582,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415362208,-32.8684718,151.7559073,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415362209,-32.8686986,151.7563207,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw415362212,-32.8690623,151.7573422,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw414811658,-32.8832562,151.7820035,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw192213872,-32.8701052,151.7940098,offstreet_public,surface,,imputed,,,,unknown,,,,Newcastle Golf Club Parking,base2026
pw933257565,-32.8718783,151.7954741,offstreet_public,surface,20,osm,,,,,,,,,base2026
pw422864206,-32.8595655,151.8055849,offstreet_public,,,imputed,,,,,,,,,base2026
pw1411049115,-32.8628308,151.8060603,offstreet_public,surface,27,osm,,,,yes,,,,,base2026
pw755443156,-32.8611832,151.8137667,offstreet_private,surface,12,osm,,,,customers,,paved,,,base2026
pw1279254437,-32.8611617,151.8158293,offstreet_public,,,imputed,,,,,,,,,base2026
pw422864194,-32.8559464,151.7980985,offstreet_public,,,imputed,,,,,,,,,base2026
pw1181902843,-32.8033622,151.6263312,offstreet_private,surface,,imputed,,,,private,,concrete,,,base2026
pw550608951,-32.7928888,151.6375053,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw832911614,-32.7930731,151.6344535,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw832911615,-32.7929523,151.6340513,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw832911616,-32.7926898,151.6346325,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw832911617,-32.7925066,151.6342872,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw832911618,-32.7923418,151.6339939,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw832911619,-32.7926975,151.6338413,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw832911620,-32.7929264,151.6336272,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw832911621,-32.7932081,151.6340457,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw832911622,-32.7933085,151.6344332,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw832911625,-32.7928242,151.6345727,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw832911626,-32.7927115,151.6343786,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw832911627,-32.7929711,151.6338931,offstreet_private,,2,osm,,,,customers,,asphalt,,,base2026
pw832911628,-32.7928679,151.6339437,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw834197953,-32.7930199,151.6346265,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw938235298,-32.7921203,151.6365015,offstreet_public,,,imputed,,,,,,,,,base2026
pw170185763,-32.7996773,151.645092,offstreet_public,,,imputed,,,,,,,,,base2026
pw808282929,-32.8023518,151.6496211,offstreet_private,,,imputed,,,,customers,,,,,base2026
pw808067882,-32.801791,151.6502983,offstreet_public,,,imputed,,,,,,,,,base2026
pw876096112,-32.7945219,151.6388859,offstreet_private,surface,,imputed,no,,,customers,,concrete,,,base2026
pw243352897,-32.7958948,151.6481388,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw243531886,-32.7900691,151.6363802,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw243531888,-32.786997,151.6366894,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw243536982,-32.7836413,151.6373677,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw243531885,-32.7869328,151.6375179,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw245389966,-32.783344,151.6400203,offstreet_public,surface,62,osm,no,,,yes,,,,,base2026
pw1213473389,-32.7800208,151.6409658,offstreet_public,,,imputed,,,,,,,,,base2026
pw1213473390,-32.7787207,151.6406597,offstreet_public,,,imputed,,,,,,,,,base2026
pw560578511,-32.8029845,151.6517886,offstreet_public,surface,15,osm,no,,,,,asphalt,,,base2026
pw808067881,-32.801955,151.6504724,offstreet_public,,1,osm,,,,,,,,,base2026
pw814441510,-32.8026905,151.6564626,offstreet_public,,,imputed,,,,,,,,,base2026
pw814526994,-32.8004534,151.656262,offstreet_public,,,imputed,,,,,,,,,base2026
pw1062253966,-32.8010085,151.6567564,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253972,-32.8009233,151.656782,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253973,-32.8009233,151.6568119,onstreet,street_side,1,osm,,,,,,,,,base2026
pw560577646,-32.8015976,151.65837,offstreet_public,surface,,imputed,no,,,yes,,asphalt,,,base2026
pw686763908,-32.7976447,151.6621296,offstreet_public,,8,osm,,,,,,,,,base2026
pw749965886,-32.7982251,151.6605478,offstreet_private,surface,16,osm,,,,permissive,,,,,base2026
pw808054092,-32.801867,151.6581171,offstreet_public,surface,25,osm,no,,,yes,,,,,base2026
pw813027959,-32.8018274,151.6572398,offstreet_public,,,imputed,,,,,,,,,base2026
pw813027961,-32.8012553,151.657197,offstreet_public,,,imputed,,,,,,,,,base2026
pw813027968,-32.8019454,151.6570203,offstreet_private,,,imputed,,,,private,,,,,base2026
pw813028011,-32.8000525,151.6587437,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw813044292,-32.8007206,151.6578108,offstreet_private,,,imputed,,,,private,,,,,base2026
pw813044294,-32.8001052,151.6570796,offstreet_public,,,imputed,,,,,,,,,base2026
pw813044296,-32.8003547,151.657845,offstreet_public,,,imputed,,,,,,,,,base2026
pw813044298,-32.8002128,151.6581519,offstreet_public,,,imputed,,,,,,,,,base2026
pw814461188,-32.8006103,151.6575232,offstreet_private,,,imputed,,,,private,,,,,base2026
pw1062253944,-32.8010025,151.6574207,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253945,-32.8010245,151.6574875,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253946,-32.8009901,151.6573401,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253947,-32.8009836,151.6573021,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253948,-32.8009758,151.6572444,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253949,-32.8009737,151.657211,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253950,-32.8009694,151.6571795,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253951,-32.8009651,151.657148,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253952,-32.8009608,151.6571164,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253953,-32.8009566,151.6570849,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253954,-32.8009524,151.6570502,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253955,-32.8011054,151.6574536,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253956,-32.801095,151.6573935,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253957,-32.8010863,151.6573298,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253958,-32.8010777,151.6572661,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253959,-32.801069,151.6572023,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253960,-32.8010603,151.6571386,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253961,-32.8010517,151.6570749,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253962,-32.801043,151.6570111,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253963,-32.8010344,151.6569474,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253967,-32.8009383,151.6569917,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253968,-32.8009391,151.6569589,onstreet,street_side,1,osm,,,,,,,,,base2026
pw1062253969,-32.8009346,151.6569273,onstreet,street_side,1,osm,,,,,,,,,base2026
