node_id,lat,lon,direction,signal_type,ped_phase_flag,button_operated,name
12688877981,-32.8733239,151.6437449,backward,signal,-1,,
1835929969,-32.8733871,151.6441426,forward,signal,-1,,
4030560309,-32.8732193,151.6440547,forward,signal,-1,,
12688877983,-32.8734853,151.6438841,backward,signal,-1,,
1835209668,-32.9030611,151.6770969,forward,,-1,,
12459854895,-32.9036894,151.682711,forward,signal,-1,,
12459854896,-32.9035821,151.6829272,backward,signal,-1,,
12459854898,-32.9039547,151.6828715,forward,signal,-1,,
11989946641,-32.9042489,151.6867059,forward,,-1,,
12459854897,-32.9038601,151.6830761,forward,signal,-1,,
12461743875,-32.9045129,151.6868074,forward,signal,-1,,
12461743876,-32.9044345,151.6870187,forward,signal,-1,,
12461743877,-32.9041896,151.6869204,forward,signal,-1,,
6241808219,-32.8981189,151.6767737,forward,signal,-1,,
7593205018,-32.8983352,151.6767815,backward,,1,,
12849738714,-32.8983642,151.6767062,forward,signal,-1,,
1834810074,-32.9063835,151.6935174,forward,signal,-1,,
11397640082,-32.9047575,151.690406,forward,signal,-1,,
11397640083,-32.904664,151.6906005,forward,signal,-1,,
11397640084,-32.9049552,151.6906504,forward,signal,-1,,
11951679746,-32.9030535,151.6908827,forward,signal,-1,,
11951679747,-32.9032185,151.6908488,backward,signal,-1,,
11951679748,-32.9031324,151.6907478,forward,signal,-1,,
12849888947,-32.9067035,151.6933495,forward,signal,-1,,
12849888961,-32.9062505,151.6932803,forward,signal,-1,,
13653816143,-32.906178,151.6930021,forward,signal,-1,,
1732502843,-32.8971719,151.6984437,forward,signal,-1,,
1733500615,-32.897044,151.6977349,forward,signal,-1,,
13264670375,-32.8973686,151.6988576,forward,signal,-1,,
445346976,-32.8843913,151.6960565,forward,,-1,,
6038147357,-32.888696,151.6950648,backward,,-1,,
11917481232,-32.8888955,151.6949572,forward,,-1,,
11917481233,-32.8888533,151.6951192,backward,signal,-1,,
11989946663,-32.8845394,151.696161,forward,,-1,,
11989946662,-32.8843613,151.6962033,backward,,-1,,
11337958535,-32.908878,151.705153,forward,signal,-1,,
11982606009,-32.8968066,151.7060705,forward,,-1,,
12430474225,-32.8967155,151.706246,forward,signal,-1,,
12430474226,-32.8969508,151.706309,forward,signal,-1,,
12430474227,-32.8970338,151.7061462,forward,signal,-1,,
2944871497,-32.9052786,151.7280761,forward,signal,-1,,
11515573531,-32.9070631,151.727411,forward,signal,-1,,
11515573532,-32.9070092,151.7277009,forward,signal,-1,,
11515573533,-32.9067016,151.727658,forward,signal,-1,,
11515573534,-32.9067449,151.7274229,backward,signal,-1,,
11795249384,-32.9030605,151.7286635,backward,signal,-1,,
11795249385,-32.9029431,151.7285646,forward,signal,-1,,
11795249386,-32.9027376,151.728738,forward,signal,-1,,
11795249387,-32.9028768,151.7288033,forward,signal,-1,,
12257708813,-32.9049414,151.7282321,forward,signal,-1,,
12450382955,-32.9050634,151.7280318,backward,signal,-1,,
2453598376,-32.8981159,151.7215614,,signal,-1,,
7140569157,-32.8978552,151.7215837,forward,signal,-1,,
8921495436,-32.8962718,151.7199879,backward,signal,-1,,
11553524009,-32.8965035,151.7199647,forward,signal,-1,,
11553524010,-32.8963139,151.7197445,forward,signal,-1,,
12658344704,-32.9002382,151.7211157,forward,signal,-1,,
12658344705,-32.9001561,151.7212862,forward,signal,-1,,
12658344706,-32.9000297,151.7211599,backward,signal,-1,,
12658344707,-32.9001202,151.7210202,forward,signal,-1,,
13073687906,-32.8979981,151.7214126,backward,signal,-1,,
13073687907,-32.8979915,151.7217082,forward,signal,-1,,
13344470228,-32.8952178,151.7210585,forward,signal,-1,,
13344470229,-32.8950799,151.7211987,backward,signal,-1,,
11247051186,-32.8895675,151.726472,backward,signal,-1,,
11247051187,-32.8898194,151.7262218,forward,signal,-1,,
11247051188,-32.8898409,151.7264501,forward,signal,-1,,
11247051189,-32.8895604,151.7262433,forward,signal,-1,,
11982606010,-32.8935532,151.7225822,backward,,-1,,
12446938595,-32.89374,151.7223983,forward,signal,-1,,
12446938596,-32.8936796,151.7225815,backward,signal,-1,,
2380164933,-32.886971,151.720822,forward,,-1,,
2380164934,-32.886951,151.7210118,forward,,-1,,
3232175983,-32.8867702,151.7208822,forward,,-1,,
734164665,-32.8840682,151.7244775,forward,,-1,,
11583933243,-32.8864904,151.728007,forward,signal,-1,,
11583933247,-32.8864233,151.7281478,forward,signal,-1,,
11583933248,-32.8862378,151.7279628,forward,signal,-1,,
11982606011,-32.8840507,151.7242633,forward,,-1,,
11982606012,-32.8842704,151.7244024,forward,,-1,,
11630306424,-32.8719322,151.70679,backward,signal,-1,,
11630306425,-32.8718852,151.7066321,forward,signal,-1,,
11630306426,-32.8718121,151.7068743,backward,signal,-1,,
8064009868,-32.8709932,151.7101059,forward,signal,-1,,
8064009869,-32.8706736,151.7100818,forward,signal,-1,,
8064009870,-32.8709054,151.709887,forward,signal,-1,,
8012314069,-32.8822628,151.7189476,forward,signal,-1,,
8012314070,-32.8819395,151.7189307,forward,signal,-1,,
8012314071,-32.8820702,151.7191727,forward,signal,-1,,
3440241297,-32.8634811,151.7054178,forward,,-1,,
3440241318,-32.8637506,151.7053065,forward,signal,-1,,
3440241326,-32.8638829,151.7055809,forward,signal,-1,,
5852852481,-32.8634512,151.705485,forward,signal,-1,,
7500246781,-32.8610664,151.7044194,forward,signal,-1,,
7500246782,-32.8609912,151.7044919,forward,signal,-1,,
12850657340,-32.8609958,151.70427,forward,signal,-1,,
12850668538,-32.858829,151.7047938,forward,signal,-1,,
12850668539,-32.8587068,151.7045536,forward,signal,-1,,
12850668540,-32.8590554,151.7046474,forward,signal,-1,,
6544671981,-32.8138726,151.6355266,forward,signal,-1,,
6544717224,-32.8134117,151.6355861,forward,signal,-1,,
7221439787,-32.813678,151.6352871,forward,signal,-1,,
7221439788,-32.813633,151.6358117,forward,signal,-1,,
12450371033,-32.8043347,151.6533899,backward,signal,-1,,
12450371034,-32.8043271,151.6536011,backward,signal,-1,,
12450371035,-32.8044865,151.6536108,forward,signal,-1,,
11961803247,-32.8522262,151.6999506,forward,signal,-1,,
11980592994,-32.8520488,151.7000317,forward,,-1,,
11980592996,-32.8522093,151.7002173,forward,,-1,,
11980592991,-32.8478005,151.694702,forward,,-1,,
11980592993,-32.8478406,151.6948516,forward,,-1,,
12530881763,-32.847536,151.6948028,forward,signal,-1,,
11980592988,-32.840224,151.6892853,forward,,-1,,
11980592989,-32.8399888,151.6895006,forward,,-1,,
11980592990,-32.8397909,151.6892405,forward,,-1,,
1825011647,-32.8246233,151.6840158,forward,signal,-1,,
1825013973,-32.8248423,151.6838032,forward,signal,-1,,
11359427239,-32.8248222,151.6840946,forward,signal,-1,,
11359427243,-32.8239548,151.6838739,forward,signal,-1,,
11359427245,-32.8237751,151.6841433,forward,signal,-1,,
11359427254,-32.8238913,151.683778,backward,signal,-1,,
11980593000,-32.8278188,151.684331,forward,,-1,,
12953956214,-32.8279314,151.6846007,backward,signal,-1,,
12953956215,-32.82817,151.684364,forward,signal,-1,,
1825011657,-32.8236674,151.6839838,forward,signal,-1,,
3523632256,-32.8225061,151.6864773,forward,,-1,,
11980509890,-32.8164794,151.6962101,forward,signal,-1,,
12926896881,-32.816704,151.6964538,forward,signal,-1,,
12926896882,-32.8164562,151.6966253,forward,signal,-1,,
7170960696,-32.9025622,151.73095,forward,signal,-1,,
9969331342,-32.9023986,151.7308585,forward,signal,-1,,
11982606017,-32.89999,151.7334642,backward,,-1,,
11982606018,-32.8998634,151.7334281,forward,,-1,,
11982606019,-32.8997664,151.7337208,forward,,-1,,
11982606020,-32.8999058,151.7337429,backward,,-1,,
7615597728,-32.8984855,151.7380749,forward,,-1,,
8147826425,-32.898347,151.7380848,backward,,1,,
8147826427,-32.8983479,151.7378845,backward,,1,,
11234882501,-32.8972546,151.7366278,both,signal,-1,,
11234882502,-32.8972677,151.7364044,both,signal,-1,,
11234882503,-32.8974475,151.7364006,both,signal,-1,,
11234882504,-32.8974268,151.7366023,both,signal,-1,,
11798931205,-32.9004327,151.7404869,forward,signal,-1,,
11798931206,-32.9004636,151.7407484,forward,signal,-1,,
11798931209,-32.9002686,151.7407179,backward,signal,-1,,
11798931210,-32.9002812,151.7405024,backward,signal,-1,,
11982606008,-32.8988306,151.7385282,backward,,-1,,
12387644216,-32.8989972,151.7385524,backward,signal,-1,,
12387644217,-32.898991,151.7386923,forward,signal,-1,,
5987391157,-32.9074083,151.7480525,forward,,-1,,
7739956782,-32.9044621,151.7459417,forward,,-1,,
8481352725,-32.9045578,151.7457435,forward,,-1,,
8481352741,-32.9072102,151.7481141,forward,,-1,,
8481352756,-32.9073164,151.7482979,backward,,-1,,
8484244805,-32.9043858,151.7456737,forward,,-1,,
11518524363,-32.9044009,151.7458606,forward,signal,-1,,
12841739461,-32.9031886,151.7444655,backward,signal,-1,,
12841739462,-32.9033735,151.7447248,backward,signal,-1,,
12841739463,-32.9031853,151.7446979,forward,signal,-1,,
12841739464,-32.9033573,151.7444789,forward,signal,-1,,
8150405609,-32.9019392,151.7427167,backward,,1,,
8150405611,-32.9021256,151.7427623,forward,,1,,
8150405614,-32.9020838,151.7429678,forward,,1,,
8150405615,-32.9018877,151.7429115,backward,,1,,
8978673671,-32.9014897,151.7466173,backward,signal,-1,,
8978673672,-32.9016597,151.7465785,forward,signal,-1,,
11846800595,-32.8960987,151.7478316,forward,signal,-1,,
11846800596,-32.8959791,151.747722,backward,signal,-1,,
11846800597,-32.8960156,151.7479734,forward,signal,-1,,
11846800598,-32.8958992,151.7478734,backward,signal,-1,,
6720117388,-32.9006084,151.7530943,forward,signal,-1,,
6720117389,-32.900346,151.7531969,forward,signal,-1,,
6720117390,-32.9004343,151.7528988,forward,signal,-1,,
6720117391,-32.9005145,151.7533744,forward,signal,-1,,
12050323744,-32.893228,151.731,backward,signal,-1,,
12050323745,-32.8933293,151.7311424,forward,signal,-1,,
6720100281,-32.89095,151.7407943,forward,signal,-1,,
6720100282,-32.8907615,151.7405629,forward,signal,-1,,
6720100283,-32.8910682,151.7406266,backward,signal,-1,,
1835184016,-32.8871924,151.7321639,,,-1,,
6038061299,-32.8869519,151.7321211,,,-1,,
7739956780,-32.8870265,151.7318886,,,-1,,
6720103147,-32.894391,151.7480511,forward,signal,-1,,
6720103148,-32.8940997,151.7477418,forward,signal,-1,,
6720103149,-32.894149,151.7479909,forward,signal,-1,,
6720103150,-32.8944405,151.7478717,forward,signal,-1,,
6720117385,-32.8913331,151.7433831,forward,signal,-1,,
6720117386,-32.8912038,151.7432112,forward,signal,-1,,
2669436112,-32.9087726,151.7597464,forward,signal,-1,,
8360190014,-32.8213084,151.7490072,forward,,-1,,
8360190015,-32.8212091,151.7495378,forward,,-1,,
8360190016,-32.8214958,151.7493136,forward,,-1,,
848342812,-32.7949363,151.6353093,forward,,-1,,
848342851,-32.7945073,151.6356473,forward,,-1,,
8549563448,-32.7946189,151.6361186,forward,signal,-1,,
12455832479,-32.7949437,151.6354826,forward,signal,-1,,
12455832484,-32.7949378,151.6358485,forward,signal,-1,,
12455832486,-32.7946093,151.6359474,forward,signal,-1,,
344889119,-32.7832973,151.6414514,,signal,-1,,
9269886503,-32.7831483,151.6418001,,signal,-1,,
9269886523,-32.7833182,151.6417477,,signal,-1,,
9269886524,-32.7830906,151.6414823,,signal,-1,,
8920042318,-32.7916019,151.669742,forward,signal,-1,,
8920042319,-32.7916375,151.669553,backward,signal,-1,,
13173161956,-32.7649016,151.6358271,forward,signal,-1,,
13173161957,-32.7647931,151.6362153,forward,signal,-1,,
13173161958,-32.764683,151.6359443,forward,signal,-1,,
344891169,-32.7634034,151.6505174,,signal,-1,,
13395141780,-32.8014894,151.715016,backward,,-1,,
13395141781,-32.8011613,151.7151047,forward,,-1,,
13395141782,-32.8013103,151.7147055,forward,,-1,,
17087662,-32.7953637,151.7215155,,signal,-1,,5196
17376062,-32.7954463,151.7216372,,signal,-1,,
8984432654,-32.7914526,151.72487,forward,,1,,
11980509888,-32.7913001,151.7248402,forward,,-1,,
11980509889,-32.7914482,151.7245744,forward,,-1,,
12054709075,-32.7679774,151.7413815,backward,signal,-1,,
12054709076,-32.7681499,151.7414131,forward,signal,-1,,
8591654311,-32.7649444,151.7429171,backward,signal,-1,,
8591654312,-32.7651002,151.7428744,forward,signal,-1,,
8591654313,-32.7651739,151.7431323,backward,signal,-1,,
8591654314,-32.7650015,151.7432359,forward,signal,-1,,
8591654315,-32.7637667,151.744767,forward,signal,-1,,
8591654316,-32.7636384,151.7451106,forward,signal,-1,,
8591675217,-32.7635859,151.7448256,forward,signal,-1,,
8591675218,-32.7638156,151.7450505,backward,signal,-1,,
653304279,-32.7596977,151.7507824,forward,signal,-1,,
8591675223,-32.7595937,151.7505286,backward,signal,-1,,
8591675224,-32.7597319,151.7504662,forward,signal,-1,,
11980464659,-32.755557,151.7566168,forward,,-1,,
11980464660,-32.7557063,151.7565301,forward,,-1,,
11980464661,-32.7555522,151.7567067,backward,,-1,,
12627041734,-32.5684926,151.1641323,backward,signal,-1,,
12627041735,-32.5687416,151.1640031,forward,signal,-1,,
12627041736,-32.5686352,151.164212,backward,signal,-1,,
12627041737,-32.568602,151.163926,forward,signal,-1,,
1145786074,-32.5684455,151.1796894,forward,,1,,
2648989711,-32.5682206,151.1796655,backward,,1,,
5402604010,-32.5691115,151.1799176,forward,,-1,,
8221792637,-32.568121,151.179464,backward,,1,no,
8221792638,-32.5683062,151.1794543,forward,,1,,
11971581620,-32.5688927,151.179978,backward,,-1,,
11971581622,-32.5691649,151.1801506,forward,,-1,,
11971581623,-32.568994,151.1801967,backward,,-1,,
5402603995,-32.5631646,151.1690549,backward,,-1,,
11971581624,-32.5633333,151.1690684,forward,,-1,,
11971581625,-32.5631067,151.1692913,backward,,-1,,
11971581626,-32.5632463,151.1693302,forward,,-1,,
12161102917,-32.5632783,151.1760937,backward,signal,-1,,
12161102918,-32.5634338,151.1762021,forward,signal,-1,,
11971574951,-32.5565521,151.1674137,backward,,-1,,
11971574952,-32.5567618,151.1675955,forward,,-1,,
11971574953,-32.5566345,151.1677859,forward,,-1,,
12593877650,-32.556466,151.1676894,forward,signal,-1,,
13103502497,-32.6743635,151.3511801,forward,signal,-1,,
13103502498,-32.6741346,151.3511114,forward,,-1,,
13103502499,-32.674137,151.3507496,forward,,-1,,
13103502500,-32.6744576,151.3508374,forward,,-1,,
13321416487,-32.6741052,151.3512295,forward,signal,-1,,
11971605292,-32.6702341,151.3516062,forward,,-1,,
11971605293,-32.6704566,151.3517869,forward,,-1,,
11971605294,-32.6700951,151.3519456,forward,,-1,,
11971605284,-32.6559502,151.3512826,backward,,-1,,
11971605285,-32.6558232,151.3514019,backward,,-1,,
11971605286,-32.6559546,151.3515173,forward,,-1,,
11971605287,-32.6561136,151.3513983,backward,,-1,,
11971605288,-32.657329,151.3612993,forward,,-1,,
11971605289,-32.657023,151.3613645,backward,,-1,,
11971605290,-32.6572515,151.3614564,forward,,-1,,
11971605291,-32.6570965,151.3611904,backward,,-1,,
6585453247,-32.6789017,151.390014,forward,signal,-1,,
6585453248,-32.6787645,151.3898988,backward,signal,-1,,
13040788923,-32.8114229,151.8441909,forward,signal,-1,,
13040788924,-32.8116189,151.8442211,forward,signal,-1,,
13040788925,-32.8114193,151.8444669,forward,signal,-1,,
7742396985,-32.7931357,151.8532656,forward,,-1,,
8841763304,-32.7932451,151.8530971,forward,signal,-1,,
8954167576,-32.7928912,151.8532086,forward,,1,,
13247673014,-32.7928073,151.8534357,forward,,1,,
13318742721,-32.7637823,151.8649607,forward,signal,-1,,
13318742723,-32.7640203,151.8650797,forward,signal,-1,,
13318742725,-32.7638673,151.8646716,forward,signal,-1,,
13318742742,-32.7640893,151.8647446,forward,signal,-1,,
