SA1_CODE21,CHG_FLAG21,CHG_LBL21,SA2_CODE21,SA2_NAME21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_CODE21,GCC_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,area_km2,x_mga56,y_mga56,lon,lat,zone_tier,zone_id
10601110903,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3615,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110903,0.3614,347344.0,6361186.5,151.3681992,-32.8768378,core,10601110903
10601110904,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2698,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110904,0.2697,349964.4,6360833.5,151.396143,-32.8803823,core,10601110904
10601110905,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.8966,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110905,0.8964,357910.9,6358391.2,151.4806878,-32.9034658,core,10601110905
10601110906,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,68.2367,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110906,68.2142,362748.3,6362655.0,151.5330309,-32.8656351,core,10601110906
10601110907,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2698,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110907,0.2698,336860.5,6359658.2,151.2559102,-32.8891051,core,10601110907
10601110908,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.7062,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110908,0.706,337604.7,6359382.1,151.2638152,-32.8917055,core,10601110908
10601110909,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3247,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110909,0.3246,339693.0,6358030.9,151.2858977,-32.9041959,core,10601110909
10601110911,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.849,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110911,0.8489,342088.5,6356246.9,151.3111971,-32.9206301,core,10601110911
10601110912,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,55.6636,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110912,55.6436,366064.4,6367971.3,151.5692339,-32.8181044,core,10601110912
10601110913,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,39.522,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110913,39.5108,353974.8,6361334.9,151.4390792,-32.8764042,core,10601110913
10601110914,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,41.8712,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110914,41.8583,357279.1,6355650.4,151.4735093,-32.9280989,core,10601110914
10601110915,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,32.9989,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110915,32.9901,352981.6,6354914.8,151.4274424,-32.934162,core,10601110915
10601110916,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,154.8284,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110916,154.7947,350725.4,6349903.8,151.4025039,-32.9790393,core,10601110916
10601110917,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,40.2938,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110917,40.2865,341838.8,6361507.8,151.3094293,-32.8731591,core,10601110917
10601110918,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,149.0942,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110918,149.0806,329672.8,6364672.2,151.1800247,-32.8428039,core,10601110918
10601110920,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,165.7305,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110920,165.7261,322240.3,6354445.0,151.0986756,-32.9338277,core,10601110920
10601110921,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,483.2363,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110921,483.2796,310916.6,6344057.3,150.9754833,-33.0255694,core,10601110921
10601110922,0,No change,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,157.6503,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110922,157.6349,330106.5,6339515.9,151.1800124,-33.0696774,core,10601110922
10601110924,1,New,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.8445,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110924,0.8443,340389.3,6357751.6,151.2932923,-32.9068165,core,10601110924
10601110925,1,New,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.5579,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110925,0.5578,338028.6,6358955.4,151.2682706,-32.8956151,core,10601110925
10601110926,1,New,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2495,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110926,0.2494,347776.1,6361520.2,151.372872,-32.8738886,core,10601110926
10601110927,1,New,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,24.9373,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110927,24.9315,347240.9,6360605.7,151.3670011,-32.8820603,core,10601110927
10601110928,1,New,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.6831,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110928,0.6829,340518.0,6358448.3,151.294788,-32.9005534,core,10601110928
10601110929,1,New,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.5033,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110929,0.5032,339427.5,6358519.1,151.2831445,-32.8997554,core,10601110929
10601110930,1,New,106011109,Cessnock Surrounds,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,148.7143,http://linked.data.gov.au/dataset/asgsed3/SA1/10601110930,148.6936,335184.1,6353009.8,151.2368075,-32.9487976,core,10601110930
10601111001,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.2848,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111001,1.2843,384480.5,6395628.7,151.7693491,-32.5707629,external,10601111001
10601111002,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.0335,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111002,1.033,385181.5,6393673.3,151.7765753,-32.588472,external,10601111002
10601111003,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.4557,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111003,1.4551,386296.5,6393860.0,151.788477,-32.5869032,external,10601111003
10601111004,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.8019,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111004,0.8015,381692.0,6414590.6,151.7420308,-32.3994528,external,10601111004
10601111006,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.908,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111006,0.9075,383066.4,6413016.7,151.7564467,-32.4137929,external,10601111006
10601111007,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.9856,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111007,0.9851,383062.5,6413751.9,151.756496,-32.4071618,external,10601111007
10601111008,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.1401,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111008,1.1396,383396.7,6414905.2,151.7601915,-32.3967949,external,10601111008
10601111009,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2643,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111009,0.2641,382390.4,6414226.4,151.7494099,-32.4028114,external,10601111009
10601111010,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3106,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111010,0.3105,382502.9,6414746.7,151.7506704,-32.3981308,external,10601111010
10601111011,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,91.9918,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111011,91.9598,365672.8,6393296.5,151.5687033,-32.5896738,external,10601111011
10601111012,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,33.7408,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111012,33.7273,372751.9,6396728.0,151.6445801,-32.559564,external,10601111012
10601111013,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,87.7361,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111013,87.7073,361662.6,6403331.9,151.5274633,-32.4986806,external,10601111013
10601111014,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,113.3533,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111014,113.3152,361201.7,6412674.4,151.5239328,-32.4143708,external,10601111014
10601111015,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,123.9005,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111015,123.841,385376.0,6423520.9,151.7822746,-32.3192933,external,10601111015
10601111016,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,600.477,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111016,600.3148,352867.7,6433994.7,151.4386347,-32.2210358,external,10601111016
10601111017,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,466.5508,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111017,466.3743,369340.9,6435791.1,151.6136477,-32.2068723,external,10601111017
10601111018,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,171.0023,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111018,170.9316,374454.3,6417851.7,151.6655215,-32.3692501,external,10601111018
10601111019,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,176.1998,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111019,176.1123,391689.3,6407569.4,151.8475071,-32.4637955,external,10601111019
10601111020,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,115.1894,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111020,115.1414,375524.6,6404435.8,151.6751274,-32.490365,external,10601111020
10601111021,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,72.1493,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111021,72.1129,390755.4,6393416.8,151.8359269,-32.5913494,external,10601111021
10601111022,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.0257,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111022,1.0254,363005.0,6411100.1,151.5428769,-32.4287913,external,10601111022
10601111023,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.2791,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111023,1.2787,369897.9,6391940.9,151.6135224,-32.6024044,external,10601111023
10601111024,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,31.9522,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111024,31.9378,380589.7,6393749.6,151.7276692,-32.5872982,external,10601111024
10601111025,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,31.6053,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111025,31.59,387683.8,6401437.2,151.8041621,-32.5187056,external,10601111025
10601111026,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,62.1318,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111026,62.1032,383211.6,6400549.4,151.7564461,-32.5262509,external,10601111026
10601111027,0,No change,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,59.4557,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111027,59.4346,366064.8,6399602.8,151.5737785,-32.5328502,external,10601111027
10601111028,1,New,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2602,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111028,0.2601,382568.5,6413622.3,151.7512284,-32.4082791,external,10601111028
10601111029,1,New,106011110,Dungog,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.8127,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111029,1.8119,381504.1,6413302.6,151.7398719,-32.4110498,external,10601111029
10601111101,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.4231,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111101,0.423,353923.2,6368753.8,151.4396986,-32.8094988,core,10601111101
10601111102,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1463,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111102,0.1463,355958.3,6369136.1,151.461489,-32.8063209,core,10601111102
10601111103,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1065,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111103,0.1065,355156.0,6369036.6,151.4529065,-32.8071118,core,10601111103
10601111104,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.2546,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111104,1.2543,357150.4,6368802.6,151.4741658,-32.8094835,core,10601111104
10601111105,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2671,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111105,0.267,356865.8,6368039.8,151.4710094,-32.8163249,core,10601111105
10601111106,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3738,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111106,0.3737,356857.9,6367488.9,151.4708399,-32.8212915,core,10601111106
10601111107,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2114,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111107,0.2112,357770.0,6367863.1,151.4806387,-32.8180359,core,10601111107
10601111108,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2594,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111108,0.2591,357344.5,6367680.9,151.4760664,-32.8196242,core,10601111108
10601111109,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.17,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111109,0.17,357514.9,6367286.7,151.4778255,-32.8232009,core,10601111109
10601111110,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2849,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111110,0.2848,357965.2,6367411.2,151.4826541,-32.8221363,core,10601111110
10601111111,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.4658,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111111,0.4657,355418.4,6368747.7,151.4556638,-32.8097518,core,10601111111
10601111112,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.5956,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111112,1.5952,354924.2,6369264.0,151.4504672,-32.8050307,core,10601111112
10601111113,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.7357,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111113,0.7354,358903.9,6367179.8,151.4926439,-32.8243441,core,10601111113
10601111114,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3696,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111114,0.3694,358028.2,6366861.1,151.4832424,-32.8271047,core,10601111114
10601111115,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.9058,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111115,0.9055,357473.6,6366596.6,151.477278,-32.8294182,core,10601111115
10601111116,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.7057,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111116,0.7055,356183.3,6367536.7,151.4636431,-32.8207721,core,10601111116
10601111117,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1561,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111117,0.1561,360417.1,6369262.8,151.5091186,-32.805754,core,10601111117
10601111118,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1102,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111118,0.1102,360314.4,6369428.3,151.5080462,-32.8042481,core,10601111118
10601111121,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3843,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111121,0.384,356299.1,6368721.1,151.4650634,-32.8101077,core,10601111121
10601111122,0,No change,106011111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.7434,http://linked.data.gov.au/dataset/asgsed3/SA1/10601111122,0.7432,352688.0,6368241.5,151.4264282,-32.8139531,core,10601111122
