building_id,lat,lon,footprint_m2,levels,levels_source,gross_floor_area_m2,building_type,shop,amenity,name,year
b1298882916,-32.9122974,151.7858843,19.7,2,assumed,39.5,roof,,,,2026
b1298882917,-32.9122154,151.7859954,112.9,1,assumed,112.9,house,,,,2026
b1298882918,-32.9121838,151.7859423,27.7,2,assumed,55.5,roof,,,,2026
b1298882919,-32.9122004,151.7860672,7.4,2,assumed,14.8,roof,,,,2026
b1298882920,-32.9120647,151.7859521,305.0,1,assumed,305.0,house,,,,2026
b1298882921,-32.9118947,151.785962,134.2,1,assumed,134.2,house,,,,2026
b1298882922,-32.9118656,151.7858846,64.5,2,assumed,129.0,roof,,,,2026
b1298882923,-32.9117978,151.7857554,82.2,2,assumed,164.3,yes,,,,2026
b1298882924,-32.9118787,151.7856983,63.2,2,assumed,126.4,yes,,,,2026
b1298882925,-32.9119676,151.7856953,64.2,2,assumed,128.4,garage,,,,2026
b1298882926,-32.912073,151.7856712,84.9,2,assumed,169.8,garage,,,,2026
b1298882927,-32.9121603,151.7856591,109.7,1,assumed,109.7,house,,,,2026
b1298882928,-32.9121795,151.7857321,21.7,2,assumed,43.5,roof,,,,2026
b1298882929,-32.9122658,151.7855962,18.5,2,assumed,37.1,yes,,,,2026
b1298882930,-32.9117395,151.7860314,202.3,1,assumed,202.3,house,,,,2026
b1298882931,-32.9117191,151.7858989,75.7,2,assumed,151.4,roof,,,,2026
b1298882932,-32.9116187,151.7860874,191.3,1,assumed,191.3,house,,,,2026
b1298882933,-32.9115918,151.7859822,42.9,2,assumed,85.8,roof,,,,2026
b1298882934,-32.91157,151.7858092,218.8,2,assumed,437.6,yes,,,,2026
b1298882937,-32.9117268,151.7857361,38.6,2,assumed,77.2,yes,,,,2026
b1298882938,-32.9116731,151.7857554,58.8,2,assumed,117.7,yes,,,,2026
b1298882939,-32.9115009,151.7861156,167.4,1,assumed,167.4,house,,,,2026
b1298882940,-32.9114846,151.7862049,15.4,2,assumed,30.8,roof,,,,2026
b1298882941,-32.911389,151.7861294,206.9,1,assumed,206.9,house,,,,2026
b1298882942,-32.9113956,151.7859674,30.9,2,assumed,61.8,yes,,,,2026
b1298882943,-32.9114955,151.7858936,20.8,2,assumed,41.6,yes,,,,2026
b1298882944,-32.9114227,151.7857995,39.4,2,assumed,78.8,garage,,,,2026
b1298882945,-32.9113274,151.7858273,64.8,2,assumed,129.6,garage,,,,2026
b1298882946,-32.9112329,151.7858547,99.1,2,assumed,198.2,garage,,,,2026
b1298882947,-32.9112894,151.7861733,115.4,1,assumed,115.4,house,,,,2026
b1298882948,-32.9112583,151.7860925,65.8,2,assumed,131.7,roof,,,,2026
b1298882949,-32.9112725,151.7862451,7.5,2,assumed,14.9,roof,,,,2026
b1301171204,-32.9089744,151.7851131,61.4,2,assumed,122.8,garage,,,,2026
b1301171205,-32.9090019,151.7852733,148.8,1,assumed,148.8,house,,,,2026
b1301171224,-32.9090061,151.78578,165.2,1,assumed,165.2,house,,,,2026
b1301171228,-32.9091097,151.7858344,36.4,2,assumed,72.8,shed,,,,2026
b1301171229,-32.9090983,151.785997,27.9,2,assumed,55.8,garage,,,,2026
b1301171230,-32.909137,151.7865197,406.7,1,assumed,406.7,house,,,,2026
b1301171231,-32.9091476,151.7862312,97.0,2,assumed,194.0,garage,,,,2026
b1301171234,-32.9089364,151.786611,19.6,2,assumed,39.1,roof,,,,2026
b1301171235,-32.9090156,151.786589,32.6,2,assumed,65.1,garage,,,,2026
b1301171236,-32.9090363,151.7866539,18.1,2,assumed,36.2,roof,,,,2026
b1301171240,-32.9089899,151.7863142,32.4,2,assumed,64.8,shed,,,,2026
b1301171241,-32.9089683,151.7863885,54.4,2,assumed,108.8,yes,,,,2026
b1301262715,-32.9104609,151.7862364,212.4,1,assumed,212.4,house,,,,2026
b1301262716,-32.9103609,151.7860616,82.1,2,assumed,164.2,yes,,,,2026
b1301262717,-32.9104774,151.7859965,54.1,2,assumed,108.3,yes,,,,2026
b1301262718,-32.9104567,151.7860259,11.6,2,assumed,23.1,roof,,,,2026
b1301262719,-32.9102848,151.7863511,166.8,1,assumed,166.8,house,,,,2026
b1301262720,-32.9102115,151.7862311,18.6,2,assumed,37.1,yes,,,,2026
b1301262721,-32.9102623,151.7862615,31.6,2,assumed,63.2,roof,,,,2026
b1301262722,-32.9103042,151.7860547,40.4,2,assumed,80.9,garage,,,,2026
b1301262723,-32.9103254,151.7861533,12.3,2,assumed,24.6,yes,,,,2026
b1301262724,-32.9101334,151.7863617,168.6,1,assumed,168.6,house,,,,2026
b1301262725,-32.9100991,151.7864331,32.2,2,assumed,64.5,roof,,,,2026
b1301262726,-32.9100775,151.7862839,17.2,2,assumed,34.3,yes,,,,2026
b1301262727,-32.9101397,151.7861274,25.5,2,assumed,51.1,yes,,,,2026
b1301262728,-32.9100217,151.7862013,33.3,2,assumed,66.5,shed,,,,2026
b1301262729,-32.9099084,151.7861254,113.5,2,assumed,226.9,garage,,,,2026
b1301262730,-32.9098088,151.7861366,47.8,2,assumed,95.7,shed,,,,2026
b1301262731,-32.9099526,151.7864211,161.5,1,assumed,161.5,house,,,,2026
b1301262732,-32.9099315,151.786306,66.5,2,assumed,133.0,roof,,,,2026
b1301262733,-32.9099343,151.7865015,16.6,2,assumed,33.3,roof,,,,2026
b1301262734,-32.9098435,151.7864364,132.8,1,assumed,132.8,house,,,,2026
b1301262735,-32.9098279,151.7863376,28.3,2,assumed,56.6,roof,,,,2026
b1301262736,-32.9096717,151.7861763,103.8,2,assumed,207.7,garage,,,,2026
b1301262737,-32.9095566,151.7862035,112.7,2,assumed,225.3,garage,,,,2026
b1301262738,-32.9094498,151.7862248,90.5,2,assumed,181.0,garage,,,,2026
b1301262739,-32.9093111,151.7862548,90.4,2,assumed,180.9,garage,,,,2026
b1301262740,-32.909375,151.7864737,407.5,2,assumed,815.1,residential,,,,2026
b1301262741,-32.909408,151.7863651,41.6,2,assumed,83.2,roof,,,,2026
b1301262742,-32.9094855,151.7862946,5.4,2,assumed,10.8,shed,,,,2026
b1301262743,-32.9097182,151.786463,216.9,1,assumed,216.9,house,,,,2026
b1301262744,-32.9096828,151.786329,33.1,2,assumed,66.2,roof,,,,2026
b1301262745,-32.9095966,151.7865033,262.5,1,assumed,262.5,house,,,,2026
b1301262746,-32.9096194,151.7862871,2.6,2,assumed,5.2,shed,,,,2026
b1301262747,-32.9092745,151.7860803,63.9,2,assumed,127.9,shed,,,,2026
b1301262748,-32.9093658,151.7860464,74.0,2,assumed,148.0,garage,,,,2026
b1301262749,-32.9094282,151.786056,31.4,2,assumed,62.9,garage,,,,2026
b1301262750,-32.909413,151.7859971,9.8,2,assumed,19.6,yes,,,,2026
b1301262751,-32.9094916,151.7860743,3.5,2,assumed,7.0,yes,,,,2026
b1301262752,-32.9095391,151.7860222,68.5,2,assumed,136.9,garage,,,,2026
b1301262753,-32.9096255,151.7859818,131.9,2,assumed,263.9,garage,,,,2026
b1301262754,-32.9097154,151.7859566,113.9,2,assumed,227.7,garage,,,,2026
b1301262755,-32.9097984,151.7859762,25.2,2,assumed,50.4,garage,,,,2026
b1301262756,-32.9099134,151.7859576,32.6,2,assumed,65.2,shed,,,,2026
b1301262757,-32.9102502,151.7858536,78.8,2,assumed,157.5,garage,,,,2026
b1301262758,-32.9103439,151.7858559,74.3,2,assumed,148.7,garage,,,,2026
b1301262759,-32.9104078,151.7857959,41.9,2,assumed,83.7,garage,,,,2026
b1301262760,-32.9103661,151.7857906,10.6,2,assumed,21.3,yes,,,,2026
b1331976576,-32.9110722,151.7853605,251.6,1,assumed,251.6,house,,,,2026
b1331976580,-32.9109554,151.7855027,36.4,2,assumed,72.8,garage,,,,2026
b1331976581,-32.9109968,151.7855121,23.4,2,assumed,46.8,shed,,,,2026
b1331976582,-32.9111647,151.785665,111.1,1,assumed,111.1,house,,,,2026
b1331976583,-32.9112493,151.7855969,121.1,1,assumed,121.1,house,,,,2026
b1331976584,-32.9113214,151.7855764,122.4,1,assumed,122.4,house,,,,2026
b1331976585,-32.9114534,151.7855812,205.6,1,assumed,205.6,house,,,,2026
b1331976586,-32.9115929,151.7855754,86.4,2,assumed,172.8,shed,,,,2026
b1331976587,-32.9116847,151.7855596,75.9,2,assumed,151.9,shed,,,,2026
b1331976590,-32.9112849,151.7853221,150.0,1,assumed,150.0,house,,,,2026
b1331976591,-32.9112367,151.7852663,25.8,2,assumed,51.6,roof,,,,2026
b1331976592,-32.9112698,151.7854045,29.0,2,assumed,58.1,roof,,,,2026
b1331976593,-32.9111973,151.7852874,24.7,2,assumed,49.4,garage,,,,2026
b1331976594,-32.911392,151.7853009,249.2,1,assumed,249.2,house,,,,2026
b1331976595,-32.9116002,151.7853161,318.0,1,assumed,318.0,house,,,,2026
b1331976596,-32.9116261,151.7851922,34.1,2,assumed,68.2,roof,,,,2026
b1331976597,-32.911663,151.7853757,10.0,2,assumed,19.9,roof,,,,2026
b1331976598,-32.9115421,151.7852886,10.5,2,assumed,20.9,roof,,,,2026
b1331976599,-32.9115662,151.7854261,13.9,2,assumed,27.8,roof,,,,2026
b1331976600,-32.9117262,151.7852347,158.4,1,assumed,158.4,house,,,,2026
b1331976601,-32.9117761,151.785496,123.9,1,assumed,123.9,house,,,,2026
b1331976602,-32.9117986,151.7851466,70.6,1,assumed,70.6,house,,,,2026
b1331976603,-32.9117909,151.7850978,9.3,2,assumed,18.6,roof,,,,2026
b1331976604,-32.9118089,151.7852315,62.1,2,assumed,124.2,roof,,,,2026
b1331976605,-32.911902,151.7851967,165.1,1,assumed,165.1,house,,,,2026
b1331976606,-32.9119143,151.7853166,15.4,2,assumed,30.8,roof,,,,2026
b1331976607,-32.911994,151.7851527,98.8,1,assumed,98.8,house,,,,2026
b1331976608,-32.9119777,151.7852097,18.4,2,assumed,36.9,roof,,,,2026
b1331976609,-32.9119887,151.7853032,13.4,2,assumed,26.8,shed,,,,2026
b1331976610,-32.9121028,151.7851288,95.2,1,assumed,95.2,house,,,,2026
b1331976611,-32.9121491,151.7851193,96.9,1,assumed,96.9,house,,,,2026
b1331976612,-32.9121086,151.7850233,20.1,2,assumed,40.1,roof,,,,2026
b1331976613,-32.9121016,151.7852287,38.0,2,assumed,76.0,roof,,,,2026
b1331976614,-32.9121759,151.7852164,25.0,2,assumed,50.1,roof,,,,2026
b1331976615,-32.9121767,151.7852808,22.9,2,assumed,45.8,shed,,,,2026
b1331976616,-32.9121902,151.78541,27.5,2,assumed,54.9,shed,,,,2026
b1331976617,-32.9121384,151.7854608,61.5,1,assumed,61.5,house,,,,2026
b1331976618,-32.9120408,151.7854821,92.5,1,assumed,92.5,house,,,,2026
b1331976619,-32.9119502,151.7855004,92.9,1,assumed,92.9,house,,,,2026
b1331976620,-32.9120312,151.7854205,15.3,2,assumed,30.7,roof,,,,2026
b1331976621,-32.9118042,151.785318,9.4,2,assumed,18.8,shed,,,,2026
b1331976622,-32.9109803,151.7848039,251.9,1,assumed,251.9,house,,,,2026
b1331976623,-32.9109524,151.7847112,64.3,2,assumed,128.6,roof,,,,2026
b1331976625,-32.911177,151.7847879,144.1,1,assumed,144.1,house,,,,2026
b1331976626,-32.9111606,151.7847117,40.8,2,assumed,81.5,roof,,,,2026
b242309237,-32.9116043,151.788083,259.8,2,assumed,519.5,yes,,cafe,Lexie's on the beach,2026
b242309251,-32.9111647,151.7880839,303.7,2,assumed,607.5,yes,,toilets,,2026
b506548347,-32.9132216,151.7888153,482.7,2,assumed,965.5,yes,,,,2026
b506548348,-32.9141643,151.7883765,44.7,2,assumed,89.4,yes,,,,2026
b506548353,-32.914226,151.7890031,293.0,2,assumed,585.9,yes,,,,2026
b506548354,-32.9142286,151.7892613,373.8,2,assumed,747.7,yes,,,,2026
b506548358,-32.9144107,151.7885594,44.9,2,assumed,89.8,static_caravan,,,,2026
b506548359,-32.9144106,151.7886606,61.8,2,assumed,123.7,static_caravan,,,,2026
b506548360,-32.9144138,151.7887669,46.6,2,assumed,93.3,yes,,,,2026
b506548372,-32.9145111,151.7887452,53.0,2,assumed,106.1,static_caravan,,,,2026
b506548373,-32.9145176,151.7886194,40.5,2,assumed,81.0,static_caravan,,,,2026
b506548374,-32.9145133,151.7885194,55.6,2,assumed,111.1,static_caravan,,,,2026
b506548376,-32.9145057,151.7883022,55.6,2,assumed,111.3,static_caravan,,,,2026
b506548377,-32.9146385,151.7883205,69.5,2,assumed,139.0,static_caravan,,,,2026
b506548378,-32.9146413,151.7884491,49.4,2,assumed,98.9,static_caravan,,,,2026
b506548380,-32.9146443,151.7886796,51.6,2,assumed,103.2,static_caravan,,,,2026
b506548382,-32.914641,151.7888991,47.7,2,assumed,95.5,static_caravan,,,,2026
b506548397,-32.9147549,151.7887415,57.6,2,assumed,115.2,yes,,,,2026
b506548399,-32.9147453,151.7885128,58.8,2,assumed,117.5,static_caravan,,,,2026
b506548400,-32.914733,151.7883912,51.2,2,assumed,102.5,static_caravan,,,,2026
b506548401,-32.9147381,151.7882864,50.2,2,assumed,100.4,static_caravan,,,,2026
b506548405,-32.9137023,151.788115,57.2,2,assumed,114.4,static_caravan,,,,2026
b506548406,-32.9137945,151.7881163,51.4,2,assumed,102.8,static_caravan,,,,2026
b506548407,-32.9138941,151.7881087,59.5,2,assumed,119.1,static_caravan,,,,2026
b506548408,-32.9139902,151.7881106,89.7,2,assumed,179.4,static_caravan,,,,2026
b506548409,-32.9141209,151.7881149,60.0,2,assumed,119.9,static_caravan,,,,2026
b506548410,-32.9142137,151.7881152,64.8,2,assumed,129.5,static_caravan,,,,2026
b506548411,-32.9143004,151.7881028,51.4,2,assumed,102.8,static_caravan,,,,2026
b506548412,-32.9143857,151.7881008,71.0,2,assumed,141.9,static_caravan,,,,2026
b506548413,-32.9145775,151.7881098,66.0,2,assumed,132.0,static_caravan,,,,2026
b506548414,-32.9146606,151.7881224,49.8,2,assumed,99.6,static_caravan,,,,2026
b506548416,-32.9148448,151.7881135,68.3,2,assumed,136.6,static_caravan,,,,2026
b506548417,-32.9149259,151.7881212,51.6,2,assumed,103.3,static_caravan,,,,2026
b506548418,-32.9150098,151.7881025,44.9,2,assumed,89.8,static_caravan,,,,2026
b506548419,-32.9150999,151.7881066,70.9,2,assumed,141.7,static_caravan,,,,2026
b506548433,-32.9148789,151.7888847,53.9,2,assumed,107.8,static_caravan,,,,2026
b506548437,-32.9148746,151.7887727,42.4,2,assumed,84.8,static_caravan,,,,2026
b506548438,-32.9149779,151.788739,56.2,2,assumed,112.3,static_caravan,,,,2026
b506548439,-32.9149842,151.788613,49.9,2,assumed,99.8,static_caravan,,,,2026
b506548441,-32.914983,151.7883957,69.4,2,assumed,138.8,static_caravan,,,,2026
b506548442,-32.9148719,151.7886611,42.8,2,assumed,85.7,static_caravan,,,,2026
b506548443,-32.9148711,151.7885515,46.2,2,assumed,92.5,static_caravan,,,,2026
b506548445,-32.9148747,151.7883292,63.2,2,assumed,126.3,static_caravan,,,,2026
b506548446,-32.9149818,151.7882861,49.6,2,assumed,99.1,static_caravan,,,,2026
b1288114957,-32.913897,151.7892216,116.5,2,assumed,233.0,yes,,,,2026
b1288114958,-32.9139827,151.7892282,87.5,2,assumed,175.0,yes,,,,2026
b1288114959,-32.9128202,151.7884139,243.1,2,assumed,486.1,yes,,,,2026
b1288114960,-32.9128169,151.7881672,156.9,2,assumed,313.8,yes,,,,2026
b1288114961,-32.9128844,151.7886549,26.4,2,assumed,52.8,yes,,,,2026
b1288114962,-32.912553,151.7881232,64.8,2,assumed,129.6,yes,,,,2026
b1288114963,-32.9125686,151.7882138,64.9,2,assumed,129.8,yes,,,,2026
b1288114964,-32.9125647,151.7883051,64.8,2,assumed,129.6,yes,,,,2026
b1288114965,-32.912416,151.7883322,64.9,2,assumed,129.8,yes,,,,2026
b1288114966,-32.9123498,151.7882995,64.7,2,assumed,129.5,yes,,,,2026
b1288114967,-32.9124356,151.7881553,84.8,2,assumed,169.6,yes,,,,2026
b1288114968,-32.9122858,151.7881514,80.1,2,assumed,160.1,yes,,,,2026
b1288114969,-32.9122608,151.7882623,65.0,2,assumed,129.9,yes,,,,2026
b1288114970,-32.9125508,151.7884182,42.2,2,assumed,84.5,yes,,,,2026
b1288114971,-32.9121037,151.7881581,67.7,2,assumed,135.5,yes,,,,2026
b1288114972,-32.9120266,151.7881615,63.8,2,assumed,127.5,yes,,,,2026
b1288114973,-32.9119336,151.788123,65.7,2,assumed,131.4,yes,,,,2026
b1288114974,-32.9118314,151.7879862,135.0,1,assumed,135.0,house,,,,2026
b103463234,-32.9187112,151.798363,133.9,1.0,osm,133.9,yes,,,,2026
b103463237,-32.9187415,151.7982775,32.2,2,assumed,64.5,yes,,,,2026
b103463241,-32.9188554,151.7982316,45.3,1.0,osm,45.3,yes,,,,2026
b103463246,-32.9185379,151.7981471,170.3,1.0,osm,170.3,yes,,,,2026
b103463251,-32.9186932,151.7982056,130.7,1.0,osm,130.7,yes,,,,2026
b1019601916,-32.9181685,151.7983168,104.6,2,assumed,209.2,ruins,,,Gun Emplacement,2026
b1475532018,-32.9184749,151.7983669,19.1,2,assumed,38.3,yes,,,,2026
b1475534220,-32.9185675,151.7984042,28.0,15.0,osm,420.0,yes,,,,2026
b1475534221,-32.9185742,151.7984768,64.2,2,assumed,128.4,yes,,,,2026
b370799076,-32.9032747,151.7220312,156.6,2,assumed,313.3,yes,,,Uniform Shop,2026
b445039750,-32.9051229,151.7222106,295.3,2,assumed,590.6,yes,,,,2026
b445039752,-32.9048931,151.7219779,571.8,2,assumed,1143.6,yes,,,,2026
b767998825,-32.906188,151.7214338,227.0,2,assumed,453.9,detached,,,,2026
b767998826,-32.9060918,151.7216026,279.3,2,assumed,558.5,detached,,,,2026
b1265277603,-32.9087969,151.7214463,86.1,1,assumed,86.1,house,,,,2026
b1265277604,-32.9087612,151.7215331,26.9,2,assumed,53.8,yes,,,,2026
b1266856702,-32.9066345,151.7214427,124.2,1,assumed,124.2,house,,,,2026
b1266856731,-32.9074192,151.7214133,133.3,1,assumed,133.3,house,,,,2026
b1266856736,-32.9075034,151.7214986,129.2,1,assumed,129.2,house,,,,2026
b1266856738,-32.9077139,151.7217583,108.0,1,assumed,108.0,house,,,,2026
b1266856739,-32.9076466,151.7215232,93.1,1,assumed,93.1,house,,,,2026
b1266856742,-32.90767,151.7216642,111.0,1,assumed,111.0,house,,,,2026
b1266856743,-32.9076113,151.7216876,6.6,2,assumed,13.1,roof,,,,2026
b1266856744,-32.9077386,151.7216044,52.1,2,assumed,104.1,roof,,,,2026
b1266856745,-32.9077679,151.7217005,34.9,2,assumed,69.8,roof,,,,2026
b1266856746,-32.9077609,151.7218513,46.1,2,assumed,92.2,yes,,,,2026
b1266856747,-32.9079275,151.7221188,178.4,1,assumed,178.4,house,,,,2026
b1266856748,-32.9078644,151.722032,48.3,2,assumed,96.7,yes,,,,2026
b1266856749,-32.9079624,151.7218047,51.3,2,assumed,102.7,garage,,,,2026
b1266856750,-32.9080311,151.7220343,194.1,1,assumed,194.1,house,,,,2026
b1266856751,-32.9079871,151.7219562,40.0,2,assumed,79.9,roof,,,,2026
b1266856753,-32.9081592,151.7219383,141.9,1,assumed,141.9,house,,,,2026
b1266856754,-32.9081253,151.7217403,28.6,2,assumed,57.1,garage,,,,2026
b1266856755,-32.9080956,151.7216748,5.4,2,assumed,10.8,shed,,,,2026
b1266856756,-32.9082924,151.7218454,130.0,1,assumed,130.0,house,,,,2026
b1266856757,-32.9082673,151.7217701,22.6,2,assumed,45.2,roof,,,,2026
b1266856758,-32.9084234,151.7217227,207.7,1,assumed,207.7,house,,,,2026
b1266856759,-32.9084369,151.7215644,33.2,2,assumed,66.3,garage,,,,2026
b1266856760,-32.908562,151.7216428,114.8,1,assumed,114.8,house,,,,2026
b1267155981,-32.9065927,151.7216249,151.7,1,assumed,151.7,house,,,,2026
b1267155982,-32.9065931,151.7217965,128.9,1,assumed,128.9,house,,,,2026
b1267155983,-32.9064507,151.721824,102.1,1,assumed,102.1,house,,,,2026
b1267155984,-32.9064936,151.7218869,24.0,2,assumed,48.0,roof,,,,2026
b1267155985,-32.9064143,151.7219387,85.3,1,assumed,85.3,house,,,,2026
b1267155986,-32.9063725,151.7219158,8.9,2,assumed,17.9,roof,,,,2026
b1267155987,-32.9064583,151.7220056,58.5,2,assumed,117.0,roof,,,,2026
b1267155988,-32.9067204,151.7222404,171.8,1,assumed,171.8,house,,,,2026
b1267155989,-32.9066495,151.7220899,21.5,2,assumed,43.0,shed,,,,2026
b1267155990,-32.906773,151.7223327,20.1,2,assumed,40.2,roof,,,,2026
b1267155994,-32.9063331,151.7220466,159.4,1,assumed,159.4,house,,,,2026
b1267155995,-32.9062353,151.7221761,216.1,1,assumed,216.1,house,,,,2026
b1267155997,-32.9063116,151.7222756,22.7,2,assumed,45.4,yes,,,,2026
b1271514794,-32.9085259,151.7222709,112.1,1,assumed,112.1,house,,,,2026
b1271514796,-32.9085719,151.7222262,16.9,2,assumed,33.9,roof,,,,2026
b1271514797,-32.908672,151.7222017,210.4,1,assumed,210.4,house,,,,2026
b1271514799,-32.9087729,151.722097,191.4,1,assumed,191.4,house,,,,2026
b1271514800,-32.9088459,151.7223004,47.6,2,assumed,95.1,garage,,,,2026
b1271893808,-32.9069652,151.7214627,113.8,1,assumed,113.8,house,,,,2026
b1271893809,-32.9069096,151.7215193,25.8,2,assumed,51.6,roof,,,,2026
b1271893811,-32.906906,151.7216217,56.6,2,assumed,113.1,garage,,,,2026
b1271893812,-32.9069118,151.7216945,37.0,2,assumed,74.0,garage,,,,2026
b1271893813,-32.907072,151.7215654,118.3,1,assumed,118.3,house,,,,2026
b1271893814,-32.9070246,151.7216107,23.8,2,assumed,47.5,roof,,,,2026
b1271893815,-32.9071165,151.7216713,196.3,1,assumed,196.3,house,,,,2026
b1271893816,-32.9070498,151.7217826,19.3,2,assumed,38.6,roof,,,,2026
b1271893817,-32.9070215,151.7218636,26.9,2,assumed,53.9,garage,,,,2026
b1271893818,-32.9072286,151.7217289,115.8,1,assumed,115.8,house,,,,2026
b1271893819,-32.9071695,151.7217977,42.7,2,assumed,85.5,roof,,,,2026
b1271893820,-32.9073448,151.7218464,108.5,1,assumed,108.5,house,,,,2026
b1271893821,-32.9073001,151.7217919,22.5,2,assumed,44.9,roof,,,,2026
b1271893822,-32.9072947,151.721908,45.2,2,assumed,90.3,roof,,,,2026
b1271893823,-32.9072222,151.722038,11.5,2,assumed,23.0,shed,,,,2026
b1271893824,-32.9073965,151.7219649,150.9,1,assumed,150.9,house,,,,2026
b1271893825,-32.9073068,151.7220506,62.2,2,assumed,124.3,roof,,,,2026
b1271893826,-32.9074264,151.7220273,62.2,2,assumed,124.3,garage,,,,2026
b1271893827,-32.9073482,151.7220979,21.0,2,assumed,42.1,yes,,,,2026
b1271893828,-32.9074988,151.7221043,189.3,1,assumed,189.3,house,,,,2026
b1271893829,-32.9074287,151.7221449,38.5,2,assumed,77.1,roof,,,,2026
b1271893830,-32.9074061,151.722328,10.2,2,assumed,20.5,shed,,,,2026
b1271893831,-32.9075989,151.7221948,36.6,2,assumed,73.1,garage,,,,2026
b1271893836,-32.9075725,151.7223446,30.2,2,assumed,60.5,roof,,,,2026
b1271893845,-32.9074992,151.7223254,23.3,2,assumed,46.7,garage,,,,2026
b195910731,-32.9074351,151.7255797,14107.9,1,assumed,14107.9,retail,,,,2026
b195910732,-32.9067008,151.7262752,344.1,2,assumed,688.3,yes,car_repair,,mycar,2026
b195910733,-32.906855,151.7270896,285.8,2,assumed,571.6,yes,,fast_food,Red Rooster,2026
b291091512,-32.9059679,151.7241856,1362.6,2,assumed,2725.3,yes,,police,Waratah Police Station,2026
b291163203,-32.9026125,151.7264063,624.7,2,assumed,1249.5,yes,,pub,Royal Inn Hotel,2026
b291163205,-32.902775,151.7285149,382.9,2,assumed,765.8,yes,,pub,Town Hall Hotel,2026
b330624772,-32.9030676,151.7259804,345.0,3,assumed,1035.1,commercial,,,Newcastle Hire Car,2026
b330624774,-32.9030095,151.7270198,316.9,3,assumed,950.7,commercial,,doctors,Waratah General Practice,2026
b330624812,-32.9026829,151.7267575,243.5,3,assumed,730.5,commercial,fabric,,Onpoint,2026
b330624868,-32.9030524,151.7262171,335.3,2,assumed,670.6,yes,,,,2026
b330625402,-32.9026699,151.7269074,175.9,3,assumed,527.8,commercial,seafood,,Waratah Fish Shop,2026
b330625698,-32.9044647,151.7256637,200.6,2,assumed,401.3,yes,,,Waratah Lodge,2026
b368753554,-32.9035628,151.7282758,227.8,2,assumed,455.6,residential,,,Kent Court,2026
b368753556,-32.9052656,151.7277454,370.8,2,assumed,741.6,yes,,,,2026
b370716045,-32.9026179,151.7253677,269.2,2,assumed,538.4,yes,,,Beyond Podiatry,2026
b370716046,-32.9030727,151.7267826,117.9,2,assumed,235.9,yes,,,Harper’s Legal,2026
