SA1_CODE21,SA2_CODE21,SA2_NAME21,zone_tier,area_km2,x_mga56,y_mga56,lon,lat,population,dwellings_total,office,retail,food,civic,health,leisure,tourism,amenity,landuse,job_index,jobs_sa2,jobs,jobs_source,attr_HW,attr_HE,attr_HS,attr_HO,attr_WB,attr_NHB
10602161443,106021614,East Maitland - Metford,core,0.2115,369181.1,6373076.7,151.603239,-32.7724401,265,119,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,21.0,7769,98.9,modelled_from_WPP_SA2,98.9,35.3,0.0,18.0,5.0,3.0
10602161444,106021614,East Maitland - Metford,core,0.1025,366207.1,6373904.2,151.5716136,-32.7646193,278,92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2,7769,10.4,modelled_from_WPP_SA2,10.4,5.5600000000000005,0.0,5.0,0.0,0.0
10602161445,106021614,East Maitland - Metford,core,0.2504,369383.1,6373501.6,151.6054549,-32.7686317,409,159,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,12.2,7769,57.4,modelled_from_WPP_SA2,57.4,10.18,2.0,24.0,4.0,4.0
10602161446,106021614,East Maitland - Metford,core,0.143,368840.6,6372891.4,151.5995784,-32.7740704,371,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769,0.0,modelled_from_WPP_SA2,0.0,7.42,0.0,0.0,0.0,0.0
10602161447,106021614,East Maitland - Metford,core,0.1252,368135.5,6373284.7,151.5921081,-32.7704395,288,100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7769,9.4,modelled_from_WPP_SA2,9.4,5.76,0.0,5.0,0.0,0.0
10602161448,106021614,East Maitland - Metford,core,0.3278,367247.9,6373234.2,151.582626,-32.7707875,433,151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2,7769,10.4,modelled_from_WPP_SA2,10.4,8.66,0.0,5.0,0.0,0.0
10602161449,106021614,East Maitland - Metford,core,0.3008,370082.3,6373950.2,151.612981,-32.7646696,556,223,0.0,0.0,0.0,2.0,0.0,17.0,0.0,11.0,1.0,75.2,7769,354.0,modelled_from_WPP_SA2,354.0,76.62,5.5,102.0,21.0,17.0
10602161501,106021615,Rutherford (North) - Aberglasslyn,core,0.146,363572.8,6381639.1,151.5446308,-32.6945434,560,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048,0.0,modelled_from_WPP_SA2,0.0,11.200000000000001,0.0,0.0,0.0,0.0
10602161502,106021615,Rutherford (North) - Aberglasslyn,core,35.4908,361033.3,6386546.8,151.5182784,-32.6499693,192,65,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3048,10.3,modelled_from_WPP_SA2,10.3,3.84,0.0,15.0,0.0,0.0
10602161503,106021615,Rutherford (North) - Aberglasslyn,core,0.1912,363101.7,6381382.9,151.5395697,-32.6967953,437,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048,0.0,modelled_from_WPP_SA2,0.0,8.74,0.0,0.0,0.0,0.0
10602161504,106021615,Rutherford (North) - Aberglasslyn,core,0.3681,362357.2,6379747.6,151.5313878,-32.7114499,438,175,0.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,57.0,3048,97.6,modelled_from_WPP_SA2,97.6,99.76,1.0,36.0,17.0,11.0
10602161505,106021615,Rutherford (North) - Aberglasslyn,core,0.2173,362063.3,6379119.4,151.5281599,-32.7170776,252,136,1.0,31.0,14.0,3.0,12.0,10.0,1.0,45.0,5.0,430.0,3048,736.1,modelled_from_WPP_SA2,736.1,117.54,388.5,287.0,106.0,282.0
10602161506,106021615,Rutherford (North) - Aberglasslyn,core,2.1857,357685.2,6381216.5,151.4817775,-32.6976099,838,262,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,32.2,3048,55.1,modelled_from_WPP_SA2,55.1,16.76,0.0,80.0,0.0,0.0
10602161507,106021615,Rutherford (North) - Aberglasslyn,core,0.7339,362453.7,6381444.5,151.532667,-32.6961594,779,255,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,30.4,3048,52.0,modelled_from_WPP_SA2,52.0,15.58,0.0,75.0,0.0,0.0
10602161508,106021615,Rutherford (North) - Aberglasslyn,core,0.116,360299.1,6380908.7,151.5096082,-32.7007204,534,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3048,5.1,modelled_from_WPP_SA2,5.1,12.18,1.5,3.0,3.0,3.0
10602161509,106021615,Rutherford (North) - Aberglasslyn,core,0.2403,362854.7,6379747.6,151.5366943,-32.7115119,523,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048,0.0,modelled_from_WPP_SA2,0.0,10.46,0.0,0.0,0.0,0.0
10602161510,106021615,Rutherford (North) - Aberglasslyn,core,0.2002,362630.3,6379127.1,151.5342091,-32.7170795,499,214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.6,3048,11.3,modelled_from_WPP_SA2,11.3,10.98,11.0,4.0,2.0,7.0
10602161511,106021615,Rutherford (North) - Aberglasslyn,core,0.1341,362536.4,6380656.9,151.5334336,-32.7032722,360,119,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,86.0,3048,147.2,modelled_from_WPP_SA2,147.2,7.2,0.0,215.0,0.0,0.0
10602161512,106021615,Rutherford (North) - Aberglasslyn,core,0.2183,361036.7,6380119.6,151.5173582,-32.7079297,521,247,0.0,1.0,3.0,0.0,0.0,12.0,1.0,6.0,2.0,55.4,3048,94.8,modelled_from_WPP_SA2,94.8,13.42,25.0,86.0,6.0,26.0
10602161513,106021615,Rutherford (North) - Aberglasslyn,core,2.6487,364025.6,6381329.8,151.5494147,-32.697389,494,173,0.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,23.0,3048,39.4,modelled_from_WPP_SA2,39.4,11.38,31.5,29.0,3.0,18.0
10602161514,106021615,Rutherford (North) - Aberglasslyn,core,29.9362,353918.2,6386414.2,151.4424179,-32.6502474,332,108,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,22.6,3048,38.7,modelled_from_WPP_SA2,38.7,9.64,3.0,9.0,16.0,9.0
10602161515,106021615,Rutherford (North) - Aberglasslyn,core,0.1054,362327.6,6379195.9,151.5309905,-32.7164209,233,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3048,3.4,modelled_from_WPP_SA2,3.4,4.66,0.0,5.0,0.0,0.0
10602161516,106021615,Rutherford (North) - Aberglasslyn,core,1.0353,354997.0,6380838.0,151.4530501,-32.7006725,508,195,0.0,0.0,1.0,5.0,0.0,16.0,1.0,5.0,13.0,123.6,3048,211.6,modelled_from_WPP_SA2,211.6,162.66,6.5,108.0,30.0,25.0
10602161517,106021615,Rutherford (North) - Aberglasslyn,core,0.232,362378.8,6380302.1,151.5317002,-32.7064523,546,192,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,74.2,3048,127.0,modelled_from_WPP_SA2,127.0,10.92,0.0,185.0,0.0,0.0
10602161518,106021615,Rutherford (North) - Aberglasslyn,core,0.3577,363588.0,6382128.9,151.5448652,-32.6901282,490,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048,0.0,modelled_from_WPP_SA2,0.0,9.8,0.0,0.0,0.0,0.0
10602161519,106021615,Rutherford (North) - Aberglasslyn,core,0.4156,363279.7,6379675.7,151.5412174,-32.712213,825,246,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,14.4,3048,24.7,modelled_from_WPP_SA2,24.7,17.5,11.0,24.0,2.0,7.0
10602161520,106021615,Rutherford (North) - Aberglasslyn,core,1.2921,361483.5,6381662.5,151.522353,-32.6940716,482,170,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,126.0,3048,215.7,modelled_from_WPP_SA2,215.7,9.64,0.0,315.0,0.0,0.0
10602161521,106021615,Rutherford (North) - Aberglasslyn,core,0.5406,360633.8,6380409.7,151.5131042,-32.7052627,625,268,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,9.0,3048,15.4,modelled_from_WPP_SA2,15.4,13.0,0.5,21.0,1.0,1.0
10602161522,106021615,Rutherford (North) - Aberglasslyn,core,1.6592,362675.4,6382469.6,151.5351831,-32.6869427,570,203,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,13.0,3048,22.3,modelled_from_WPP_SA2,22.3,11.9,0.5,31.0,1.0,1.0
10602161523,106021615,Rutherford (North) - Aberglasslyn,core,0.1219,361274.1,6380655.6,151.5199698,-32.7031261,339,125,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,32.0,3048,54.8,modelled_from_WPP_SA2,54.8,6.78,0.0,80.0,0.0,0.0
10602161524,106021615,Rutherford (North) - Aberglasslyn,core,0.4056,361696.8,6380535.7,151.5244606,-32.7042598,248,96,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,2.0,52.4,3048,89.7,modelled_from_WPP_SA2,89.7,4.96,0.0,130.0,0.0,0.0
10602161525,106021615,Rutherford (North) - Aberglasslyn,core,0.1891,363032.8,6378979.7,151.5384807,-32.7184591,407,174,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,24.2,3048,41.4,modelled_from_WPP_SA2,41.4,9.64,29.5,17.0,3.0,23.0
10602161526,106021615,Rutherford (North) - Aberglasslyn,core,0.1822,360930.8,6380870.5,151.5163403,-32.7011443,308,102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.2,3048,5.5,modelled_from_WPP_SA2,5.5,6.66,0.5,6.0,1.0,1.0
10602161527,106021615,Rutherford (North) - Aberglasslyn,core,0.1954,362936.6,6380376.6,151.5376609,-32.70585,514,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048,0.0,modelled_from_WPP_SA2,0.0,10.28,0.0,0.0,0.0,0.0
10602161528,106021615,Rutherford (North) - Aberglasslyn,core,0.1819,363091.6,6381072.0,151.5394158,-32.6995982,536,171,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.2,3048,7.2,modelled_from_WPP_SA2,7.2,10.72,0.0,10.0,0.0,0.0
10602161529,106021615,Rutherford (North) - Aberglasslyn,core,0.1485,363338.6,6379071.1,151.5417566,-32.7176726,336,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,3048,37.7,modelled_from_WPP_SA2,37.7,17.72,11.0,22.0,22.0,22.0
10602161530,106021615,Rutherford (North) - Aberglasslyn,core,0.1948,361304.3,6380373.7,151.5202495,-32.7056718,279,117,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,46.2,3048,79.1,modelled_from_WPP_SA2,79.1,5.58,0.0,115.0,0.0,0.0
10602161531,106021615,Rutherford (North) - Aberglasslyn,core,4.9798,364400.2,6379978.0,151.5532135,-32.7096253,202,76,0.0,0.0,0.0,0.0,0.0,44.0,2.0,24.0,1.0,118.2,3048,202.4,modelled_from_WPP_SA2,202.4,16.04,12.0,250.0,24.0,24.0
10602161532,106021615,Rutherford (North) - Aberglasslyn,core,0.1432,363157.3,6381757.4,151.5402175,-32.6934254,563,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,3048,0.3,modelled_from_WPP_SA2,0.3,11.26,0.0,0.0,0.0,0.0
10602161533,106021615,Rutherford (North) - Aberglasslyn,core,34.3913,356916.8,6384010.5,151.474012,-32.6723151,417,130,0.0,1.0,0.0,0.0,0.0,19.0,0.0,1.0,5.0,44.0,3048,75.3,modelled_from_WPP_SA2,75.3,8.84,10.5,98.0,1.0,6.0
10602161534,106021615,Rutherford (North) - Aberglasslyn,core,0.2088,361329.4,6381024.7,151.5206139,-32.6998044,588,212,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,3048,24.0,modelled_from_WPP_SA2,24.0,11.76,0.0,35.0,0.0,0.0
10602161535,106021615,Rutherford (North) - Aberglasslyn,core,15.5524,354374.5,6378544.1,151.4460528,-32.7212761,396,160,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,14.0,26.8,3048,45.9,modelled_from_WPP_SA2,45.9,9.92,12.0,16.0,14.0,12.0
10602161536,106021615,Rutherford (North) - Aberglasslyn,core,0.1564,362057.7,6380495.8,151.5283036,-32.7046655,416,148,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,102.0,3048,174.6,modelled_from_WPP_SA2,174.6,8.32,0.0,255.0,0.0,0.0
10602161537,106021615,Rutherford (North) - Aberglasslyn,core,0.2742,361688.9,6379835.8,151.5242725,-32.7105711,410,124,0.0,0.0,0.0,1.0,0.0,32.0,0.0,36.0,0.0,115.0,3048,196.9,modelled_from_WPP_SA2,196.9,56.2,18.0,199.0,41.0,39.0
10602161538,106021615,Rutherford (North) - Aberglasslyn,core,0.1688,361861.5,6379562.0,151.5260722,-32.7130615,378,188,0.0,0.0,0.0,1.0,0.0,22.0,0.0,2.0,2.0,61.4,3048,105.1,modelled_from_WPP_SA2,105.1,38.56,1.0,115.0,7.0,5.0
10602161539,106021615,Rutherford (North) - Aberglasslyn,core,0.1326,362589.0,6380097.9,151.5339113,-32.7083194,364,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,3048,0.3,modelled_from_WPP_SA2,0.3,7.28,0.0,0.0,0.0,0.0
10602161601,106021616,Rutherford (South) - Telarah,core,0.1268,362578.1,6378102.3,151.5335009,-32.7263139,317,135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,5648,146.5,modelled_from_WPP_SA2,146.5,36.84,0.5,4.0,6.0,4.0
10602161602,106021616,Rutherford (South) - Telarah,core,0.2353,362885.2,6378243.2,151.5367978,-32.7250824,226,106,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,19.0,5648,174.0,modelled_from_WPP_SA2,174.0,6.0200000000000005,1.5,43.0,3.0,3.0
10602161603,106021616,Rutherford (South) - Telarah,core,0.5799,359964.0,6378704.0,151.5057032,-32.7205587,357,129,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,10.4,5648,95.2,modelled_from_WPP_SA2,95.2,9.14,2.0,19.0,4.0,4.0
10602161604,106021616,Rutherford (South) - Telarah,core,0.1839,361668.9,6379166.3,151.5239593,-32.7166055,409,155,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,9.4,5648,86.1,modelled_from_WPP_SA2,86.1,8.18,0.0,18.0,0.0,0.0
10602161605,106021616,Rutherford (South) - Telarah,core,0.2203,363332.4,6377617.5,151.5414772,-32.7307801,332,160,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,19.4,5648,177.6,modelled_from_WPP_SA2,177.6,37.64,1.0,10.0,7.0,5.0
10602161606,106021616,Rutherford (South) - Telarah,core,0.176,361334.2,6379347.8,151.5204165,-32.7149269,335,119,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.2,5648,38.5,modelled_from_WPP_SA2,38.5,6.7,0.0,10.0,0.0,0.0
10602161607,106021616,Rutherford (South) - Telarah,core,0.3489,362296.3,6377835.8,151.5304556,-32.7286827,415,193,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,34.8,5648,318.7,modelled_from_WPP_SA2,318.7,8.3,54.0,19.0,3.0,30.0
10602161608,106021616,Rutherford (South) - Telarah,core,0.1178,360958.6,6379066.9,151.5163677,-32.7174127,268,99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5648,18.3,modelled_from_WPP_SA2,18.3,5.36,0.0,5.0,0.0,0.0
10602161609,106021616,Rutherford (South) - Telarah,core,0.2584,362744.3,6378646.6,151.535354,-32.7214267,521,241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,5648,137.4,modelled_from_WPP_SA2,137.4,40.42,0.0,3.0,5.0,3.0
10602161610,106021616,Rutherford (South) - Telarah,core,0.3038,363105.9,6377382.0,151.539026,-32.7328754,488,203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.8,5648,25.6,modelled_from_WPP_SA2,25.6,9.76,0.0,5.0,0.0,0.0
10602161611,106021616,Rutherford (South) - Telarah,core,6.2543,359477.8,6379851.8,151.5006901,-32.7101469,6,0,6.0,43.0,2.0,0.0,0.0,10.0,0.0,47.0,14.0,325.8,5648,2983.3,modelled_from_WPP_SA2,2983.3,23.62,461.5,193.0,107.0,290.0
10602161612,106021616,Rutherford (South) - Telarah,core,0.164,362432.8,6378427.9,151.5319985,-32.7233604,447,210,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.2,5648,56.8,modelled_from_WPP_SA2,56.8,8.94,0.0,15.0,0.0,0.0
10602161613,106021616,Rutherford (South) - Telarah,core,0.2046,361101.8,6378434.7,151.5178009,-32.7231313,499,187,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,5648,54.9,modelled_from_WPP_SA2,54.9,9.98,0.0,15.0,0.0,0.0
10602161614,106021616,Rutherford (South) - Telarah,core,0.3285,362006.4,6378425.9,151.5274499,-32.7233249,535,211,0.0,0.0,0.0,3.0,0.0,11.0,0.0,2.0,0.0,69.0,5648,631.8,modelled_from_WPP_SA2,631.8,101.7,1.0,66.0,17.0,11.0
10602161615,106021616,Rutherford (South) - Telarah,core,14.0214,360656.3,6376941.9,151.5128249,-32.7365367,614,258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,17.4,5648,159.3,modelled_from_WPP_SA2,159.3,42.78,0.5,4.0,6.0,4.0
10602161616,106021616,Rutherford (South) - Telarah,core,0.1478,361215.1,6378875.6,151.5190751,-32.7191698,383,163,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,16.2,5648,148.3,modelled_from_WPP_SA2,148.3,7.66,0.0,40.0,0.0,0.0
10602161617,106021616,Rutherford (South) - Telarah,core,0.4839,360571.0,6378617.8,151.5121652,-32.7214131,515,165,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,17.2,5648,157.5,modelled_from_WPP_SA2,157.5,10.3,0.0,38.0,0.0,0.0
10602161618,106021616,Rutherford (South) - Telarah,core,0.1828,361752.9,6378821.1,151.524804,-32.7197293,430,197,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,5648,73.3,modelled_from_WPP_SA2,73.3,8.6,0.0,20.0,0.0,0.0
10602161619,106021616,Rutherford (South) - Telarah,core,0.3821,361440.8,6378336.9,151.5214029,-32.7240567,666,234,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,5648,164.8,modelled_from_WPP_SA2,164.8,13.32,0.0,45.0,0.0,0.0
10602161620,106021616,Rutherford (South) - Telarah,core,14.5706,356241.8,6375778.0,151.4655444,-32.7464645,218,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5648,0.0,modelled_from_WPP_SA2,0.0,4.36,0.0,0.0,0.0,0.0
10602161701,106021617,Tenambit - East Maitland,core,0.5464,370677.5,6377895.5,151.6198827,-32.7291606,749,382,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,16.0,1606,45.0,modelled_from_WPP_SA2,45.0,16.98,2.0,34.0,4.0,4.0
10602161702,106021617,Tenambit - East Maitland,core,0.1457,368951.3,6376051.5,151.6012056,-32.7455858,336,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606,0.0,modelled_from_WPP_SA2,0.0,6.72,0.0,0.0,0.0,0.0
10602161703,106021617,Tenambit - East Maitland,core,0.2686,370251.7,6377288.7,151.6152547,-32.7345824,802,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606,0.0,modelled_from_WPP_SA2,0.0,16.04,0.0,0.0,0.0,0.0
10602161704,106021617,Tenambit - East Maitland,core,0.3675,369639.9,6376088.6,151.6085587,-32.7453332,518,220,0.0,3.0,3.0,1.0,1.0,7.0,0.0,6.0,1.0,73.2,1606,206.0,modelled_from_WPP_SA2,206.0,43.36,45.0,69.0,14.0,39.0
10602161705,106021617,Tenambit - East Maitland,core,0.1926,369645.2,6376440.4,151.6086646,-32.7421607,453,191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1606,42.2,modelled_from_WPP_SA2,42.2,39.06,0.0,3.0,5.0,3.0
10602161706,106021617,Tenambit - East Maitland,core,0.2669,368971.7,6376748.0,151.6015212,-32.7393068,533,247,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,28.0,1606,78.8,modelled_from_WPP_SA2,78.8,41.16,0.5,34.0,6.0,4.0
10602161707,106021617,Tenambit - East Maitland,core,0.2159,369704.8,6376829.3,151.609356,-32.7386609,544,229,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.2,1606,11.8,modelled_from_WPP_SA2,11.8,10.88,0.0,10.0,0.0,0.0
10602161708,106021617,Tenambit - East Maitland,core,0.3068,371308.7,6378333.5,151.6266773,-32.7252848,366,180,0.0,3.0,4.0,2.0,0.0,5.0,2.0,6.0,2.0,88.4,1606,248.8,modelled_from_WPP_SA2,248.8,70.32,49.0,69.0,16.0,47.0
10602161709,106021617,Tenambit - East Maitland,core,0.112,370281.8,6376844.2,151.6155149,-32.7385947,309,104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1606,5.6,modelled_from_WPP_SA2,5.6,6.18,0.0,5.0,0.0,0.0
10602161710,106021617,Tenambit - East Maitland,core,5.9169,368594.0,6377840.4,151.5976453,-32.7294104,74,25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,6.2,1606,17.5,modelled_from_WPP_SA2,17.5,2.48,1.0,12.0,2.0,2.0
10602161711,106021617,Tenambit - East Maitland,core,0.1558,368173.3,6375784.9,151.5928656,-32.7478969,338,176,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1606,11.3,modelled_from_WPP_SA2,11.3,6.76,0.0,10.0,0.0,0.0
10602161712,106021617,Tenambit - East Maitland,core,0.3482,368056.7,6376139.1,151.5916716,-32.7446886,466,218,0.0,0.0,1.0,1.0,0.0,8.0,1.0,16.0,3.0,56.6,1606,159.3,modelled_from_WPP_SA2,159.3,47.32,12.0,67.0,21.0,24.0
10602161713,106021617,Tenambit - East Maitland,core,0.3616,369515.3,6377356.3,151.6074077,-32.7338861,666,238,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,14.0,1606,39.4,modelled_from_WPP_SA2,39.4,16.32,3.0,26.0,6.0,6.0
10602161714,106021617,Tenambit - East Maitland,core,0.3203,368672.3,6375873.8,151.598203,-32.7471547,557,262,0.0,0.0,0.0,1.0,0.0,12.0,0.0,2.0,1.0,41.2,1606,116.0,modelled_from_WPP_SA2,116.0,42.14,1.0,65.0,7.0,5.0
10602161715,106021617,Tenambit - East Maitland,core,0.1818,368423.8,6375488.6,151.5954969,-32.7505989,398,185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,8.0,1606,22.5,modelled_from_WPP_SA2,22.5,10.96,3.0,11.0,6.0,6.0
10602161716,106021617,Tenambit - East Maitland,core,0.2106,369301.7,6376736.1,151.6050416,-32.7394537,435,190,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,19.0,1606,53.5,modelled_from_WPP_SA2,53.5,38.7,0.0,13.0,5.0,3.0
10602161717,106021617,Tenambit - East Maitland,core,0.1246,370274.3,6376672.0,151.6154108,-32.7401463,357,135,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1606,11.3,modelled_from_WPP_SA2,11.3,7.140000000000001,0.0,10.0,0.0,0.0
10602161718,106021617,Tenambit - East Maitland,core,1.6374,372486.2,6378351.1,151.6392431,-32.725263,557,249,0.0,0.0,0.0,1.0,0.0,8.0,0.0,4.0,1.0,35.2,1606,99.1,modelled_from_WPP_SA2,99.1,43.14,2.0,47.0,9.0,7.0
10602161719,106021617,Tenambit - East Maitland,core,0.5673,369917.4,6377861.1,151.6117677,-32.7293814,597,201,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,54.2,1606,152.6,modelled_from_WPP_SA2,152.6,12.44,0.5,129.0,1.0,1.0
10602161720,106021617,Tenambit - East Maitland,core,0.6253,369389.0,6375519.0,151.6058017,-32.7504401,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1606,5.6,modelled_from_WPP_SA2,5.6,0.0,0.0,5.0,0.0,0.0
10602161721,106021617,Tenambit - East Maitland,core,0.2813,368556.6,6376505.4,151.5970581,-32.7414451,526,223,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,14.2,1606,40.0,modelled_from_WPP_SA2,40.0,11.52,1.0,32.0,2.0,2.0
10602161722,106021617,Tenambit - East Maitland,core,3.9687,370554.3,6376076.2,151.6183148,-32.7455522,156,83,0.0,0.0,1.0,0.0,0.0,17.0,0.0,26.0,1.0,66.2,1606,186.3,modelled_from_WPP_SA2,186.3,16.12,17.0,116.0,26.0,31.0
10602161723,106021617,Tenambit - East Maitland,core,0.1527,370113.0,6376369.3,151.6136472,-32.7428575,344,143,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,19.0,1606,53.5,modelled_from_WPP_SA2,53.5,36.88,0.0,13.0,5.0,3.0
10602161801,106021618,Thornton - Millers Forest,core,0.3873,373233.9,6371683.1,151.6463106,-32.7854822,512,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5760,4.4,modelled_from_WPP_SA2,4.4,10.74,0.5,1.0,1.0,1.0
10602161802,106021618,Thornton - Millers Forest,core,13.9579,374680.3,6375006.0,151.6622002,-32.7556816,287,120,0.0,0.0,0.0,0.0,0.0,36.0,0.0,8.0,1.0,80.2,5760,354.3,modelled_from_WPP_SA2,354.3,9.74,4.0,188.0,8.0,8.0
10602161803,106021618,Thornton - Millers Forest,core,0.1993,373558.0,6372586.7,151.649894,-32.7773706,485,152,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.2,5760,18.6,modelled_from_WPP_SA2,18.6,9.700000000000001,0.0,10.0,0.0,0.0
10602161804,106021618,Thornton - Millers Forest,core,4.2539,370670.8,6370513.8,151.6187831,-32.7957287,207,69,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,14.2,5760,62.7,modelled_from_WPP_SA2,62.7,4.14,0.0,35.0,0.0,0.0
10602161805,106021618,Thornton - Millers Forest,core,0.4507,372204.7,6374400.5,151.6356969,-32.760857,380,119,1.0,0.0,1.0,0.0,0.0,42.0,0.0,12.0,1.0,114.2,5760,504.5,modelled_from_WPP_SA2,504.5,13.600000000000001,10.0,227.0,22.0,20.0
10602161806,106021618,Thornton - Millers Forest,core,0.2023,373272.1,6372112.2,151.6467763,-32.7816169,585,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5760,0.0,modelled_from_WPP_SA2,0.0,11.700000000000001,0.0,0.0,0.0,0.0
10602161807,106021618,Thornton - Millers Forest,core,0.1391,371447.1,6374908.1,151.6276806,-32.7561916,483,157,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,58.0,5760,256.2,modelled_from_WPP_SA2,256.2,9.66,0.0,145.0,0.0,0.0
